OBJNR,STAT,INACT
OR000001000167,I0010,X
OR000001000168,I0010,X
OR000001000180,I0010,X
OR000001000181,I0010,X
OR000001000182,I0010,X
OR000001000183,I0010,X
OR000001000184,I0010,X
OR000001000185,I0010,X
OR000001000186,I0010,X
OR000001000187,I0010,X
OR000001000188,I0010,X
OR000001000189,I0010,X
OR000001000190,I0010,X
OR000001000191,I0010,X
OR000001000192,I0010,X
OR000001000193,I0010,X
OR000001000200,I0010,X
OR000001000201,I0010,X
OR000001000202,I0010,X
OR000001000203,I0010,X
OR000001000204,I0010,X
OR000001000205,I0010,X
OR000001000206,I0010,X
OR000001000207,I0010,X
OR000001000208,I0010,X
OR000001000220,I0010,X
OR000001000221,I0010,X
OR000001000222,I0010,X
OR000001000223,I0010,X
OR000001000224,I0010,X
OR000001000225,I0010,X
OR000001000226,I0010,X
OR000001000227,I0010,X
OR000001000228,I0010,X
OR000001000243,I0010,X
OR000001000244,I0010,X
OR000001000245,I0010,X
OR000001000246,I0010,X
OR000001000247,I0010,X
OR000001000248,I0010,X
OR000001000249,I0010,X
OR000001000250,I0010,X
OR000001000251,I0010,X
OR000001000280,I0010,X
OR000001000281,I0010,X
OR000001000282,I0010,X
OR000001000283,I0010,X
OR000001000284,I0010,X
OR000001000285,I0010,X
OR000001000286,I0010,X
OR000001000287,I0010,X
OR000001000288,I0010,X
OR000001000289,I0010,X
OR000001000290,I0010,X
OR000001000291,I0010,X
OR000001000292,I0010,X
OR000001000293,I0010,X
OR000001000294,I0010,X
OR000001000295,I0010,X
OR000001000296,I0010,X
OR000001000297,I0010,X
OR000001000298,I0010,X
OR000001000299,I0010,X
OR000001000300,I0010,X
OR000001000301,I0010,X
OR000001000302,I0010,X
OR000001000303,I0010,X
OR000001000304,I0010,X
OR000001000305,I0010,X
OR000001000306,I0010,X
OR000001000341,I0010,X
OR000001000342,I0010,X
OR000001000343,I0010,X
OR000001000344,I0010,X
OR000001000345,I0010,X
OR000001000346,I0010,X
OR000001000347,I0010,X
OR000001000348,I0010,X
OR000001000349,I0010,X
IE000000000010000510,I0099,X
IE000000000010000511,I0099,X
IE000000000010000512,I0099,X
IE000000000010000513,I0099,X
IE000000000010000514,I0099,X
IE000000000010000515,I0099,X
IE000000000010000516,I0099,X
IE000000000010000517,I0099,X
IE000000000010000518,I0099,X
IE000000000010000519,I0099,X
OR000001000420,I0010,X
OR000001000421,I0010,X
OR000001000422,I0010,X
OR000001000423,I0010,X
OR000001000424,I0010,X
OR000001000425,I0010,X
OR000001000426,I0010,X
OR000001000427,I0010,X
OR000001000428,I0010,X
OR000001000460,I0010,X
OR000001000461,I0010,X
OR000001000462,I0010,X
OR000001000463,I0010,X
OR000001000464,I0010,X
OR000001000465,I0010,X
OR000001000466,I0010,X
OR000001000467,I0010,X
OR000001000468,I0010,X
IE000000000210100900,I0099,X
OR000001000620,I0010,X
OR000001000621,I0010,X
OR000001000622,I0010,X
OR000001000623,I0010,X
OR000001000624,I0010,X
OR000001000625,I0010,X
OR000001000626,I0010,X
OR000001000627,I0010,X
OR000001000628,I0010,X
OR000001000629,I0010,X
OR000001000630,I0010,X
OR000001000631,I0010,X
OR000001000632,I0010,X
OR000001000633,I0010,X
OR000001000634,I0010,X
OR000001000635,I0010,X
OR000001000636,I0010,X
OR000001000637,I0010,X
OR000001000640,I0010,X
OR000001000641,I0010,X
OR000001000642,I0010,X
OR000001000643,I0010,X
OR000001000644,I0010,X
OR000001000645,I0010,X
OR000001000646,I0010,X
OR000001000647,I0010,X
OR000001000648,I0010,X
OR000001000660,I0010,X
OR000001000661,I0010,X
OR000001000662,I0010,X
OR000001000663,I0010,X
OR000001000664,I0010,X
OR000001000665,I0010,X
OR000001000666,I0010,X
OR000001000667,I0010,X
OR000001000668,I0010,X
OR000001000680,I0010,X
OR000001000681,I0010,X
OR000001000682,I0010,X
OR000001000683,I0010,X
OR000001000684,I0010,X
OR000001000685,I0010,X
OR000001000686,I0010,X
OR000001000687,I0010,X
OR000001000688,I0010,X
OR000001000700,I0010,X
OR000001000701,I0010,X
OR000001000702,I0010,X
OR000001000703,I0010,X
OR000001000704,I0010,X
OR000001000705,I0010,X
OR000001000706,I0010,X
OR000001000707,I0010,X
OR000001000708,I0010,X
OR000004000140,I0420,X
OR000004000141,I0420,X
IE000000000010000792,I0099,X
IE000000000010000793,I0099,X
IE000000000010000794,I0099,X
IE000000000010000795,I0099,X
IE000000000010000796,I0099,X
IE000000000010000797,I0099,X
IE000000000010000798,I0099,X
IE000000000010000799,I0099,X
IE000000000010000800,I0099,X
IE000000000010000801,I0099,X
OR000004000180,I0420,X
OR000004000185,I0010,X
OR000004000186,I0420,X
OR000004000187,I0420,X
OR000004000188,I0420,X
OR000004000189,I0420,X
OR000001000784,I0010,X
OR000001000785,I0010,X
OR000001000786,I0010,X
OR000001000787,I0010,X
OR000001000788,I0010,X
OR000001000789,I0010,X
OR000001000790,I0010,X
OR000001000791,I0010,X
OR000001000792,I0010,X
OR000001000794,I0010,X
OR000001000795,I0010,X
OR000001000796,I0010,X
OR000001000797,I0010,X
OR000001000798,I0010,X
OR000001000799,I0010,X
OR000001000800,I0010,X
OR000001000801,I0010,X
OR000001000802,I0010,X
OR000001000810,I0010,X
OR000001000811,I0010,X
OR000001000812,I0010,X
OR000001000813,I0010,X
OR000001000814,I0010,X
OR000001000815,I0010,X
OR000001000816,I0010,X
OR000001000817,I0010,X
OR000001000818,I0010,X
OR000001000820,I0010,X
OR000001000821,I0010,X
OR000001000822,I0010,X
OR000001000823,I0010,X
OR000001000824,I0010,X
OR000001000825,I0010,X
OR000001000826,I0010,X
OR000001000827,I0010,X
OR000001000828,I0010,X
OR000001000880,I0010,X
OR000001000881,I0010,X
OR000001000882,I0010,X
OR000001000883,I0010,X
OR000001000884,I0010,X
OR000001000885,I0010,X
OR000001000886,I0010,X
OR000001000887,I0010,X
OR000001000888,I0010,X
OR000001000900,I0010,X
OR000001000901,I0010,X
OR000001000902,I0010,X
OR000001000903,I0010,X
OR000001000904,I0010,X
OR000001000905,I0010,X
OR000001000906,I0010,X
OR000001000907,I0010,X
OR000001000908,I0010,X
OR000001000920,I0010,X
OR000001000921,I0010,X
OR000001000922,I0010,X
OR000001000923,I0010,X
OR000001000924,I0010,X
OR000001000925,I0010,X
OR000001000926,I0010,X
OR000001000927,I0010,X
OR000001000928,I0010,X
OR000001000929,I0010,X
OR000001000930,I0010,X
OR000001000931,I0010,X
OR000001000932,I0010,X
OR000001000933,I0010,X
OR000001000934,I0010,X
OR000001000935,I0010,X
OR000001000936,I0010,X
OR000001000937,I0010,X
OR000001000947,I0010,X
OR000001000948,I0010,X
OR000001000949,I0010,X
OR000001000950,I0010,X
OR000001000951,I0010,X
OR000001000952,I0010,X
OR000001000953,I0010,X
OR000001000954,I0010,X
OR000001000955,I0010,X
OR000001000956,I0010,X
OR000001000957,I0010,X
OR000001000958,I0010,X
OR000001000959,I0010,X
OR000001000960,I0010,X
OR000001000961,I0010,X
OR000001000962,I0010,X
OR000001000963,I0010,X
OR000001000964,I0010,X
OR000001000980,I0010,X
OR000001000981,I0010,X
OR000001000982,I0010,X
OR000001000983,I0010,X
OR000001000984,I0010,X
OR000001000985,I0010,X
OR000001000986,I0010,X
OR000001000987,I0010,X
OR000001000988,I0010,X
OR000001001000,I0010,X
OR000001001001,I0010,X
OR000001001002,I0010,X
OR000001001003,I0010,X
OR000001001004,I0010,X
OR000001001005,I0010,X
OR000001001006,I0010,X
OR000001001007,I0010,X
OR000001001008,I0010,X
OR000001001009,I0010,X
OR000001001010,I0010,X
OR000001001011,I0010,X
OR000001001012,I0010,X
OR000001001013,I0010,X
OR000001001014,I0010,X
OR000001001015,I0010,X
OR000001001016,I0010,X
OR000001001017,I0010,X
OR000001001018,I0010,X
OR000001001019,I0010,X
OR000001001020,I0010,X
OR000001001021,I0010,X
OR000001001022,I0010,X
OR000001001023,I0010,X
OR000001001024,I0010,X
OR000001001025,I0010,X
OR000001001026,I0010,X
OR000001001027,I0010,X
OR000001001028,I0010,X
OR000001001029,I0010,X
OR000001001030,I0010,X
OR000001001031,I0010,X
OR000001001032,I0010,X
OR000001001033,I0010,X
OR000001001034,I0010,X
OR000001001035,I0010,X
OR000001001040,I0010,X
OR000001001041,I0010,X
OR000001001042,I0010,X
OR000001001060,I0010,X
OR000001001061,I0010,X
OR000001001062,I0010,X
OR000001001063,I0010,X
OR000001001064,I0010,X
OR000001001065,I0010,X
OR000001001066,I0010,X
OR000001001067,I0010,X
OR000001001068,I0010,X
OR000001001069,I0010,X
OR000001001080,I0010,X
OR000001001081,I0010,X
OR000001001082,I0010,X
OR000001001083,I0010,X
OR000001001084,I0010,X
OR000001001085,I0010,X
OR000001001086,I0010,X
OR000001001087,I0010,X
OR000001001088,I0010,X
OR000001001089,I0010,X
OR000001001090,I0010,X
OR000001001091,I0010,X
OR000001001092,I0010,X
OR000001001093,I0010,X
OR000001001094,I0010,X
OR000001001095,I0010,X
OR000001001096,I0010,X
OR000001001097,I0010,X
OR000001001100,I0010,X
OR000001001101,I0010,X
OR000001001102,I0010,X
OR000001001120,I0010,X
OR000001001121,I0010,X
OR000001001122,I0010,X
OR000001001140,I0010,X
OR000001001141,I0010,X
OR000001001142,I0010,X
IE000000000010001018,I0099,X
IE000000000010001019,I0099,X
IE000000000010001020,I0099,X
IE000000000010001021,I0099,X
IE000000000010001022,I0099,X
IE000000000010001023,I0099,X
IE000000000010001024,I0099,X
IE000000000010001025,I0099,X
IE000000000010001026,I0099,X
IE000000000010001027,I0099,X
IE000000000010001095,I0099,X
IE000000000010001094,I0099,X
IE000000000010001125,I0099,X
IE000000000010001093,I0099,X
IE000000000010001092,I0099,X
IE000000000010001126,I0099,X
IE000000000010001091,I0099,X
IE000000000010001090,I0099,X
IE000000000010001127,I0099,X
IE000000000010001089,I0099,X
IE000000000010001088,I0099,X
IE000000000010001128,I0099,X
IE000000000010001087,I0099,X
IE000000000010001086,I0099,X
IE000000000010001129,I0099,X
IE000000000010001085,I0099,X
IE000000000010001084,I0099,X
IE000000000010001130,I0099,X
IE000000000010001083,I0099,X
IE000000000010001082,I0099,X
IE000000000010001131,I0099,X
IE000000000010001081,I0099,X
IE000000000010001080,I0099,X
IE000000000010001132,I0099,X
IE000000000010001079,I0099,X
IE000000000010001078,I0099,X
IE000000000010001133,I0099,X
IE000000000010001077,I0099,X
IE000000000010001124,I0099,X
IE000000000010001114,I0099,X
IE000000000010001115,I0099,X
IE000000000010001113,I0099,X
IE000000000010001112,I0099,X
IE000000000010001116,I0099,X
IE000000000010001111,I0099,X
IE000000000010001110,I0099,X
IE000000000010001117,I0099,X
IE000000000010001109,I0099,X
IE000000000010001108,I0099,X
IE000000000010001118,I0099,X
IE000000000010001107,I0099,X
IE000000000010001106,I0099,X
IE000000000010001119,I0099,X
IE000000000010001105,I0099,X
IE000000000010001104,I0099,X
IE000000000010001120,I0099,X
IE000000000010001103,I0099,X
IE000000000010001102,I0099,X
IE000000000010001121,I0099,X
IE000000000010001101,I0099,X
IE000000000010001100,I0099,X
IE000000000010001122,I0099,X
IE000000000010001099,I0099,X
IE000000000010001098,I0099,X
IE000000000010001123,I0099,X
IE000000000010001097,I0099,X
IE000000000010001096,I0099,X
IE000000000010001068,I0099,X
IE000000000010001138,I0099,X
IE000000000010001052,I0099,X
IE000000000010001067,I0099,X
IE000000000010001056,I0099,X
IE000000000010001066,I0099,X
IE000000000010001144,I0099,X
IE000000000010001139,I0099,X
IE000000000010001065,I0099,X
IE000000000010001053,I0099,X
IE000000000010001145,I0099,X
IE000000000010001064,I0099,X
IE000000000010001140,I0099,X
IE000000000010001063,I0099,X
IE000000000010001059,I0099,X
IE000000000010001054,I0099,X
IE000000000010001062,I0099,X
IE000000000010001141,I0099,X
IE000000000010001142,I0099,X
IE000000000010001061,I0099,X
IE000000000010001055,I0099,X
IE000000000010001060,I0099,X
IE000000000010001048,I0099,X
IE000000000010001076,I0099,X
IE000000000010001134,I0099,X
IE000000000010001075,I0099,X
IE000000000010001049,I0099,X
IE000000000010001074,I0099,X
IE000000000010001135,I0099,X
IE000000000010001057,I0099,X
IE000000000010001073,I0099,X
IE000000000010001147,I0099,X
IE000000000010001072,I0099,X
IE000000000010001050,I0099,X
IE000000000010001136,I0099,X
IE000000000010001071,I0099,X
IE000000000010001143,I0099,X
IE000000000010001058,I0099,X
IE000000000010001070,I0099,X
IE000000000010001137,I0099,X
IE000000000010001069,I0099,X
IE000000000010001051,I0099,X
IE000000000010001146,I0099,X
IE000000000010001565,I0099,X
IE000000000010001566,I0099,X
OR000001001202,I0010,X
OR000001001203,I0010,X
OR000001001204,I0010,X
OR000001001208,I0010,X
OR000001001209,I0010,X
OR000001001210,I0010,X
OR000004000203,I0420,X
OR000004000204,I0420,X
IE000000000010001581,I0099,X
IE000000000010001582,I0099,X
IE000000000010001583,I0099,X
IE000000000010001584,I0099,X
OR000001001240,I0010,X
OR000001001241,I0010,X
OR000001001242,I0010,X
OR000001001261,I0010,X
OR000001001262,I0010,X
OR000001001280,I0010,X
OR000001001281,I0010,X
OR000001001282,I0010,X
OR000001001260,I0010,X
OR000001001300,I0010,X
OR000001001301,I0010,X
OR000001001302,I0010,X
OR000001001320,I0010,X
OR000001001321,I0010,X
OR000001001322,I0010,X
OR000001001340,I0010,X
OR000001001341,I0010,X
OR000001001342,I0010,X
OR000001001343,I0010,X
OR000001001344,I0010,X
OR000001001345,I0010,X
OR000001001360,I0010,X
OR000001001361,I0010,X
OR000001001362,I0010,X
OR000001001380,I0010,X
OR000001001381,I0010,X
OR000001001382,I0010,X
OR000001001383,I0010,X
OR000001001384,I0010,X
OR000001001385,I0010,X
OR000001001422,I0420,X
OR000001001480,I0010,X
OR000001001481,I0010,X
OR000001001482,I0010,X
OR000001001483,I0010,X
OR000001001484,I0010,X
OR000001001485,I0010,X
OR000001001486,I0010,X
OR000001001487,I0010,X
OR000001001488,I0010,X
OR000001001492,I0010,X
OR000001001493,I0010,X
OR000001001494,I0010,X
OR000001001502,I0420,X
IE000000000010002335,I0099,X
IE000000000010002336,I0099,X
IE000000000010002337,I0099,X
IE000000000010002338,I0099,X
IE000000000010002339,I0099,X
IE000000000010002340,I0099,X
IE000000000010002341,I0099,X
IE000000000010002342,I0099,X
IE000000000010002343,I0099,X
IE000000000010002344,I0099,X
OR000001001529,I0420,X
OR000001001530,I0420,X
OR000001001531,I0420,X
OR000004000272,I0420,X
OR000004000273,I0420,X
IE000000000010002546,I0099,X
IE000000000010002547,I0099,X
IE000000000010002548,I0099,X
IE000000000010002549,I0099,X
IE000000000010002550,I0099,X
IE000000000010002551,I0099,X
IE000000000010002552,I0099,X
IE000000000010002553,I0099,X
IE000000000010002554,I0099,X
IE000000000010002555,I0099,X
T617101000000000049,I0562,X
OR000004000281,I0420,X
T617101000000000053,I0562,X
OR000001001583,I0010,X
OR000001001584,I0010,X
OR000001001585,I0010,X
OR000001001600,I0010,X
OR000001001601,I0010,X
OR000001001602,I0010,X
OR000001001620,I0010,X
OR000001001621,I0010,X
OR000001001622,I0010,X
OR000001001660,I0010,X
OR000001001661,I0010,X
OR000001001662,I0010,X
OR000001001680,I0010,X
OR000001001681,I0010,X
OR000001001682,I0010,X
OR000001001700,I0010,X
OR000001001701,I0010,X
OR000001001702,I0010,X
OR000001001703,I0010,X
OR000001001704,I0010,X
OR000001001705,I0010,X
OR000001001720,I0010,X
OR000001001721,I0010,X
OR000001001722,I0010,X
OR000001001740,I0010,X
OR000001001741,I0010,X
OR000001001742,I0010,X
OR000004000404,I0420,X
OR000004000405,I0420,X
OR000004000406,I0420,X
IE000000000010002671,I0099,X
IE000000000010002672,I0099,X
IE000000000010002673,I0099,X
IE000000000010002674,I0099,X
IE000000000010002675,I0099,X
IE000000000010002676,I0099,X
IE000000000010002677,I0099,X
IE000000000010002678,I0099,X
IE000000000010002679,I0099,X
IE000000000010002680,I0099,X
IE000000000010002781,I0099,X
OR000004000428,I0420,X
OR000004000430,I0420,X
OR000004000440,I0420,X
OR000004000441,I0420,X
OR000004000442,I0420,X
IE000000000010002783,I0099,X
IE000000000010002784,I0099,X
IE000000000010002785,I0099,X
IE000000000010002786,I0099,X
IE000000000010002787,I0099,X
IE000000000010002788,I0099,X
IE000000000010002789,I0099,X
IE000000000010002790,I0099,X
IE000000000010002791,I0099,X
IE000000000010002792,I0099,X
T617101000000000103,I0562,X
T617101000000000104,I0562,X
OR000004000443,I0420,X
T2171000000358,I0562,X
T2171000000359,I0562,X
OR000004000446,I0420,X
OR000004000447,I0420,X
OR000004000448,I0420,X
T417101000000000126,I0562,X
OR000001001840,I0010,X
OR000001001841,I0010,X
OR000001001842,I0010,X
OR000004000464,I0420,X
OR000001001863,I0010,X
OR000001001864,I0010,X
OR000001001865,I0010,X
OR000001001866,I0010,X
OR000001001867,I0010,X
OR000001001868,I0010,X
OR000001001880,I0010,X
OR000001001881,I0010,X
OR000001001882,I0010,X
OR000001001920,I0010,X
OR000001001921,I0010,X
OR000001001922,I0010,X
OR000001001940,I0010,X
OR000001001941,I0010,X
OR000001001960,I0010,X
OR000001001961,I0010,X
OR000001001981,I0010,X
OR000001001982,I0010,X
OR000001002021,I0420,X
IE000000000010002794,I0099,X
IE000000000010002795,I0099,X
IE000000000010002796,I0099,X
IE000000000010002797,I0099,X
IE000000000010002798,I0099,X
IE000000000010002799,I0099,X
IE000000000010002800,I0099,X
IE000000000010002801,I0099,X
IE000000000010002802,I0099,X
IE000000000010002803,I0099,X
OR000001002042,I0010,X
OR000001002043,I0010,X
IE000000000010002945,I0099,X
IE000000000010002946,I0099,X
IE000000000010002947,I0099,X
IE000000000010002948,I0099,X
IE000000000010002949,I0099,X
IE000000000010002950,I0099,X
IE000000000010002951,I0099,X
IE000000000010002952,I0099,X
IE000000000010002953,I0099,X
IE000000000010002954,I0099,X
OR000004000701,I0420,X
OR000004000722,I0420,X
T617101000000000213,I0562,X
T617101000000000226,I0562,X
OR000001002102,I0010,X
OR000001002103,I0010,X
OR000004000800,I0420,X
IE000000000010002969,I0099,X
OR000004000802,I0420,X
T2171000000605,I0562,X
OR000004000821,I0420,X
OR000004000823,I0420,X
OR000004000825,I0420,X
OR000004000826,I0420,X
OR000001002140,I0010,X
OR000001002141,I0010,X
OR000001002181,I0010,X
OR000001002200,I0010,X
OR000001002201,I0010,X
OR000001002220,I0010,X
OR000001002221,I0010,X
OR000001002240,I0010,X
OR000001002241,I0010,X
OR000001002260,I0010,X
OR000001002261,I0010,X
OR000001002280,I0010,X
OR000001002281,I0010,X
OR000001002300,I0010,X
OR000001002301,I0010,X
OR000001002320,I0010,X
OR000001002321,I0010,X
OR000001002340,I0010,X
OR000001002341,I0010,X
OR000001002360,I0010,X
OR000001002361,I0010,X
OR000001002380,I0010,X
OR000001002381,I0010,X
OR000001002400,I0010,X
OR000001002401,I0010,X
OR000001002420,I0010,X
OR000001002421,I0010,X
OR000001002422,I0010,X
OR000001002423,I0010,X
OR000001002440,I0010,X
OR000001002441,I0010,X
OR000001002460,I0010,X
OR000001002461,I0010,X
OR000001002480,I0010,X
OR000001002481,I0010,X
QL010000000000,I0201,X
QL010000000000,I0202,X
QL080000000000,I0219,X
QL040000000001,I0201,X
QL040000000001,I0202,X
QL040000000001,I0219,X
QL030000000000,I0201,X
QL030000000000,I0202,X
QM000010000019,I0068,X
QM000010000020,I0068,X
QM000010000032,I0068,X
QL170000000000,I0201,X
QL170000000000,I0202,X
QM000010000034,I0068,X
QM000010000040,I0068,X
QL170000000050,I0201,X
QL170000000050,I0202,X
QL170000000051,I0201,X
QL170000000051,I0202,X
QL170000000052,I0201,X
QL170000000052,I0202,X
QL170000000100,I0201,X
QL170000000100,I0202,X
QM000010000074,I0068,X
QL040000000051,I0201,X
QL040000000051,I0202,X
QL030000000050,I0201,X
QL030000000050,I0202,X
QL040000000051,I0219,X
QL030000000051,I0201,X
QL030000000051,I0202,X
QL040000000100,I0201,X
QL040000000100,I0202,X
QL040000000100,I0219,X
QL030000000100,I0201,X
QL030000000100,I0202,X
QL170000000150,I0201,X
QL170000000150,I0202,X
QM000010000081,I0068,X
QM000010000082,I0068,X
QM000010000090,I0068,X
QL010000000050,I0201,X
QL010000000050,I0202,X
QL010000000050,I0219,X
QL010000000051,I0201,X
QL010000000051,I0202,X
QL010000000051,I0219,X
QL010000000052,I0201,X
QL010000000052,I0202,X
QL010000000053,I0201,X
QL010000000053,I0202,X
QL010000000054,I0201,X
QL010000000054,I0202,X
QL010000000055,I0201,X
QL010000000055,I0202,X
QL010000000055,I0219,X
QL080000000100,I0219,X
VB0000000727000010,I0164,X
VB0000000728000010,I0164,X
VB0000000728000020,I0164,X
VB0000000729000010,I0164,X
VB0000000729000020,I0164,X
QL010000000100,I0201,X
QL010000000100,I0202,X
QL010000000100,I0219,X
QL010000000101,I0201,X
QL010000000101,I0202,X
QL010000000101,I0219,X
QL010000000102,I0201,X
QL010000000102,I0202,X
VB0000000812000010,I0164,X
QM000010000110,I0068,X
QM000010000120,I0068,X
QL080000000150,I0219,X
QL100000000000,I0201,X
QL100000000000,I0202,X
QL010000000150,I0201,X
QL010000000150,I0202,X
QL010000000150,I0219,X
QM000010000130,I0068,X
QM000010000131,I0068,X
QM000010000132,I0068,X
QM000010000133,I0068,X
QM000010000134,I0068,X
QM000010000135,I0068,X
QM000010000136,I0068,X
