VBELN,VKORG,VTWEG,SPART,AUART,KUNNR,BSTNK,ERDAT
0000004271,1710,10,00,TA,USCU_S02,4500130842,20210601
0000004272,1710,10,00,TA,USCU_L09,4500131922,20210601
0000004273,1710,10,00,TA,USCU_L01,4500130481,20210601
0000004274,1710,10,00,TA,USCU_S15,4500132281,20210601
0000004524,1710,10,00,TA,USCU_S17,4500130278,20211109
0000000989,1710,10,00,TA,USCU_S04,4500091822,20190226
0000001216,1710,10,00,TA,USCU_S04,4500097572,20190509
0020000218,1710,10,00,AG,USCU_S04,4500097572,20190509
0000000947,1710,10,00,TA,USCU_S04,4500088947,20190131
0000004529,1710,10,00,TA,USCU_S15,4500132437,20211109
0020001932,1710,10,00,AG,EWM17-CU01,4509062021,20210610
0020001933,1710,10,00,AG,EWM17-CU02,4510062021,20210610
0000004277,1710,10,00,TA,EWM17-CU01,4509062021,20210610
0000004278,1710,10,00,TA,EWM17-CU02,4510062021,20210610
0000004279,1710,10,00,TA,0017186001,06102021MEH1,20210610
0000005464,1710,10,00,TA,USCU_S01,4500107441,20231018
8000000181,1710,10,00,SRVO,0017100001,8000000181,20210614
0000004280,1710,10,00,SRVP,0017100001,0000000202,20210619
0000004281,1710,10,00,TA,USCU_L10,4500151018,20210902
0000004282,1710,10,00,TA,USCU_S17,4500151375,20210902
0000004283,1710,10,00,TA,USCU_L05,4500150293,20210902
0000004284,1710,10,00,TA,USCU_S03,4500149931,20210902
0000004285,1710,10,00,TA,USCU_L01,4500149572,20210902
0000004286,1710,10,00,TA,USCU_S12,4500150656,20210902
0000004287,1710,10,00,TA,USCU_S02,4500147782,20210902
0000004288,1710,10,00,TA,USCU_S08,4500148494,20210902
0000004289,1710,10,00,TA,USCU_L08,4500148145,20210902
0000004290,1710,10,00,TA,USCU_S14,4500149210,20210902
0000004291,1710,10,00,TA,USCU_L02,4500147422,20210902
0000004292,1710,10,00,TA,USCU_L10,4500148850,20210902
0000004293,1710,10,00,TA,USCU_S02,4500145633,20210902
0000004294,1710,10,00,TA,USCU_S16,4500147062,20210902
0000004295,1710,10,00,TA,USCU_S08,4500146347,20210902
0000004296,1710,10,00,TA,USCU_L02,4500145273,20210902
0000004297,1710,10,00,TA,USCU_L05,4500145989,20210902
0000004298,1710,10,00,TA,USCU_L09,4500146701,20210902
0000004299,1710,10,00,TA,USCU_L09,4500127693,20210902
0000004300,1710,10,00,TA,USCU_S04,4500126604,20210902
0000004301,1710,10,00,TA,USCU_S14,4500128054,20210902
0000004302,1710,10,00,TA,USCU_L03,4500126243,20210902
0000004303,1710,10,00,TA,USCU_L06,4500126966,20210902
0000004304,1710,10,00,TA,USCU_S07,4500127329,20210902
0000004305,1710,10,00,TA,USCU_S03,4500128779,20210902
0000004306,1710,10,00,TA,USCU_S15,4500130213,20210902
0000004307,1710,10,00,TA,USCU_L09,4500129865,20210902
0060000237,1710,10,00,G2,0017100001,Credit_Memo_Request_,20240325
0000004309,1710,10,00,TA,USCU_L03,4500128417,20210902
0000004310,1710,10,00,TA,USCU_L04,4500129142,20210902
0000004311,1710,10,00,TA,USCU_L02,4500130572,20210902
0000004312,1710,10,00,TA,USCU_S06,4500130931,20210902
0000004313,1710,10,00,TA,USCU_L06,4500131292,20210902
0000004314,1710,10,00,TA,USCU_S13,4500131651,20210902
0000004315,1710,10,00,TA,USCU_L10,4500132014,20210902
0000004316,1710,10,00,TA,USCU_S14,4500132372,20210902
0000004317,1710,10,00,TA,USCU_S11,4500150655,20210902
0000004318,1710,10,00,TA,USCU_L08,4500150292,20210902
0000004319,1710,10,00,TA,USCU_L01,4500149571,20210902
0000004320,1710,10,00,TA,USCU_S17,4500151374,20210902
0000004321,1710,10,00,TA,USCU_L10,4500151017,20210902
0000004322,1710,10,00,TA,USCU_S02,4500147781,20210902
0000004323,1710,10,00,TA,USCU_S12,4500148493,20210902
0000004324,1710,10,00,TA,USCU_S15,4500149209,20210902
0000004325,1710,10,00,TA,USCU_L07,4500148144,20210902
0000004326,1710,10,00,TA,USCU_L01,4500147421,20210902
0000004327,1710,10,00,TA,USCU_L09,4500148849,20210902
0000004328,1710,10,00,TA,USCU_L05,4500145988,20210902
0000004329,1710,10,00,TA,USCU_L09,4500146700,20210902
0000004330,1710,10,00,TA,USCU_L02,4500145272,20210902
0000004331,1710,10,00,TA,USCU_S16,4500147061,20210902
0000004332,1710,10,00,TA,USCU_S08,4500146346,20210902
0000004333,1710,10,00,TA,USCU_S04,4500145632,20210902
0000004334,1710,10,00,TA,USCU_S14,4500128053,20210902
0000004335,1710,10,00,TA,USCU_L10,4500127692,20210902
0000004336,1710,10,00,TA,USCU_L05,4500126965,20210902
0000004337,1710,10,00,TA,USCU_S08,4500127328,20210902
0000004338,1710,10,00,TA,USCU_L03,4500126242,20210902
0000004339,1710,10,00,TA,USCU_L03,4500128416,20210902
0000004340,1710,10,00,TA,USCU_S10,4500129502,20210902
0000004341,1710,10,00,TA,USCU_S03,4500128778,20210902
0000004342,1710,10,00,TA,USCU_S15,4500130212,20210902
0000004343,1710,10,00,TA,USCU_L07,4500129141,20210902
0000004344,1710,10,00,TA,USCU_L10,4500129864,20210902
0000004345,1710,10,00,TA,USCU_L10,4500132013,20210902
0000004346,1710,10,00,TA,USCU_L08,4500131291,20210902
0000004347,1710,10,00,TA,USCU_S02,4500130930,20210902
0000004348,1710,10,00,TA,USCU_S13,4500131650,20210902
0000004349,1710,10,00,TA,USCU_S15,4500132371,20210902
0000004350,1710,10,00,TA,USCU_L03,4500130571,20210902
0000004513,1710,10,00,TA,USCU_S15,4500128122,20211109
0060000143,1710,10,00,G2,0017100001,,20211026
0000005649,1710,10,00,SRVO,0017100001,abc,20240326
0070000014,1710,10,00,L2,0017100001,17100001,20211026
0070000013,1710,10,00,L2,0017100001,17100001,20211026
0000005084,1710,10,00,TA,EWM17-CU02,11223344,20221123
0040000019,1710,10,00,VC01,0017100001,17100001,20211026
0040000018,1710,10,00,KM,0017100001,17100001,20211026
0000004528,1710,10,00,TA,USCU_S12,4500131718,20211109
0000005018,1710,10,00,TA,0017100003,11223344,20221102
0000004355,1710,10,00,TA,0017100001,400026102021-BKA1,20211026
0060000145,1710,10,00,G2,0017100001,1010,20211026
0060000146,1710,10,00,G2,0017100001,1010,20211026
0060000147,1710,10,00,G2,0017100001,1010,20211026
0060000148,1710,10,00,G2,0017100001,1010,20211026
0060000149,1710,10,00,G2,0017100001,1010,20211026
0000004357,1710,10,00,CBFD,0017100001,400027102021-BDA1,20211027
0000004358,1710,10,00,CCFU,0017100003,400027102021-1IU1,20211027
0010000115,1710,10,00,AF,0017100003,1010,20211027
0000004359,1710,10,00,TA,EWM17-CU01,Sales order for EWM1,20211027
0200000006,1710,10,00,CCIS,0017100003,400027102021-1IU2,20211027
0000004361,1710,10,00,TA,EWM17-CU01,Sales order for EWM1,20211027
0000004360,1710,10,00,TA,EWM17-CU01,Sales order for EWM1,20211027
0000004362,1710,10,00,TA,0017100273,1010,20211027
0000004363,1710,10,00,CCFU,0017100003,400027102021-1IU1.1,20211027
0200000007,1710,10,00,CCIS,0017100003,400027102021-1IU2.1,20211027
0060000150,1710,10,00,CCPU,0017100003,400027102021-1IU3.1,20211027
0200000008,1710,10,00,CCRE,0017100003,400027102021-1IU4.1,20211027
0000004356,1710,10,00,TA,0017100003,12988721,20211027
0070000017,1710,10,00,L2,0017100001,11223344,20221027
0060000216,1710,10,00,KAZU,0017100003,Cons. Pick-up,20231106
0000004365,1710,10,00,TA,0017100001,400028102021-BDW1,20211028
0060000151,1710,10,00,CBG0,0017100001,400028102021-BDW-R1,20211028
0000004516,1710,10,00,TA,USCU_S12,4500127397,20211109
0000004522,1710,10,00,TA,USCU_S09,4500129570,20211109
0000004367,1710,10,00,TA,0017100003,4325671,20211028
0020001974,1710,10,00,AG,EWM17-CU01,1122344,20221123
0070000015,1710,10,00,L2,0017100001,400028102021-BDW-DR1,20211028
0010000117,1710,10,00,AF,0017100001,1010,20211028
0200000009,1710,10,00,CCLN,0017100001,400028102021-BDW-DR2,20211028
0020001937,1710,10,00,AG,0017100001,1010,20211028
0000004369,1710,10,00,TA,0017100001,1010,20211028
0040000020,1710,10,00,KM,0017100001,,20211028
0000004370,1710,10,00,TA,0017100001,400028102021-BDD1,20211028
0000004527,1710,10,00,TA,USCU_S05,4500130996,20211109
0000004520,1710,10,00,TA,USCU_S02,4500128847,20211109
0000004518,1710,10,00,TA,USCU_S02,4500126670,20211109
0060000152,1710,10,00,CBRE,0017100001,,20211028
0000004374,1710,10,00,TA,0017100001,400028102021-BKL1,20211028
0000004375,1710,10,00,TA,0017100001,,20211029
0000004376,1710,10,00,TA,0017100001,,20211029
0000004378,1710,10,00,TA,0017100003,,20211029
0000004379,1710,10,00,TA,0017100001,400028102021-BKL1.1,20211029
0060000153,1710,10,00,RK,0017100001,400028102021-BKL2,20211028
0000005019,1710,10,00,CBFD,0017100001,11223344,20221102
0070000016,1710,10,00,CBII,0017100001,400029102021-BDQ1,20211029
0000005650,1710,10,00,SRVO,0017100001,abc,20240326
0000004534,1710,10,00,TA,USCU_S16,4500151443,20211110
0000004377,1710,10,00,TA,0017100003,1010,20211029
0000004382,1710,10,00,TA,0017100003,4500001179,20211101
0000004535,1710,10,00,TA,USCU_L02,4500149640,20211110
0000004383,1710,10,00,TA,0017100003,4500001179,20211101
0000004536,1710,10,00,TA,USCU_L09,4500151085,20211110
0000004579,1710,10,00,TA,USCU_L07,4500148212,20211111
0000004384,1710,10,00,TA,0017100009,4500001179,20211101
0000004385,1710,10,00,TA,0017100009,1000,20211101
0000004386,1710,10,00,TA,0017100009,1000,20211101
0000004537,1710,10,00,TA,USCU_S02,4500149998,20211110
0000004388,1710,10,00,TA,0017100003,1010,20211101
0000004389,1710,10,00,TA,0017100003,1010,20211101
0060000154,1710,10,00,RK,0017100001,400028102021-BKL1.2,20211029
0060000155,1710,10,00,RK,0017100001,400028102021-BKL2.2,20211101
0000004387,1710,10,00,TA,0017100003,1010,20211101
0000004538,1710,10,00,TA,USCU_S11,4500150724,20211110
0000004539,1710,10,00,TA,USCU_L04,4500150362,20211110
0060000156,1710,10,00,RK,0017100001,400028102021-BKL3.2,20211101
0000004540,1710,10,00,TA,USCU_S04,4500147851,20211110
0000004541,1710,10,00,TA,USCU_S12,4500148562,20211110
0060000167,1710,10,00,GA2,0017100003,90003934_v1,20211108
0000004542,1710,10,00,TA,USCU_S15,4500149278,20211110
0000004400,1710,10,00,TA,0017186001,110121_M1,20211102
0000004543,1710,10,00,TA,USCU_L02,4500147490,20211110
0000004544,1710,10,00,TA,USCU_L06,4500148211,20211110
0000004545,1710,10,00,TA,USCU_L10,4500148919,20211110
0000004546,1710,10,00,TA,USCU_S10,4500146416,20211110
0000004547,1710,10,00,TA,USCU_S01,4500145702,20211110
0000004405,1710,10,00,TA,0017100003,222,20211102
0000004406,1710,10,00,TA,0017100003,12,20211102
0000004407,1710,10,00,TA,0017100003,234,20211102
0000004408,1710,10,00,TA,EWM17-CU01,Batch material 1,20211102
0000004409,1710,10,00,TA,EWM17-CU01,Batch material 2,20211102
0000004410,1710,10,00,TA,0017100003,Batch material 3,20211102
0000004411,1710,10,00,TA,0017100001,400002112021-1MC.1,20211102
0000004548,1710,10,00,TA,USCU_L05,4500146055,20211110
0060000168,1710,10,00,CBAR,0017100003,90003934,20211108
0000004549,1710,10,00,TA,USCU_S16,4500147131,20211110
0000004414,1710,10,00,TA,0017100004,1010,20211102
0000004416,1710,10,00,TA,0017100051,CO8989,20211102
0000004418,1710,10,00,TA,0017100012,1010,20211103
0000004419,1710,10,00,TA,0017100013,1010,20211103
0000004420,1710,10,00,TA,0017100014,,20211103
0000004421,1710,10,00,TA,0017100004,1010,20211103
0000004422,1710,10,00,TA,0017100001,1010,20211103
0000005086,1710,10,00,TA,EWM17-CU01,11223344,20221123
0000004424,1710,10,00,TA,0017100004,10,20211103
0000004425,1710,10,00,TA,0017100001,1010,20211103
0000004426,1710,10,00,TA,0017100002,1010,20211103
0000004427,1710,10,00,TA,0017100004,1010,20211103
0000004428,1710,10,00,TA,EWM17-CU01,Sales order EWM17-CU,20211104
0000004429,1710,10,00,TA,EWM17-CU01,Sales order EWM17-CU,20211104
0000004430,1710,10,00,TA,EWM17-CU01,Sales order EWM17-CU,20211104
0000004550,1710,10,00,TA,USCU_L03,4500145341,20211110
0000004431,1710,10,00,TA,0017100001,5300000101,20211104
0000004423,1710,10,00,TA,0017100004,1010,20211103
0020001884,1710,10,00,AG,0017100001,102220_TG12_01,20201022
0000004551,1710,10,00,TA,USCU_L10,4500146770,20211110
0020001911,1710,10,00,AG,0017100001,11092020_TG12_1,20201109
0020001939,1710,10,00,AG,0017100001,,20211105
0000004436,1710,10,00,TA,0017100003,400005112021-2ET.1,20211105
0000004437,1710,10,00,TA,0017100003,400005112021-2EQ.1,20211105
0060000158,1710,10,00,CBAR,0017100003,INV90003926-3TE.1,20211105
0070000020,1710,10,00,L2,0017100001,,20221123
0060000160,1710,10,00,CBAR,0017100003,INV90003926-3TE.2,20211105
0000004438,1710,10,00,SD2,0017100003,,20211105
0060000161,1710,10,00,CBAR,0017100003,INV90003926-3TE.3,20211105
0060000162,1710,10,00,GA2,0017100003,INV90003926-3TE.3,20211105
0030000002,1710,10,00,LK,0017100003,1010,20211105
0000004439,1710,10,00,ED,0017100003,1010,20211105
0060000163,1710,10,00,KAZU,0017100003,1010,20211105
0060000164,1710,10,00,KRZU,0017100003,1010,20211105
0030000003,1710,10,00,LK,0017100003,1010,20211105
0060000165,1710,10,00,KRZU,0017100003,1010,20211105
0030000004,1710,10,00,LZ,0017100003,1010,20211107
0030000005,1710,10,00,LZ,0017100003,1010,20211107
0000004552,1710,10,00,TA,USCU_S09,4500127398,20211110
0000004553,1710,10,00,TA,USCU_L10,4500127762,20211110
0000004554,1710,10,00,TA,USCU_L03,4500126312,20211110
0000004443,1710,10,00,TA,0017100003,10,20211107
0000004555,1710,10,00,TA,USCU_L08,4500127035,20211110
0000004556,1710,10,00,TA,USCU_S14,4500128123,20211110
0000004557,1710,10,00,TA,USCU_S05,4500126671,20211110
0000004558,1710,10,00,TA,USCU_L09,4500129933,20211110
0000004559,1710,10,00,TA,USCU_S04,4500128848,20211110
0000004560,1710,10,00,TA,USCU_S09,4500129571,20211110
0000004448,1710,10,00,TA,0017100003,400008112021-BKP.1,20211108
0060000166,1710,10,00,CBAR,0017100003,90003934_v1,20211108
0000004449,1710,10,00,SD2,0017100003,,20211108
0060000170,1710,10,00,CBAR,0017100003,90003934_v4,20211108
0060000171,1710,10,00,GA2,0017100003,90003934_v4,20211108
0000004450,1710,10,00,TA,0017100003,400008112021-BKP.2,20211108
0060000172,1710,10,00,CBAR,0017100003,90003939_v1,20211108
0060000173,1710,10,00,CBAR,0017100003,90003939_v2,20211108
0060000174,1710,10,00,GA2,0017100003,90003939_v2,20211108
0060000175,1710,10,00,CBAR,0017100003,90003939_v3,20211108
0000004451,1710,10,00,SD2,0017100003,,20211108
0040000025,1710,10,00,KM,0017100001,11223344,20221028
0000004453,1710,10,00,TA,0017100003,1010,20211108
0000004455,1710,10,00,TA,0017100009,1010,20211109
0000004454,1710,10,00,TA,0017100003,1010,20211109
0000004561,1710,10,00,TA,USCU_L05,4500129210,20211110
0000004456,1710,10,00,TA,0017100001,400009112021-BDK.1,20211109
0060000176,1710,10,00,CBAR,0017100001,90003944_v1,20211109
0060000177,1710,10,00,GA2,0017100001,90003944_v1,20211109
0000004457,1710,10,00,TA,0017100003,400009112021-BKP.3,20211109
0060000178,1710,10,00,CBAR,0017100003,90003946_v1,20211109
0060000179,1710,10,00,GA2,0017100003,90003946_v1,20211109
0060000180,1710,10,00,CBAR,0017100003,90003946_v2,20211109
0000004458,1710,10,00,SD2,0017100003,,20211109
0000004413,1710,10,00,TA,0017100004,1010,20211102
0000004562,1710,10,00,TA,USCU_L01,4500128486,20211110
0000004563,1710,10,00,TA,USCU_L10,4500132083,20211110
0000004564,1710,10,00,TA,USCU_S15,4500132438,20211110
0000004565,1710,10,00,TA,USCU_S09,4500131719,20211110
0000004566,1710,10,00,TA,USCU_L03,4500130641,20211110
0000004567,1710,10,00,TA,USCU_L07,4500131361,20211110
0000004568,1710,10,00,TA,USCU_S01,4500130997,20211110
0000004580,1710,10,00,TA,USCU_L09,4500148920,20211111
0000004581,1710,10,00,TA,USCU_S10,4500146417,20211111
0000004582,1710,10,00,TA,USCU_S03,4500145703,20211111
0000004583,1710,10,00,TA,USCU_L03,4500145342,20211111
0000004584,1710,10,00,TA,USCU_S15,4500147132,20211111
0000004585,1710,10,00,TA,USCU_L07,4500146056,20211111
0000004586,1710,10,00,TA,USCU_L09,4500146771,20211111
0000004587,1710,10,00,TA,USCU_L10,4500127763,20211111
0000004588,1710,10,00,TA,USCU_S10,4500127399,20211111
0000004589,1710,10,00,TA,USCU_L01,4500126313,20211111
0000004590,1710,10,00,TA,USCU_L04,4500127036,20211111
0000004591,1710,10,00,TA,USCU_S01,4500126672,20211111
0000004592,1710,10,00,TA,USCU_S17,4500128124,20211111
0000004593,1710,10,00,TA,USCU_S16,4500130279,20211111
0000004594,1710,10,00,TA,USCU_L09,4500129934,20211111
0000004595,1710,10,00,TA,USCU_S02,4500128849,20211111
0000004596,1710,10,00,TA,USCU_S07,4500129572,20211111
0000004597,1710,10,00,TA,USCU_L05,4500129211,20211111
0000004598,1710,10,00,TA,USCU_L02,4500128487,20211111
0000004599,1710,10,00,TA,USCU_S11,4500131720,20211111
0000004600,1710,10,00,TA,USCU_L08,4500131362,20211111
0000004601,1710,10,00,TA,USCU_S16,4500132439,20211111
0000004602,1710,10,00,TA,USCU_S02,4500130998,20211111
0000004603,1710,10,00,TA,USCU_L02,4500130642,20211111
0000004604,1710,10,00,TA,USCU_L10,4500132084,20211111
0000005020,1710,10,00,TA,0017100273,11223344,20221102
0060000157,1710,10,00,G2,0017100001,1010,20211101
0000004606,1710,10,00,TA,0017100001,1001496,20211111
0000004459,1710,10,00,TA,USCU_L09,4500151084,20211109
0020001943,1710,10,00,AG,0017100001,Ref79,20211112
0000004607,1710,10,00,TA,0017100001,1001489,20211115
0030000006,1710,10,00,LK,0017100001,17100001,20211115
0000004608,1710,10,00,TA,0017100001,e456,20211115
0000004609,1710,10,00,TA,0017100002,4500001032,20211115
0020001944,1710,10,00,AG,EWM17-CU01,4599909999,20211116
0020001945,1710,10,00,AG,EWM17-CU02,4599909998,20211116
0000004610,1710,10,00,TA,EWM17-CU01,4599909999,20211116
0000004611,1710,10,00,TA,EWM17-CU02,4599909998,20211116
0020001946,1710,10,00,HBQT,0017100001,abc,20211116
0000004612,1710,10,00,SRVP,0017100001,0000000233,20211117
0020001947,1710,10,00,AG,EWM17-CU01,so 1,20211117
0000004613,1710,10,00,TA,EWM17-CU01,SO1,20211117
0020001948,1710,10,00,AG,EWM17-CU02,SO 2,20211117
0000004614,1710,10,00,TA,EWM17-CU02,SO 2,20211117
0040000022,1710,10,00,VC01,0017100001,1010,20211118
0040000021,1710,10,00,KM,0017100001,1010,20211118
0000004616,1710,10,00,TA,0017100001,call-off order,20211118
0020001949,1710,10,00,AG,EWM17-CU01,49999009999,20211118
0020001950,1710,10,00,AG,EWM17-CU02,49999008999,20211118
0000004617,1710,10,00,TA,EWM17-CU01,49999009999,20211118
0000004618,1710,10,00,TA,EWM17-CU02,49999008999,20211118
0020001951,1710,10,00,AG,0017100001,QT111821_1,20211118
0000004717,1710,10,00,TA,USCU_S16,4500091765,20220224
0000004775,1710,10,00,TA,USCU_S04,4500068484,20220314
0000004621,1710,10,00,TA,0017100001,TESTVC01,20211119
0020001928,1710,10,00,AG,0017100001,06072021_TG12-1,20210607
0000004620,1710,10,00,TA,BP_US_01,Test FI-CA,20211118
0000004623,1710,10,00,TA,BP_US_01,Test FI-CA1,20211119
0000004624,1710,10,00,TA,0017100001,CO 17100001,20211119
0020001952,1710,10,00,AG,0017100001,CO 17100001,20211119
0020001913,1710,10,00,AG,0017100001,11092020_TG11_1,20201109
0020001922,1710,10,00,AG,0017100001,3232021_TG12_1,20210323
0020001601,1710,10,00,AG,0017100001,0314_TG11_01,20200314
0020001925,1710,10,00,AG,0017100001,3232021_TG12_3,20210323
0000004856,1710,10,00,TA,USCU_S01,1234,20220622
0000004857,1710,10,00,TA,USCU_S01,,20220622
0020001929,1710,10,00,AG,0017100001,06072021_TG12-2,20210607
0020001930,1710,10,00,AG,0017100001,06072021_TG12-3,20210607
0000002691,1710,10,00,SRVP,0017100001,0000000136,20200303
0000004636,1710,10,00,TA,USCU_L06,4500092011,20220223
0000004632,1710,10,00,TA,USCU_S08,4500092037,20220223
0000004637,1710,10,00,TA,USCU_S02,4500091983,20220223
0000004638,1710,10,00,TA,USCU_S15,4500092092,20220223
0000004639,1710,10,00,TA,USCU_L02,4500091956,20220223
0000004640,1710,10,00,TA,USCU_L09,4500092065,20220223
0000004641,1710,10,00,TA,USCU_L03,4500091792,20220223
0000004642,1710,10,00,TA,USCU_S16,4500091928,20220223
0000004643,1710,10,00,TA,USCU_S13,4500091873,20220223
0000004644,1710,10,00,TA,USCU_S03,4500091820,20220223
0000004645,1710,10,00,TA,USCU_L09,4500091901,20220223
0000004646,1710,10,00,TA,USCU_L06,4500091845,20220223
0000004647,1710,10,00,TA,USCU_S11,4500091708,20220223
0000004648,1710,10,00,TA,USCU_L01,4500091626,20220223
0000004649,1710,10,00,TA,USCU_S15,4500091764,20220223
0000004650,1710,10,00,TA,USCU_L06,4500091680,20220223
0000004651,1710,10,00,TA,USCU_S06,4500091654,20220223
0000004652,1710,10,00,TA,USCU_L09,4500091736,20220223
0000004653,1710,10,00,TA,USCU_S02,4500090670,20220223
0000004654,1710,10,00,TA,USCU_L03,4500090642,20220223
0000004655,1710,10,00,TA,USCU_L07,4500090698,20220223
0000004656,1710,10,00,TA,USCU_L09,4500090754,20220223
0000004657,1710,10,00,TA,USCU_S07,4500090726,20220223
0000004658,1710,10,00,TA,USCU_S15,4500090782,20220223
0000004659,1710,10,00,TA,USCU_L03,4500090810,20220223
0000004660,1710,10,00,TA,USCU_S04,4500090838,20220223
0000004661,1710,10,00,TA,USCU_L07,4500090866,20220223
0000004662,1710,10,00,TA,USCU_S12,4500090894,20220223
0000004663,1710,10,00,TA,USCU_L09,4500090922,20220223
0000004664,1710,10,00,TA,USCU_S16,4500090948,20220223
0000004665,1710,10,00,TA,USCU_S09,4500091059,20220223
0000004666,1710,10,00,TA,USCU_L04,4500091032,20220223
0000004667,1710,10,00,TA,USCU_L09,4500091085,20220223
0000004668,1710,10,00,TA,USCU_L02,4500090976,20220223
0000004669,1710,10,00,TA,USCU_S15,4500091112,20220223
0000004670,1710,10,00,TA,USCU_S03,4500091004,20220223
0000004634,1710,10,00,TA,USCU_S12,4500092036,20220223
0000004671,1710,10,00,TA,USCU_L08,4500092010,20220223
0000004672,1710,10,00,TA,USCU_S15,4500092091,20220223
0000004673,1710,10,00,TA,USCU_S02,4500091982,20220223
0000004674,1710,10,00,TA,USCU_L02,4500091955,20220223
0000004675,1710,10,00,TA,USCU_L09,4500092064,20220223
0000004676,1710,10,00,TA,USCU_L10,4500091900,20220223
