VBELN,POSNR,MATNR,WERKS,LGORT,LFIMG,VRKME,PSTYV,VGBEL
0080004762,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004763,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004763,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004763,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004764,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004765,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004765,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004765,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004766,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004767,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004767,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004767,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004768,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004769,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004769,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004769,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004770,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004771,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004771,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004771,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004772,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004773,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004773,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004773,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004774,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004775,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004775,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004775,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004776,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004777,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004777,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004777,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004778,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004779,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004779,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004779,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004780,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004781,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004781,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004781,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004782,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004783,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004783,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004783,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004784,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004785,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004785,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004785,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004786,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004787,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004787,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004787,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004788,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004789,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004789,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004789,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004790,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004791,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004791,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004791,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004792,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004793,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004793,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004793,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004794,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004795,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004795,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004795,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004796,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004797,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004797,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004797,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004798,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004799,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004799,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004799,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004800,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004801,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004801,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004801,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004802,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004803,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004803,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004803,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004804,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004805,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004805,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004805,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004806,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004807,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004807,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004807,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004808,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004809,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004809,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004809,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004810,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004811,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004811,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004811,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004812,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004813,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004813,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004813,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004814,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004815,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004815,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004815,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004816,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004817,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004817,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004817,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004818,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004819,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004819,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004819,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004820,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004821,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004821,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004821,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004822,000010,TG11,1710,171A,0,ST,SRVU,0000005329
0080004823,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004823,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004823,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004824,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080004825,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004825,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004825,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004826,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080004828,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004828,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004828,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004830,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080004832,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004832,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004832,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004845,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080004848,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004848,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004848,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004849,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080004850,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004850,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004850,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004851,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080004852,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004852,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004852,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004853,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080004854,000010,FG227,1710,171A,10,ST,CBTA,0000003841
0080004855,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004855,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004855,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004856,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080004857,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004857,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004857,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004858,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080004859,000010,TG11,1710,171A,10,ST,CFN,0000005481
0080004860,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004860,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004860,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004861,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080004865,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0084000085,000010,TG11,1710,171R,2,ST,CPN,0060000206
0080004862,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004862,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004862,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004863,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080004866,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004866,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004866,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004867,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080004440,000010,TG11,1010,101A,1,ST,TAN,0000005127
0080004868,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004868,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004868,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004869,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080004870,000010,RM13,1710,171C,10,ST,LBN,5500000034
0080004870,000020,RM14,1710,171C,10,ST,LBN,5500000034
0080004947,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0210000019,000010,TG11,1710,,4,ST,CIN,0200000012
0080004873,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004873,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004874,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080004875,000010,TG11,1710,171A,1,ST,TAN,0000005488
0080004876,000010,MZ-FG-C900,1710,171A,32,ST,TAN,0000005489
0080004877,000010,MZ-FG-C900,1710,171A,59,ST,TAN,0000005490
0080004878,000010,MZ-FG-C900,1710,171A,10,ST,TAN,0000005491
0080004879,000010,MZ-FG-C900,1710,171A,13,ST,TAN,0000005492
0080004880,000010,MZ-FG-C900,1710,171A,22,ST,TAN,0000005493
0080004881,000010,MZ-FG-C900,1710,171A,45,ST,TAN,0000005494
0080004882,000010,MZ-FG-C990,1710,171A,136,ST,TAN,0000005501
0080004883,000010,MZ-FG-C990,1710,171A,1,ST,TAN,0000005502
0080004884,000010,MZ-FG-C990,1710,171A,54,ST,TAN,0000005503
0080004885,000010,MZ-FG-C990,1710,171A,10,ST,TAN,0000005504
0080004886,000010,MZ-FG-C990,1710,171A,32,ST,TAN,0000005505
0080004887,000010,MZ-FG-C990,1710,171A,12,ST,TAN,0000005506
0080004947,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004947,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004948,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0084000087,000010,TG11,1710,171R,4,ST,RENV,0060000208
0080004959,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004907,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004907,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004907,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004908,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080004906,000010,TG11,1710,171A,4,ST,CBXN,0000005525
0080004909,000010,TG11,1710,171A,20,ST,TAN,0000005526
0080004910,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004910,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004910,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004911,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080004912,000010,TG11,1710,171A,9,ST,LZN,0030000014
0080004913,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004913,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004913,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004914,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0180000044,000010,TG11,1710,171H,10,ST,HIDN,
0080004915,000010,TG11,1710,171H,13,ST,HSTP,
0080004916,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004916,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004916,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004917,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080004919,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080004918,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004918,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004918,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004949,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004923,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004923,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004923,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004924,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080004925,000010,TG11,1710,171A,60,ST,LKN,0030000015
0210000021,000010,TG11,1710,,5,ST,CIN,0000005528
0084000091,000010,TG11,1710,171R,2,ST,KAN,0060000216
0210000022,000010,TG11,1710,171R,2,ST,KRN,0060000217
0080004928,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004928,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004928,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004929,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080004930,000010,MZ-FG-C990,1710,171A,14,ST,TAN,0000001066
0080004930,000020,MZ-FG-C990,1710,171A,58,ST,TAN,0000005348
0080004931,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004931,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004931,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004932,000010,MZ-FG-C990,1710,171A,44,ST,TAN,0000004635
0080004932,000020,MZ-FG-C990,1710,171A,42,ST,TAN,0000004683
0080004932,000030,MZ-FG-C990,1710,171A,19,ST,TAN,0000004916
0080004932,000040,MZ-FG-C990,1710,171A,31,ST,TAN,0000005164
0080004932,000050,MZ-FG-C990,1710,171A,16,ST,TAN,0000005199
0080004933,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080004934,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004934,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004934,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004935,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080004936,000010,RM13,1710,,80,ST,LBN,5500000021
0080004936,000020,RM13,1710,,100,ST,LBN,5500000021
0080004936,000030,RM14,1710,171A,80,ST,LBN,5500000021
0080004936,000040,RM14,1710,171A,100,ST,LBN,5500000021
0080004937,000010,RM13,1710,,100,ST,LBN,5500000026
0080004937,000020,RM14,1710,171A,20,ST,LBN,5500000026
0080004938,000010,RM13,1710,,100,ST,LBN,4500001778
0080004939,000010,RM13,1710,,10,ST,LBN,4500001779
0080004940,000010,RM13,1710,,80,ST,LBN,5500000021
0080004940,000020,RM13,1710,,100,ST,LBN,5500000021
0080004941,000010,RM13,1710,,100,ST,LBN,5500000026
0080004943,000010,RM13,1710,,10,ST,LBN,4500001779
0080004942,000010,RM13,1710,,100,ST,LBN,4500001778
0080004949,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004944,000010,TG11,1710,171A,2,ST,CBXN,0000005532
0080004949,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004950,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080004951,000010,SDBOMERLAHD,1710,171A,1,ST,TAQ,0000005533
0080004945,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004945,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004945,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004946,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080004951,000020,SDBOMERLAIT01,1710,,3,ST,TAE,0000005533
0080004951,000030,SDBOMERLAIT02,1710,,5,ST,TAE,0000005533
0084000098,000010,TG11,1710,171R,1,ST,CBEN,0060000225
0080004952,000010,TG11,1710,171A,3,ST,TAN,0000005488
0080004953,000010,TG11,1710,171A,1,ST,TAN,0000005534
0080004956,000010,TG11,1710,171A,1,ST,TAN,0000005537
0080004957,000010,TG11,1710,171A,1,ST,TAN,0000005538
0080004958,000010,TG11,1710,171A,1,ST,TAN,0000005539
0080003933,000010,SG21,1710,171B,10,ST,DLN,
0080004871,000010,TG11,1710,171A,4,ST,CBXN,0000005485
0080004954,000020,TG11,1710,171A,2,ST,DLN,
0080003963,000010,MZ-FG-C990,1710,171A,25,ST,TAN,0000004650
0080003960,000010,MZ-FG-C990,1710,171A,165,ST,TAN,0000004647
0084000095,000010,TG11,1710,171R,2,ST,RENV,0060000222
0084000096,000010,TG11,1710,171R,2,ST,RENV,0060000223
0084000097,000010,TG11,1710,171R,2,ST,RENV,0060000224
0084000094,000010,TG11,1710,171R,2,ST,RENV,0060000220
0080004959,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004959,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004960,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080004961,000010,TG11,1710,171A,3,ST,TAN,0000005534
0080004963,000010,F-10A,1710,171A,10,ST,TAN,0000005541
0080004964,000010,TG11,1720,,5,ST,TAN,0000005542
0080004966,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004966,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004966,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004967,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005146,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0084000099,000010,TG11,1710,171R,2,ST,RENV,0060000228
0080004969,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004969,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004969,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004970,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080004971,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080004971,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004971,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080004972,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005146,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080004974,000010,SDBOMERLAHD,1710,171A,6,ST,TAQ,0000005549
0080004974,000020,SDBOMERLAIT01,1710,,18,ST,TAE,0000005549
0080004974,000030,SDBOMERLAIT02,1710,,30,ST,TAE,0000005549
0084000088,000010,TG11,1710,171R,4,ST,RENV,0060000210
0080004975,000010,TG11,1710,171A,1,ST,TAN,0000005550
0080004976,000010,TG11,1710,171A,5,ST,TAN,0000005551
0080004977,000010,TG11,1710,171A,4,ST,TAN,0000005552
0080004978,000010,TG11,1710,171A,10,ST,CBAO,0000005553
0080004980,000010,TG11,1710,171A,5,ST,TAN,0000005555
0080004982,000010,MZ-FG-C900,1710,171A,28,ST,TAN,0000005560
0080004983,000010,MZ-FG-C900,1710,171A,4,ST,TAN,0000005561
0080004984,000010,MZ-FG-C900,1710,171A,44,ST,TAN,0000005562
0080004985,000010,MZ-FG-C900,1710,171A,28,ST,TAN,0000005563
0080004986,000010,MZ-FG-C900,1710,171A,26,ST,TAN,0000005564
0080004987,000010,MZ-FG-C900,1710,171A,8,ST,TAN,0000005565
0080004988,000010,MZ-FG-C990,1710,171A,76,ST,TAN,0000005572
0080004989,000010,MZ-FG-C990,1710,171A,82,ST,TAN,0000005573
0080004990,000010,MZ-FG-C990,1710,171A,97,ST,TAN,0000005574
0080004991,000010,MZ-FG-C990,1710,171A,1,ST,TAN,0000005575
0080004992,000010,MZ-FG-C990,1710,171A,20,ST,TAN,0000005576
0080004993,000010,MZ-FG-C990,1710,171A,2,ST,TAN,0000005577
0080005014,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005014,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005014,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005015,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005016,000020,TG11,1710,171A,1,ST,SRVV,8000000465
0080005017,000010,TG11,1710,171A,5,ST,SRVS,8000000466
0080005018,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005018,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005018,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005019,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005020,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005020,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005020,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005021,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005023,000010,TG11,1710,171A,1,ST,TAN,0000005601
0080005025,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005025,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005025,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005026,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005027,000010,TG11,1710,171A,5,ST,TAN,0000005603
0080005029,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005029,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005029,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005030,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005031,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005031,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005031,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005032,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005033,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005033,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005033,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005034,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005035,000010,ZPRINTER01,1710,171A,1,ST,TAN,0000005606
0080005037,000010,SDBOMLUMFHD,1710,,0,ST,TAP,0000004389
0080005037,000020,SDBOMLUMFIT01,1710,171A,0,ST,TAN,0000004389
0080005037,000030,SDBOMLUMFIT02,1710,171A,0,ST,TAN,0000004389
0080005038,000020,TG11,1710,171A,0,ST,SRVU,0000005329
0080005039,000020,TG11,1710,171A,1,ST,SRVS,8000000472
