MATNR,WERKS,LGORT,LABST
RM124,2010,201B,0
RM124,2010,201C,0
RM128,2010,201B,0
RM128,2010,201C,0
RM13,2010,201B,0
RM13,2010,201C,0
RM14,2010,201B,0
RM14,2010,201C,0
RM16,2010,201B,0
RM16,2010,201C,0
RM20,2010,201B,0
RM20,2010,201C,0
RM27,2010,201B,0
RM27,2010,201C,0
SG124,2010,201B,0
SG21,2010,201B,0
SG22,2010,201B,0
SG224,2010,201B,0
SG25,2010,201B,0
SG23,2010,201B,0
RM129,2010,201B,0
RM129,2010,201C,0
FG130,2010,201A,0
FG130,2010,201B,0
SG30,2010,201B,0
FG228,2010,201A,0
FG228,2010,201B,0
FG228,2010,201R,0
SP001,2010,201B,0
SP002,2010,201B,0
SP003,2010,201B,0
SP004,2010,201B,0
SP005,2010,201B,0
SP006,2010,201B,0
RM33,2010,201B,0
RM33,2010,201C,0
RM34,2010,201B,0
RM34,2010,201C,0
SG27,2010,201B,0
RM233-1,2010,201B,0
RM233-2,2010,201E,0
RM233-4,2010,201B,0
SG233,2010,201B,0
SG234,2010,201B,0
FG129,2010,201A,0
FG129,2010,201B,0
SG29,2010,201B,0
RMPI001,2010,201C,0
RMPI002,2010,201C,0
RMPI003,2010,201C,0
RMPI004,2010,201C,0
RMPI005,2010,201C,0
SGPI001,2010,201B,0
SGPI001-V00,2010,201B,0
RMPI001,2010,201B,0
RMPI002,2010,201B,0
RMPI003,2010,201B,0
RMPI004,2010,201B,0
RMPI005,2010,201B,0
QM006,2010,201B,0
SDBOMERLAHD,2010,201A,0
SDBOMERLAHD,2010,201R,0
SDBOMERLAIT01,2010,201A,0
SDBOMERLAIT01,2010,201R,0
SDBOMERLAIT02,2010,201A,0
SDBOMERLAIT02,2010,201R,0
SDBOMLUMFHD,2010,201A,0
SDBOMLUMFHD,2010,201R,0
SDBOMLUMFIT01,2010,201A,0
SDBOMLUMFIT01,2010,201R,0
SDBOMLUMFIT02,2010,201A,0
SDBOMLUMFIT02,2010,201R,0
CM-FL-V01,2010,201A,0
SF-FL-COMB,2010,201B,0
SF-FL-CWEIGHT,2010,201B,0
SF-FL-ELECTRIC,2010,201B,0
SF-FL-TIRE-CUSH,2010,201B,0
SF-FL-TIRE-PNEU,2010,201B,0
CM-MLFL-KM-VXX,2010,201A,0
SF-FL-FORKSEAT-VXX,2010,201B,0
CM-FL-V00,2010,201A,0
CM-FL-V00,2010,201R,0
FG-FL-MV-V00,2010,201A,0
FG-FL-MV-V01,2010,201A,0
FG-FL-MV-V02,2010,201A,0
F-10A,2010,201A,0
F-10A,2010,201R,0
F-10B,2010,201A,0
F-10B,2010,201R,0
R-302,2010,201B,0
R-302,2010,201C,0
R-401,2010,201B,0
R-401,2010,201C,0
S-201,2010,201B,0
S-202,2010,201B,0
S-301,2010,201B,0
S-203,2010,201B,0
F-20A,2010,201A,0
F-20A,2010,201R,0
R-311,2010,201B,0
R-311,2010,201C,0
R-410,2010,201B,0
R-410,2010,201C,0
R-411,2010,201B,0
R-411,2010,201C,0
R-412,2010,201B,0
R-412,2010,201C,0
S-208,2010,201B,0
S-210,2010,201B,0
S-310,2010,201B,0
S-315,2010,201B,0
SG26,2010,201B,0
SWN-CFG-SW-S1,2010,201B,0
FG1_CP,2010,201A,0
FG1_CP,2010,201B,0
FG1_CP,2010,201R,0
RM1_CP,2010,201B,0
RM1_CP,2010,201C,0
RM2_CP,2010,201B,0
RM2_CP,2010,201C,0
SG1_CP,2010,201B,0
RMJIT01,2010,201B,0
RMJIT01,2010,201C,0
RMJIT02,2010,201B,0
RMJIT02,2010,201C,0
SGJIT01,2010,201B,0
SGJIT02,2010,201B,0
AVC_RBT_BASE_FRAME,2010,201B,0
AVC_RBT_CNTRL_CAB,2010,201A,0
AVC_RBT_CNTRL_CAB,2010,201R,0
AVC_RBT_D_ARM_50,2010,201B,0
AVC_RBT_L_ARM_45,2010,201B,0
AVC_RBT_SEALING,2010,201A,0
AVC_RBT_SEALING,2010,201R,0
AVC_RBT_APPL_UNIT,2010,201A,0
AVC_RBT_BUNDLE,2010,201A,0
AVC_RBT_CNTRL_BRD,2010,201A,0
AVC_RBT_CNTRL_BRD,2010,201R,0
AVC_RBT_CNTRL_UNIT,2010,201A,0
AVC_RBT_ROBOT,2010,201A,0
FGME01,1010,101B,0
FGME02,1010,101A,0
FGME02,1010,101B,0
RMME01,1010,101A,0
RMME01,1010,101B,0
RMME01,1010,101C,0
RMME02,1010,101A,0
RMME02,1010,101B,0
RMME02,1010,101C,0
RMME03,1010,101A,0
RMME03,1010,101B,0
RMME03,1010,101C,0
RMME04,1010,101A,0
RMME04,1010,101B,0
RMME04,1010,101C,0
RMME05,1010,101A,0
RMME05,1010,101B,0
RMME05,1010,101C,0
RMME06,1010,101A,0
RMME06,1010,101B,0
RMME06,1010,101C,0
RMME07,1010,101A,0
RMME07,1010,101B,0
RMME07,1010,101C,0
RMME08,1010,101A,0
RMME08,1010,101B,0
RMME08,1010,101C,0
SGME01,1010,101A,0
SGME01,1010,101B,0
SGME02,1010,101A,0
SGME02,1010,101B,0
FGME03,1010,101A,0
FGME03,1010,101B,0
FGME04,1010,101A,0
FGME04,1010,101B,0
RMME10,1010,101A,0
RMME10,1010,101B,0
RMME10,1010,101C,0
RMME11,1010,101A,0
RMME11,1010,101B,0
RMME11,1010,101C,0
RMME12,1010,101A,0
RMME12,1010,101B,0
RMME12,1010,101C,0
RMME13,1010,101A,0
RMME13,1010,101B,0
RMME13,1010,101C,0
RMME14,1010,101A,0
RMME14,1010,101B,0
RMME14,1010,101C,0
RMME15,1010,101A,0
RMME15,1010,101B,0
RMME15,1010,101C,0
RMME16,1010,101A,0
RMME16,1010,101B,0
RMME16,1010,101C,0
SGME03,1010,101A,0
SGME03,1010,101B,0
FG228,1010,101A,0
FG228,1010,101B,0
RM235,1010,101B,0
RM235,1010,101C,0
SG234,1010,101B,0
QM006,1010,101B,0
F-20A,1010,101A,0
F-20A,1010,101R,0
R-311,1010,101B,0
R-311,1010,101C,0
R-410,1010,101B,0
R-410,1010,101C,0
R-411,1010,101B,0
R-411,1010,101C,0
R-412,1010,101B,0
R-412,1010,101C,0
S-208,1010,101B,0
S-210,1010,101B,0
S-310,1010,101B,0
S-315,1010,101B,0
FG2_CP,1010,101A,0
FG2_CP,1010,101B,0
FG2_CP,1010,101R,0
RM5_CP,1010,101B,0
RM5_CP,1010,101C,0
RM6_CP,1010,101B,0
RM6_CP,1010,101C,0
RM7_CP,1010,101B,0
RM7_CP,1010,101C,0
RM8_CP,1010,101B,0
RM8_CP,1010,101C,0
SG2_CP,1010,101B,0
FG111,1010,101A,0
FG111,1010,101B,0
FG111,1010,101R,0
FG111_A,1010,101A,0
FG111_A,1010,101B,0
FG111_A,1010,101R,0
FG111_B,1010,101A,0
FG111_B,1010,101B,0
FG111_B,1010,101R,0
FG111_C,1010,101A,0
FG111_C,1010,101B,0
FG111_C,1010,101R,0
RM27_1,1010,101B,0
RM27_1,1010,101C,0
RM1420,1010,101B,0
RM1420,1010,101C,0
RM1430,1010,101B,0
RM1430,1010,101C,0
SG2200,1010,101A,0
SG2200,1010,101B,0
SG7100,1010,101B,0
SG9100,1010,101B,0
SG1010,1010,101Q,0
SG1010,1010,101T,0
FG29-1,1010,101A,0
FG29-1,1010,101B,0
FG29-1,1010,101R,0
FG6200,1010,101A,0
FG6200,1010,101B,0
FG6200,1010,101R,0
SG6100,1010,101B,0
FG6500,1010,101A,0
FG6500,1010,101B,0
FG6500,1010,101F,0
FG6500,1010,101R,0
RM235,1710,171B,0
RM235,1710,171C,0
SG234,1710,171B,0
QM006,1710,171B,0
FG2_CP,1710,171A,0
FG2_CP,1710,171B,0
FG2_CP,1710,171R,0
RM5_CP,1710,171B,0
RM5_CP,1710,171C,0
RM6_CP,1710,171B,0
RM6_CP,1710,171C,0
RM7_CP,1710,171B,0
RM7_CP,1710,171C,0
RM8_CP,1710,171B,0
RM8_CP,1710,171C,0
SG2_CP,1710,171B,0
FG111,1710,171A,0
FG111,1710,171B,0
FG111,1710,171R,0
FG111_A,1710,171A,0
FG111_A,1710,171B,0
FG111_A,1710,171R,0
FG111_B,1710,171A,0
FG111_B,1710,171B,0
FG111_B,1710,171R,0
FG111_C,1710,171A,0
FG111_C,1710,171B,0
FG111_C,1710,171R,0
RM27_1,1710,171B,0
RM27_1,1710,171C,0
RM1420,1710,171C,0
RM1430,1710,171B,0
RM1430,1710,171C,0
SG2200,1710,171A,0
SG2200,1710,171B,0
SG7100,1710,171B,0
SG9100,1710,171B,0
SG1010,1710,171Q,0
SG1010,1710,171T,0
FG29-1,1710,171A,0
FG29-1,1710,171B,0
FG29-1,1710,171R,0
FG6200,1710,171A,0
FG6200,1710,171B,0
FG6200,1710,171R,0
SG6100,1710,171B,0
FG6500,1710,171A,0
FG6500,1710,171B,0
FG6500,1710,171F,0
FG6500,1710,171R,0
TG11,1720,172A,0
FG228,1010,101R,0
RMJIT01,1010,101B,0
RMJIT01,1010,101C,0
RMJIT02,1010,101B,0
RMJIT02,1010,101C,0
SGJIT01,1010,101B,0
SGJIT02,1010,101B,0
SG8100,1010,101B,0
AVC_RBT_CNTRL_BRD,1010,101A,0
AVC_RBT_CNTRL_BRD,1010,101R,0
AVC_RBT_CNTRL_CAB,1010,101A,0
AVC_RBT_CNTRL_CAB,1010,101R,0
AVC_RBT_SEALING,1010,101A,0
AVC_RBT_SEALING,1010,101R,0
AVC_RBT_APPL_UNIT,1010,101A,0
AVC_RBT_BASE_FRAME,1010,101B,0
AVC_RBT_BUNDLE,1010,101A,0
AVC_RBT_CNTRL_UNIT,1010,101A,0
AVC_RBT_D_ARM_50,1010,101B,0
AVC_RBT_L_ARM_45,1010,101B,0
AVC_RBT_ROBOT,1010,101A,0
FG228,1710,171R,0
RMJIT01,1710,171B,0
RMJIT01,1710,171C,0
RMJIT02,1710,171B,0
RMJIT02,1710,171C,0
SGJIT01,1710,171B,0
SGJIT02,1710,171B,0
SG8100,1710,171B,0
AVC_RBT_CNTRL_BRD,1710,171A,0
AVC_RBT_CNTRL_BRD,1710,171R,0
AVC_RBT_CNTRL_CAB,1710,171A,0
AVC_RBT_CNTRL_CAB,1710,171R,0
AVC_RBT_SEALING,1710,171A,0
AVC_RBT_SEALING,1710,171R,0
AVC_RBT_APPL_UNIT,1710,171A,0
AVC_RBT_BASE_FRAME,1710,171B,0
AVC_RBT_BUNDLE,1710,171A,0
AVC_RBT_CNTRL_UNIT,1710,171A,0
AVC_RBT_D_ARM_50,1710,171B,0
AVC_RBT_L_ARM_45,1710,171B,0
AVC_RBT_ROBOT,1710,171A,0
CM-FL-V00-3P,1010,101A,0
CM-FL-V00-3P,1010,101R,0
AVC_RBT_BRD_PAINT,1010,101B,0
AVC_RBT_BRD_SEAL,1010,101B,0
AVC_RBT_CONTROL,1010,101A,0
AVC_RBT_LINK_ARM,1010,101A,0
AVC_RBT_ROBOT2,1010,101A,0
AVC_RBT_D_ARM_110,1010,101B,0
RMPC07,1010,101B,0
RMPC07,1010,101C,0
RMPC08,1010,101B,0
RMPC08,1010,101C,0
SGPCSVT01,1010,101B,0
AVC_RBT_BRD_PAINT,1710,171B,0
AVC_RBT_BRD_SEAL,1710,171B,0
AVC_RBT_CONTROL,1710,171A,0
AVC_RBT_LINK_ARM,1710,171A,0
AVC_RBT_ROBOT2,1710,171A,0
AVC_RBT_D_ARM_110,1710,171B,0
RMPC07,1710,171B,0
RMPC07,1710,171C,0
RMPC08,1710,171B,0
RMPC08,1710,171C,0
SGPCSVT01,1710,171B,0
RM1420,1710,171B,0
FG130,1010,101A,0
FG130,1010,101B,0
SG30,1010,101B,0
SGJIT02-SERIALIZED,1010,101B,0
FG202,1010,101A,0
RM203,1010,101A,0
RM204,1010,101A,0
FG130,1710,171A,0
FG130,1710,171B,0
SG30,1710,171B,0
SGJIT02-SERIALIZED,1710,171B,0
FG202,1710,171A,0
RM203,1710,171A,0
RM204,1710,171A,0
D2O_09077205423_C,1010,101A,0
D2O_09077205423_C,1010,101B,0
D2O_09077205423_C,1010,101R,0
D2O_0900047034,1010,101B,0
D2O_0901513373_C,1010,101B,0
D2O_0902056385,1010,101B,0
D2O_0904277018_C,1010,101B,0
D2O_0905271384,1010,101B,0
D2O_0905720429,1010,101B,0
D2O_0905720543_C,1010,101B,0
D2O_0905720544_C,1010,101B,0
D2O_0905721007,1010,101B,0
D2O_0905721008,1010,101B,0
D2O_1800481527,1010,101B,0
D2O_0424955000,1010,101B,0
D2O_0424955000,1010,101C,0
D2O_0563557002,1010,101B,0
D2O_0563557002,1010,101C,0
D2O_0625555452,1010,101B,0
D2O_0625555452,1010,101C,0
D2O_0901513371,1010,101B,0
D2O_0901513371,1010,101C,0
D2O_0903271777_C,1010,101B,0
D2O_0903271777_C,1010,101C,0
FG1_DS,1010,101A,0
FG1_DS,1010,101B,0
RM1_DS,1010,101B,0
RM1_DS,1010,101C,0
RM2_DS,1010,101B,0
RM2_DS,1010,101C,0
SG1_DS,1010,101A,0
SG1_DS,1010,101B,0
FG2_DS,1010,101A,0
FG2_DS,1010,101B,0
FG2_DS,1010,101R,0
RM3_DS,1010,101B,0
RM3_DS,1010,101C,0
RM4_DS,1010,101B,0
RM4_DS,1010,101C,0
SG2_DS,1010,101A,0
SG2_DS,1010,101B,0
CM-FL-V00-3P,1710,171R,0
D2O_09077205423_C,1710,171A,0
D2O_09077205423_C,1710,171B,0
D2O_09077205423_C,1710,171R,0
D2O_0900047034,1710,171B,0
D2O_0901513373_C,1710,171B,0
D2O_0902056385,1710,171B,0
D2O_0904277018_C,1710,171B,0
D2O_0905271384,1710,171B,0
D2O_0905720429,1710,171B,0
D2O_0905720543_C,1710,171B,0
D2O_0905720544_C,1710,171B,0
D2O_0905721007,1710,171B,0
D2O_0905721008,1710,171B,0
D2O_1800481527,1710,171B,0
D2O_0424955000,1710,171B,0
D2O_0424955000,1710,171C,0
D2O_0563557002,1710,171B,0
D2O_0563557002,1710,171C,0
D2O_0625555452,1710,171B,0
D2O_0625555452,1710,171C,0
D2O_0901513371,1710,171B,0
D2O_0901513371,1710,171C,0
D2O_0903271777_C,1710,171B,0
D2O_0903271777_C,1710,171C,0
FG1_DS,1710,171A,0
FG1_DS,1710,171B,0
RM1_DS,1710,171B,0
RM1_DS,1710,171C,0
RM2_DS,1710,171B,0
RM2_DS,1710,171C,0
SG1_DS,1710,171A,0
SG1_DS,1710,171B,0
FG2_DS,1710,171A,0
FG2_DS,1710,171B,0
FG2_DS,1710,171R,0
RM3_DS,1710,171B,0
RM3_DS,1710,171C,0
RM4_DS,1710,171B,0
RM4_DS,1710,171C,0
SG2_DS,1710,171A,0
SG2_DS,1710,171B,0
TG11,5910,591A,0
TG11,5910,591R,0
FG126,5910,591A,0
FG126,5910,591R,0
RM12,5910,591C,0
RM120,5910,591C,0
RM122,5910,591C,0
RM124,5910,591C,0
RM128,5910,591C,0
RM13,5910,591C,0
RM14,5910,591C,0
RM16,5910,591C,0
RM20,5910,591C,0
RM27,5910,591C,0
RM129,5910,591C,0
FG130,5910,591A,0
FG228,5910,591A,0
FG228,5910,591R,0
RM33,5910,591C,0
RM34,5910,591C,0
RM233-2,5910,591E,0
FG129,5910,591A,0
RMPI001,5910,591C,0
RMPI002,5910,591C,0
RMPI003,5910,591C,0
RMPI004,5910,591C,0
RMPI005,5910,591C,0
SDBOMERLAHD,5910,591A,0
SDBOMERLAHD,5910,591R,0
SDBOMERLAIT01,5910,591A,0
SDBOMERLAIT01,5910,591R,0
SDBOMERLAIT02,5910,591A,0
SDBOMERLAIT02,5910,591R,0
SDBOMLUMFHD,5910,591A,0
SDBOMLUMFHD,5910,591R,0
SDBOMLUMFIT01,5910,591A,0
SDBOMLUMFIT01,5910,591R,0
SDBOMLUMFIT02,5910,591A,0
SDBOMLUMFIT02,5910,591R,0
CM-FL-V01,5910,591A,0
CM-MLFL-KM-VXX,5910,591A,0
CM-FL-V00,5910,591A,0
CM-FL-V00,5910,591R,0
FG-FL-MV-V00,5910,591A,0
FG-FL-MV-V01,5910,591A,0
FG-FL-MV-V02,5910,591A,0
F-10A,5910,591A,0
F-10A,5910,591R,0
F-10B,5910,591A,0
F-10B,5910,591R,0
R-302,5910,591C,0
R-401,5910,591C,0
F-20A,5910,591A,0
F-20A,5910,591R,0
R-311,5910,591C,0
R-410,5910,591C,0
R-411,5910,591B,0
R-411,5910,591C,0
R-412,5910,591B,0
R-412,5910,591C,0
S-208,5910,591B,0
S-210,5910,591B,0
S-310,5910,591B,0
S-315,5910,591B,0
SG26,5910,591B,0
SWN-CFG-SW-S1,5910,591B,0
FG1_CP,5910,591A,0
FG1_CP,5910,591B,0
FG1_CP,5910,591R,0
RM1_CP,5910,591B,0
RM1_CP,5910,591C,0
RM2_CP,5910,591B,0
RM2_CP,5910,591C,0
SG1_CP,5910,591B,0
TG11,3510,351A,0
TG11,3510,351R,0
FG126,3510,351A,0
FG126,3510,351B,0
FG126,3510,351R,0
RM12,3510,351B,0
RM12,3510,351C,0
RM120,3510,351B,0
RM120,3510,351C,0
RM122,3510,351B,0
RM122,3510,351C,0
RM124,3510,351B,0
RM124,3510,351C,0
RM128,3510,351B,0
RM128,3510,351C,0
RM13,3510,351B,0
RM13,3510,351C,0
RM14,3510,351B,0
RM14,3510,351C,0
RM16,3510,351B,0
RM16,3510,351C,0
RM20,3510,351B,0
RM20,3510,351C,0
RM27,3510,351B,0
RM27,3510,351C,0
SG124,3510,351B,0
SG21,3510,351B,0
SG22,3510,351B,0
SG224,3510,351B,0
SG25,3510,351B,0
SG23,3510,351B,0
TG11,2910,291A,0
TG11,2910,291R,0
FG126,2910,291A,0
FG126,2910,291B,0
FG126,2910,291R,0
RM12,2910,291B,0
RM12,2910,291C,0
RM120,2910,291C,0
RM122,2910,291B,0
RM122,2910,291C,0
RM124,2910,291B,0
RM124,2910,291C,0
RM128,2910,291B,0
RM128,2910,291C,0
RM13,2910,291B,0
RM13,2910,291C,0
RM14,2910,291B,0
RM14,2910,291C,0
RM16,2910,291B,0
RM16,2910,291C,0
RM20,2910,291B,0
RM20,2910,291C,0
RM27,2910,291B,0
RM27,2910,291C,0
SG124,2910,291B,0
SG21,2910,291B,0
SG22,2910,291B,0
SG224,2910,291B,0
SG25,2910,291B,0
SG23,2910,291B,0
RM129,2910,291B,0
RM129,2910,291C,0
FG130,2910,291A,0
FG130,2910,291B,0
SG30,2910,291B,0
FG228,2910,291A,0
FG228,2910,291B,0
FG228,2910,291R,0
SP001,2910,291B,0
SP002,2910,291B,0
SP003,2910,291B,0
SP004,2910,291B,0
SP005,2910,291B,0
SP006,2910,291B,0
RM33,2910,291B,0
RM33,2910,291C,0
RM34,2910,291B,0
RM34,2910,291C,0
SG27,2910,291B,0
RM233-1,2910,291B,0
RM233-2,2910,291E,0
RM233-4,2910,291B,0
SG233,2910,291B,0
SG234,2910,291B,0
FG129,2910,291A,0
FG129,2910,291B,0
SG29,2910,291B,0
RMPI001,2910,291C,0
RMPI002,2910,291C,0
RMPI003,2910,291C,0
RMPI004,2910,291C,0
RMPI005,2910,291C,0
SGPI001,2910,291B,0
SGPI001-V00,2910,291B,0
RMPI001,2910,291B,0
RMPI002,2910,291B,0
RMPI003,2910,291B,0
RMPI004,2910,291B,0
RMPI005,2910,291B,0
QM006,2910,291B,0
SDBOMERLAHD,2910,291A,0
SDBOMERLAHD,2910,291R,0
SDBOMERLAIT01,2910,291A,0
SDBOMERLAIT01,2910,291R,0
SDBOMERLAIT02,2910,291A,0
SDBOMERLAIT02,2910,291R,0
SDBOMLUMFHD,2910,291A,0
SDBOMLUMFHD,2910,291R,0
SDBOMLUMFIT01,2910,291A,0
SDBOMLUMFIT01,2910,291R,0
SDBOMLUMFIT02,2910,291A,0
SDBOMLUMFIT02,2910,291R,0
CM-FL-V01,2910,291A,0
SF-FL-COMB,2910,291B,0
SF-FL-CWEIGHT,2910,291B,0
SF-FL-ELECTRIC,2910,291B,0
SF-FL-TIRE-CUSH,2910,291B,0
SF-FL-TIRE-PNEU,2910,291B,0
CM-MLFL-KM-VXX,2910,291A,0
SF-FL-FORKSEAT-VXX,2910,291B,0
CM-FL-V00,2910,291A,0
CM-FL-V00,2910,291R,0
FG-FL-MV-V00,2910,291A,0
FG-FL-MV-V01,2910,291A,0
FG-FL-MV-V02,2910,291A,0
EWMS4-50,2910,291D,0
EWMS4-50,2910,291S,0
EWMS4-502,2910,291D,0
EWMS4-502,2910,291S,0
EWMS4-503,2910,291D,0
EWMS4-503,2910,291S,0
EWMS4-601,2910,291D,0
EWMS4-601,2910,291S,0
F-10A,2910,291A,0
F-10A,2910,291R,0
F-10B,2910,291A,0
F-10B,2910,291R,0
R-302,2910,291B,0
R-302,2910,291C,0
R-401,2910,291B,0
R-401,2910,291C,0
S-201,2910,291B,0
S-202,2910,291B,0
S-301,2910,291B,0
S-203,2910,291B,0
F-20A,2910,291A,0
F-20A,2910,291R,0
R-311,2910,291B,0
R-311,2910,291C,0
R-410,2910,291B,0
R-410,2910,291C,0
R-411,2910,291B,0
R-411,2910,291C,0
R-412,2910,291B,0
R-412,2910,291C,0
S-208,2910,291B,0
S-210,2910,291B,0
S-310,2910,291B,0
S-315,2910,291B,0
SG26,2910,291B,0
SWN-CFG-SW-S1,2910,291B,0
FG1_CP,2910,291A,0
FG1_CP,2910,291B,0
FG1_CP,2910,291R,0
RM1_CP,2910,291B,0
RM1_CP,2910,291C,0
RM2_CP,2910,291B,0
RM2_CP,2910,291C,0
SG1_CP,2910,291B,0
RMJIT01,2910,291B,0
RMJIT01,2910,291C,0
RMJIT02,2910,291B,0
RMJIT02,2910,291C,0
SGJIT01,2910,291B,0
SGJIT02,2910,291B,0
FG111,2910,291A,0
FG111_A,2910,291A,0
FG111_B,2910,291A,0
FG111_C,2910,291A,0
RM27_1,2910,291B,0
RM27_1,2910,291C,0
AVC_RBT_BASE_FRAME,2910,291B,0
AVC_RBT_CNTRL_CAB,2910,291A,0
AVC_RBT_CNTRL_CAB,2910,291R,0
AVC_RBT_D_ARM_50,2910,291B,0
AVC_RBT_L_ARM_45,2910,291B,0
AVC_RBT_SEALING,2910,291A,0
AVC_RBT_SEALING,2910,291R,0
AVC_RBT_APPL_UNIT,2910,291A,0
AVC_RBT_BUNDLE,2910,291A,0
AVC_RBT_CNTRL_BRD,2910,291A,0
AVC_RBT_CNTRL_BRD,2910,291R,0
AVC_RBT_CNTRL_UNIT,2910,291A,0
AVC_RBT_ROBOT,2910,291A,0
TG11,1710,171R,0
FG126,1710,171A,0
FG126,1710,171B,0
FG126,1710,171R,0
FG226,1710,171A,0
FG226,1710,171B,0
FG29,1710,171A,0
FG29,1710,171B,0
FG29,1710,171R,0
RM09,1710,171B,0
RM09,1710,171C,0
RM120,1710,171B,0
RM120,1710,171C,0
RM122,1710,171B,0
RM122,1710,171C,0
RM124,1710,171C,0
RM128,1710,171B,0
RM128,1710,171C,0
RM12,1710,171B,0
RM12,1710,171C,0
RM13,1710,171B,0
RM13,1710,171C,0
RM14,1710,171B,0
RM14,1710,171C,0
RM15,1710,171B,0
RM15,1710,171C,0
RM16,1710,171B,0
RM16,1710,171C,0
RM17,1710,171B,0
RM17,1710,171C,0
RM18,1710,171B,0
RM18,1710,171C,0
RM19,1710,171B,0
RM19,1710,171C,0
RM20,1710,171C,0
RM27,1710,171B,0
RM27,1710,171C,0
RM30,1710,171B,0
RM30,1710,171C,0
SG124,1710,171B,0
SG21,1710,171B,0
SG224,1710,171B,0
SG22,1710,171B,0
SG24,1710,171B,0
SG25,1710,171B,0
SG23,1710,171B,0
RM129,1710,171B,0
RM129,1710,171C,0
SP001,1710,171B,0
SP002,1710,171B,0
SP003,1710,171B,0
SP004,1710,171B,0
SP005,1710,171B,0
SP006,1710,171B,0
FG233,1710,171A,0
RM233-1,1710,171B,0
RM233-1,1710,171C,0
RM233-2,1710,171B,0
RM233-2,1710,171E,0
RM233-4,1710,171B,0
RM233-4,1710,171C,0
RM234,1710,171B,0
RM234,1710,171C,0
SG233,1710,171B,0
FG129,1710,171A,0
RMPI001,1710,171C,0
RMPI002,1710,171C,0
RMPI003,1710,171C,0
RMPI004,1710,171C,0
RMPI005,1710,171C,0
SGPI001,1710,171C,0
SF-FL-COMB,1710,171B,0
SF-FL-CWEIGHT,1710,171B,0
SF-FL-ELECTRIC,1710,171B,0
SF-FL-TIRE-CUSH,1710,171B,0
SF-FL-TIRE-PNEU,1710,171B,0
FG-FL-MV-V00,1710,171A,0
EWMS4-50,1710,171D,0
EWMS4-502,1710,171D,0
EWMS4-502,1710,171S,0
EWMS4-503,1710,171D,0
EWMS4-503,1710,171S,0
EWMS4-601,1710,171D,0
EWMS4-601,1710,171S,0
F-10A,1710,171A,0
F-10A,1710,171R,0
F-10B,1710,171A,0
F-10B,1710,171R,0
R-302,1710,171B,0
R-302,1710,171C,0
R-401,1710,171B,0
R-401,1710,171C,0
S-201,1710,171B,0
S-202,1710,171B,0
S-301,1710,171B,0
MZ-RM-C900-01,1710,171A,0
MZ-RM-C900-02,1710,171A,0
MZ-RM-C900-03,1710,171A,0
MZ-RM-C900-04,1710,171A,0
MZ-RM-C900-05,1710,171A,0
MZ-RM-C900-06,1710,171A,0
MZ-RM-C900-07,1710,171A,0
MZ-RM-C950-01,1710,171A,0
MZ-RM-C950-02,1710,171A,0
MZ-RM-C950-03,1710,171A,0
MZ-RM-C950-04,1710,171A,0
MZ-RM-C950-05,1710,171A,0
MZ-RM-C950-06,1710,171A,0
MZ-RM-C950-07,1710,171A,0
MZ-RM-C990-01,1710,171C,0
MZ-RM-C990-02,1710,171C,0
MZ-RM-C990-03,1710,171C,0
MZ-RM-C990-04,1710,171C,0
MZ-RM-C990-05,1710,171C,0
MZ-RM-C990-06,1710,171C,0
MZ-RM-C990-09,1710,171C,0
MZ-RM-M500-01,1710,171A,0
MZ-RM-M500-02,1710,171A,0
MZ-RM-M500-03,1710,171A,0
MZ-RM-M500-04,1710,171A,0
MZ-RM-M500-05,1710,171A,0
MZ-RM-M500-06,1710,171A,0
MZ-RM-M500-07,1710,171A,0
MZ-RM-M500-08,1710,171A,0
MZ-RM-M500-09,1710,171A,0
MZ-RM-M500-10,1710,171A,0
MZ-RM-M525-01,1710,171C,0
MZ-RM-M525-02,1710,171C,0
MZ-RM-M525-03,1710,171C,0
MZ-RM-M525-04,1710,171C,0
MZ-RM-M525-05,1710,171C,0
MZ-RM-M525-06,1710,171C,0
MZ-RM-M525-07,1710,171C,0
MZ-RM-M525-08,1710,171C,0
MZ-RM-M525-09,1710,171C,0
MZ-RM-M525-10,1710,171C,0
MZ-RM-M550-01,1710,171A,0
MZ-RM-M550-02,1710,171A,0
MZ-RM-M550-03,1710,171A,0
MZ-RM-M550-04,1710,171A,0
MZ-RM-M550-05,1710,171A,0
MZ-RM-M550-06,1710,171A,0
MZ-RM-M550-07,1710,171A,0
MZ-RM-M550-08,1710,171A,0
MZ-RM-M550-09,1710,171A,0
MZ-RM-M550-10,1710,171A,0
MZ-RM-R100-01,1710,171A,0
MZ-RM-R100-02,1710,171A,0
MZ-RM-R100-04,1710,171A,0
MZ-RM-R100-05,1710,171A,0
MZ-RM-R100-06,1710,171A,0
MZ-RM-R100-07,1710,171A,0
MZ-RM-R100-08,1710,171A,0
MZ-RM-R100-09,1710,171A,0
MZ-RM-R100-10,1710,171A,0
MZ-RM-R200-01,1710,171C,0
MZ-RM-R200-02,1710,171C,0
MZ-RM-R200-03,1710,171C,0
MZ-RM-R200-04,1710,171C,0
MZ-RM-R200-05,1710,171C,0
MZ-RM-R200-06,1710,171C,0
MZ-RM-R200-07,1710,171C,0
MZ-RM-R200-08,1710,171C,0
MZ-RM-R200-09,1710,171C,0
