VBELN,VSTEL,VKORG,LFART,KUNNR,WADAT_IST,LFDAT,WADAT
0080005694,1710,1710,LF,USCU_S13,20250213,20250220,20250220
0080005695,1710,1710,LF,USCU_L02,20250213,20250220,20250220
0080005696,1710,1710,LF,USCU_S17,20250213,20250220,20250220
0080005697,1710,1710,LF,USCU_S01,20250213,20250220,20250220
0080005698,1710,1710,LF,USCU_L04,20250213,20250220,20250220
0080005699,1710,1710,LF,USCU_S17,20250213,20250220,20250220
0080005700,1710,1710,LF,USCU_L01,20250213,20250220,20250220
0080005701,1710,1710,LF,USCU_L08,20250213,20250220,20250220
0080005702,1710,1710,LF,USCU_S03,20250213,20250220,20250220
0080005703,1710,1710,LF,USCU_S13,20250213,20250220,20250220
0080005704,1710,1710,LF,USCU_L10,20250213,20250220,20250220
0080005705,1710,1710,LF,USCU_L02,20250213,20250220,20250220
0080005706,1710,1710,LF,USCU_S16,20250213,20250220,20250220
0080005707,1710,1710,LF,USCU_S06,20250213,20250220,20250220
0080005708,1710,1710,LF,USCU_L10,20250213,20250220,20250220
0080005709,1710,1710,LF,USCU_S13,20250213,20250220,20250220
0080005710,1710,1710,LF,USCU_L04,20250213,20250220,20250220
0080005711,1710,1710,LF,USCU_L10,20250213,20250220,20250220
0080005712,1710,1710,LF,USCU_S02,20250213,20250220,20250220
0080005713,1710,1710,LF,USCU_S08,20250213,20250220,20250220
0080005714,1710,1710,LF,USCU_L03,20250213,20250220,20250220
0080005715,1710,1710,LF,USCU_L04,20250213,20250220,20250220
0080005716,1710,1710,LF,USCU_S17,20250213,20250220,20250220
0080005717,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005718,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005719,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005720,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005721,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005722,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005723,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005724,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005725,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005726,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005727,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005728,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005729,1710,1710,LF,USCU_S11,20250219,20250225,20250225
0080005730,1710,1710,LF,USCU_L08,20250219,20250225,20250225
0080005731,1710,1710,LF,USCU_S01,20250219,20250225,20250225
0080005732,1710,1710,LF,USCU_L09,20250219,20250225,20250225
0080005733,1710,1710,LF,USCU_L01,20250219,20250225,20250225
0080005734,1710,1710,LF,USCU_S17,20250219,20250225,20250225
0080005735,1710,1710,LF,USCU_L10,20250219,20250225,20250225
0080005736,1710,1710,LF,USCU_L08,20250219,20250225,20250225
0080005737,1710,1710,LF,USCU_L01,20250219,20250225,20250225
0080005738,1710,1710,LF,USCU_S01,20250219,20250225,20250225
0080005739,1710,1710,LF,USCU_S13,20250219,20250225,20250225
0080005740,1710,1710,LF,USCU_S17,20250219,20250225,20250225
0080005741,1710,1710,LF,USCU_S06,20250219,20250225,20250225
0080005742,1710,1710,LF,USCU_S10,20250219,20250225,20250225
0080005743,1710,1710,LF,USCU_S17,20250219,20250225,20250225
0080005744,1710,1710,LF,USCU_L05,20250219,20250225,20250225
0080005745,1710,1710,LF,USCU_L02,20250219,20250225,20250225
0080005746,1710,1710,LF,USCU_L10,20250219,20250225,20250225
0080005747,1710,1710,LF,USCU_L10,20250219,20250225,20250225
0080005748,1710,1710,LF,USCU_S06,20250219,20250225,20250225
0080005749,1710,1710,LF,USCU_L06,20250219,20250225,20250225
0080005750,1710,1710,LF,USCU_L01,20250219,20250225,20250225
0080005751,1710,1710,LF,USCU_S16,20250219,20250225,20250225
0080005752,1710,1710,LF,USCU_S13,20250219,20250225,20250225
0080005753,1710,1710,LF,USCU_S04,20250219,20250225,20250225
0080005754,1710,1710,LF,USCU_S12,20250219,20250225,20250225
0080005755,1710,1710,LF,USCU_L07,20250219,20250225,20250225
0080005756,1710,1710,LF,USCU_L02,20250219,20250225,20250225
0080005757,1710,1710,LF,USCU_L10,20250219,20250225,20250225
0080005758,1710,1710,LF,USCU_S16,20250219,20250225,20250225
0080005759,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005760,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005761,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005762,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005763,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005764,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005765,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005766,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005767,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005768,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005769,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005770,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005771,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005772,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005773,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005774,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005775,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005776,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005777,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005778,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005779,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005780,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005781,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005782,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005783,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005784,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005785,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005786,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005787,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005788,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005789,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005790,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005791,1710,1710,LF,USCU_S16,20250311,20250317,20250317
0080005792,1710,1710,LF,USCU_S12,20250311,20250317,20250317
0080005793,1710,1710,LF,USCU_S01,20250311,20250317,20250317
0080005794,1710,1710,LF,USCU_L10,20250311,20250317,20250317
0080005795,1710,1710,LF,USCU_L05,20250311,20250317,20250317
0080005796,1710,1710,LF,USCU_L01,20250311,20250317,20250317
0080005797,1710,1710,LF,USCU_S15,20250311,20250317,20250317
0080005798,1710,1710,LF,USCU_S05,20250311,20250317,20250317
0080005799,1710,1710,LF,USCU_L10,20250311,20250317,20250317
0080005800,1710,1710,LF,USCU_S08,20250311,20250317,20250317
0080005801,1710,1710,LF,USCU_L06,20250311,20250317,20250317
0080005802,1710,1710,LF,USCU_L02,20250311,20250317,20250317
0080005803,1710,1710,LF,USCU_L09,20250311,20250317,20250317
0080005804,1710,1710,LF,USCU_S02,20250311,20250317,20250317
0080005805,1710,1710,LF,USCU_L07,20250311,20250317,20250317
0080005806,1710,1710,LF,USCU_S08,20250311,20250317,20250317
0080005807,1710,1710,LF,USCU_S15,20250311,20250317,20250317
0080005808,1710,1710,LF,USCU_L01,20250311,20250317,20250317
0080005809,1710,1710,LF,USCU_L01,20250311,20250317,20250317
0080005810,1710,1710,LF,USCU_S11,20250311,20250317,20250317
0080005811,1710,1710,LF,USCU_L05,20250311,20250317,20250317
0080005812,1710,1710,LF,USCU_L09,20250311,20250317,20250317
0080005813,1710,1710,LF,USCU_S06,20250311,20250317,20250317
0080005814,1710,1710,LF,USCU_S15,20250311,20250317,20250317
0080005815,1710,1710,LF,USCU_S09,20250311,20250317,20250317
0080005816,1710,1710,LF,USCU_L04,20250311,20250317,20250317
0080005817,1710,1710,LF,USCU_L09,20250311,20250317,20250317
0080005818,1710,1710,LF,USCU_L01,20250311,20250317,20250317
0080005819,1710,1710,LF,USCU_S03,20250311,20250317,20250317
0080005820,1710,1710,LF,USCU_S17,20250311,20250317,20250317
0080005821,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005822,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005823,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005824,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005825,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005826,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005827,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005828,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005829,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005830,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005831,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005832,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005833,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005834,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005835,1710,1710,LF,USCU_L09,20250319,20250325,20250325
0080005836,1710,1710,LF,USCU_S13,20250319,20250325,20250325
0080005837,1710,1710,LF,USCU_S17,20250319,20250325,20250325
0080005838,1710,1710,LF,USCU_L08,20250319,20250325,20250325
0080005839,1710,1710,LF,USCU_L01,20250319,20250325,20250325
0080005840,1710,1710,LF,USCU_S04,20250319,20250325,20250325
0080005841,1710,1710,LF,USCU_S17,20250319,20250325,20250325
0080005842,1710,1710,LF,USCU_L01,20250319,20250325,20250325
0080005843,1710,1710,LF,USCU_S05,20250319,20250325,20250325
0080005844,1710,1710,LF,USCU_L09,20250319,20250325,20250325
0080005845,1710,1710,LF,USCU_S11,20250319,20250325,20250325
0080005846,1710,1710,LF,USCU_L04,20250319,20250325,20250325
0080005847,1710,1710,LF,USCU_S15,20250319,20250325,20250325
0080005848,1710,1710,LF,USCU_L10,20250319,20250325,20250325
0080005849,1710,1710,LF,USCU_S04,20250319,20250325,20250325
0080005850,1710,1710,LF,USCU_L03,20250319,20250325,20250325
0080005851,1710,1710,LF,USCU_L06,20250319,20250325,20250325
0080005852,1710,1710,LF,USCU_S11,20250319,20250325,20250325
0080005853,1710,1710,LF,USCU_L03,20250319,20250325,20250325
0080005854,1710,1710,LF,USCU_S01,20250319,20250325,20250325
0080005855,1710,1710,LF,USCU_L05,20250319,20250325,20250325
0080005856,1710,1710,LF,USCU_S08,20250319,20250325,20250325
0080005857,1710,1710,LF,USCU_L10,20250319,20250325,20250325
0080005858,1710,1710,LF,USCU_S17,20250319,20250325,20250325
0080005859,1710,1710,LF,USCU_S10,20250319,20250325,20250325
0080005860,1710,1710,LF,USCU_L05,20250319,20250325,20250325
0080005861,1710,1710,LF,USCU_S17,20250319,20250325,20250325
0080005862,1710,1710,LF,USCU_L09,20250319,20250325,20250325
0080005863,1710,1710,LF,USCU_S01,20250319,20250325,20250325
0080005864,1710,1710,LF,USCU_L03,20250319,20250325,20250325
0080005865,1710,1710,NL,0017411710,20250319,20250331,20250331
0080005866,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005867,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005868,1710,1710,LF,0017100001,20250319,20250319,20250319
0080005869,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005870,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005871,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005872,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005873,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005874,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005875,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005876,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005877,1710,1010,LF,0010100002,20250323,20250328,20250328
0080005878,1710,1710,LF,EWM17-CU02,00000000,20250421,20250416
0080005879,1710,1710,LF,EWM17-CU01,00000000,20250421,20250416
0080005880,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005881,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005882,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005883,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005884,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005885,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005886,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005887,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005888,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005889,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005890,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005891,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005892,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005893,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005894,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005895,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005896,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005897,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005898,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005899,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005900,1710,1710,LF,USCU_L03,20250402,20250408,20250408
0080005901,1710,1710,LF,USCU_L09,20250402,20250408,20250408
0080005902,1710,1710,LF,USCU_S16,20250402,20250408,20250408
0080005903,1710,1710,LF,USCU_S04,20250402,20250408,20250408
0080005904,1710,1710,LF,USCU_L05,20250402,20250408,20250408
0080005905,1710,1710,LF,USCU_S13,20250402,20250408,20250408
0080005906,1710,1710,LF,USCU_S14,20250402,20250408,20250408
0080005907,1710,1710,LF,USCU_S10,20250402,20250408,20250408
0080005908,1710,1710,LF,USCU_S04,20250402,20250408,20250408
0080005909,1710,1710,LF,USCU_L01,20250402,20250408,20250408
0080005910,1710,1710,LF,USCU_L05,20250402,20250408,20250408
0080005911,1710,1710,LF,USCU_L10,20250402,20250408,20250408
0080005912,1710,1710,LF,USCU_L10,20250402,20250408,20250408
0080005913,1710,1710,LF,USCU_S13,20250402,20250408,20250408
0080005914,1710,1710,LF,USCU_L02,20250402,20250408,20250408
0080005915,1710,1710,LF,USCU_L07,20250402,20250408,20250408
0080005916,1710,1710,LF,USCU_S15,20250402,20250408,20250408
0080005917,1710,1710,LF,USCU_S05,20250402,20250408,20250408
0080005918,1710,1710,LF,USCU_L09,20250402,20250408,20250408
0080005919,1710,1710,LF,USCU_L01,20250402,20250408,20250408
0080005920,1710,1710,LF,USCU_L06,20250402,20250408,20250408
0080005921,1710,1710,LF,USCU_S02,20250402,20250408,20250408
0080005922,1710,1710,LF,USCU_S10,20250402,20250408,20250408
0080005923,1710,1710,LF,USCU_S17,20250402,20250408,20250408
0080005924,1710,1710,LF,USCU_L07,20250402,20250408,20250408
0080005925,1710,1710,LF,USCU_S08,20250402,20250408,20250408
0080005926,1710,1710,LF,USCU_S15,20250402,20250408,20250408
0080005927,1710,1710,LF,USCU_L10,20250402,20250408,20250408
0080005928,1710,1710,LF,USCU_L02,20250402,20250408,20250408
0080005929,1710,1710,LF,USCU_S01,20250402,20250408,20250408
0080005930,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005931,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005932,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005933,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005934,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005935,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005936,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005937,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005938,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005939,1710,1710,LF,0017100001,00000000,20230321,20230321
0084000110,171R,1710,LR2,0017100001,20250407,20250407,20250407
0080005940,1710,1710,LF,USCU_S06,20250407,20250411,20250411
0080005941,1710,1710,LF,USCU_L08,20250407,20250411,20250411
0080005942,1710,1710,LF,USCU_S17,20250407,20250411,20250411
0080005943,1710,1710,LF,USCU_L02,20250407,20250411,20250411
0080005944,1710,1710,LF,USCU_S09,20250407,20250411,20250411
0080005945,1710,1710,LF,USCU_L10,20250407,20250411,20250411
0080005946,1710,1710,LF,USCU_S12,20250407,20250411,20250411
0080005947,1710,1710,LF,USCU_L10,20250407,20250411,20250411
0080005948,1710,1710,LF,USCU_L02,20250407,20250411,20250411
0080005949,1710,1710,LF,USCU_S16,20250407,20250411,20250411
0080005950,1710,1710,LF,USCU_S02,20250407,20250411,20250411
0080005951,1710,1710,LF,USCU_S05,20250407,20250411,20250411
0080005952,1710,1710,LF,USCU_L08,20250407,20250411,20250411
0080005953,1710,1710,LF,USCU_S15,20250407,20250411,20250411
0080005954,1710,1710,LF,USCU_L01,20250407,20250411,20250411
0080005955,1710,1710,LF,USCU_S07,20250407,20250411,20250411
0080005956,1710,1710,LF,USCU_L09,20250407,20250411,20250411
0080005957,1710,1710,LF,USCU_S09,20250407,20250411,20250411
0080005958,1710,1710,LF,USCU_L04,20250407,20250411,20250411
0080005959,1710,1710,LF,USCU_S15,20250407,20250411,20250411
0080005960,1710,1710,LF,USCU_S03,20250407,20250411,20250411
0080005961,1710,1710,LF,USCU_L10,20250407,20250411,20250411
0080005962,1710,1710,LF,USCU_L01,20250407,20250411,20250411
0080005963,1710,1710,LF,USCU_L01,20250407,20250411,20250411
0080005964,1710,1710,LF,USCU_L10,20250407,20250411,20250411
0080005965,1710,1710,LF,USCU_S05,20250407,20250411,20250411
0080005966,1710,1710,LF,USCU_S16,20250407,20250411,20250411
0080005967,1710,1710,LF,USCU_S13,20250407,20250411,20250411
0080005968,1710,1710,LF,USCU_L04,20250407,20250411,20250411
0084000111,171R,1710,LR2,0017100001,20250407,20250407,20250407
0080005969,1710,1710,LO2,0017100001,20250408,20250415,20250411
0080005970,1710,1710,LF,0017100001,20250408,20250408,20250408
0080005971,1710,1710,LO2,0017100001,20250408,20250416,20250414
0084000107,171R,1710,LR2,0017100001,20250408,20241112,20241112
0080005972,1710,1710,LO2,0017100001,20250408,20250416,20250414
0080005973,1710,1710,LO2,0017100001,20250408,20250416,20250414
0080005974,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005975,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005976,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005977,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005978,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005979,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005980,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005981,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005982,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005983,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005984,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005985,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005986,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005987,1710,1710,LF,0017100001,00000000,20230321,20230321
0080005988,1710,1710,LF,0017100003,00000000,20211109,20211105
0080005989,1710,1710,LF,0017100001,00000000,20230321,20230321
