EBELN,EBELP,MATNR,WERKS,LGORT,MENGE,MEINS,NETPR,PEINH,ELIKZ,AEDAT
4500000367,00005,MZ-RM-C950-05,1710,171A,220,ST,27.6,1,X,20190625
4500000367,00006,MZ-RM-C950-06,1710,171A,220,ST,17.25,1,X,20190625
4500000367,00007,MZ-RM-C950-07,1710,171A,220,ST,79.36,1,X,20190625
4500000368,00005,MZ-RM-C900-05,1710,171A,480,ST,15.81,1,X,20190625
4500000368,00006,MZ-RM-C900-06,1710,171A,480,ST,13.84,1,X,20190625
4500000368,00007,MZ-RM-C900-07,1710,171A,480,ST,43.49,1,X,20190625
4500000371,00006,MZ-RM-R100-07,1710,171A,93,ST,11.44,1,X,20190701
4500000371,00007,MZ-RM-R100-08,1710,171A,93,ST,31.46,1,X,20190701
4500000371,00008,MZ-RM-R100-09,1710,171A,93,ST,17.16,1,X,20190701
4500000379,00005,MZ-RM-C950-05,1710,171A,85,ST,27.6,1,X,20190701
4500000379,00006,MZ-RM-C950-06,1710,171A,85,ST,17.25,1,X,20190701
4500000379,00007,MZ-RM-C950-07,1710,171A,85,ST,79.36,1,X,20190701
4500000380,00005,MZ-RM-C900-05,1710,171A,91,ST,15.81,1,X,20190701
4500000380,00006,MZ-RM-C900-06,1710,171A,91,ST,13.84,1,X,20190701
4500000380,00007,MZ-RM-C900-07,1710,171A,91,ST,43.49,1,X,20190701
4500000388,00006,MZ-RM-R100-07,1710,171A,121,ST,11.44,1,X,20190929
4500000388,00007,MZ-RM-R100-08,1710,171A,121,ST,31.46,1,X,20190929
4500000388,00008,MZ-RM-R100-09,1710,171A,121,ST,17.16,1,X,20190929
4500000388,00009,MZ-RM-R100-10,1710,171A,121,ST,42.9,1,X,20190929
4500000396,00006,MZ-RM-C950-06,1710,171A,220,ST,17.25,1,X,20190929
4500000396,00007,MZ-RM-C950-07,1710,171A,220,ST,79.36,1,X,20190929
4500000397,00005,MZ-RM-C900-05,1710,171A,268,ST,15.81,1,X,20190929
4500000397,00006,MZ-RM-C900-06,1710,171A,268,ST,13.84,1,X,20190929
4500000397,00007,MZ-RM-C900-07,1710,171A,268,ST,43.49,1,X,20190929
4500000400,00006,MZ-RM-R100-07,1710,171A,121,ST,11.44,1,X,20190929
4500000400,00007,MZ-RM-R100-08,1710,171A,121,ST,31.46,1,X,20190929
4500000400,00008,MZ-RM-R100-09,1710,171A,121,ST,17.16,1,X,20190929
4500000400,00009,MZ-RM-R100-10,1710,171A,121,ST,42.9,1,X,20190929
4500000408,00006,MZ-RM-C950-06,1710,171A,220,ST,17.25,1,X,20190929
4500000408,00007,MZ-RM-C950-07,1710,171A,220,ST,79.36,1,X,20190929
4500000409,00005,MZ-RM-C900-05,1710,171A,268,ST,15.81,1,X,20190929
4500000409,00006,MZ-RM-C900-06,1710,171A,268,ST,13.84,1,X,20190929
4500000409,00007,MZ-RM-C900-07,1710,171A,268,ST,43.49,1,X,20190929
4500000412,00006,MZ-RM-R100-07,1710,171A,121,ST,11.44,1,X,20190929
4500000412,00007,MZ-RM-R100-08,1710,171A,121,ST,31.46,1,X,20190929
4500000412,00008,MZ-RM-R100-09,1710,171A,121,ST,17.16,1,X,20190929
4500000420,00006,MZ-RM-C950-06,1710,171A,220,ST,17.25,1,X,20190929
4500000420,00007,MZ-RM-C950-07,1710,171A,220,ST,79.36,1,X,20190929
4500000421,00005,MZ-RM-C900-05,1710,171A,268,ST,15.81,1,X,20190929
4500000421,00006,MZ-RM-C900-06,1710,171A,268,ST,13.84,1,X,20190929
4500000421,00007,MZ-RM-C900-07,1710,171A,268,ST,43.49,1,X,20190929
4500000424,00006,MZ-RM-R100-07,1710,171A,140,ST,11.44,1,X,20190929
4500000424,00007,MZ-RM-R100-08,1710,171A,140,ST,31.46,1,X,20190929
4500000424,00008,MZ-RM-R100-09,1710,171A,140,ST,17.16,1,X,20190929
4500000432,00006,MZ-RM-C950-06,1710,171A,136,ST,17.25,1,X,20190929
4500000432,00007,MZ-RM-C950-07,1710,171A,136,ST,79.36,1,X,20190929
4500000433,00005,MZ-RM-C900-05,1710,171A,187,ST,15.81,1,X,20190929
4500000433,00006,MZ-RM-C900-06,1710,171A,187,ST,13.84,1,X,20190929
4500000433,00007,MZ-RM-C900-07,1710,171A,187,ST,43.49,1,X,20190929
4500000436,00006,MZ-RM-R100-07,1710,171A,97,ST,11.44,1,X,20190929
4500000436,00007,MZ-RM-R100-08,1710,171A,97,ST,31.46,1,X,20190929
4500000436,00008,MZ-RM-R100-09,1710,171A,97,ST,17.16,1,X,20190929
4500000444,00006,MZ-RM-C950-06,1710,171A,167,ST,17.25,1,X,20190929
4500000444,00007,MZ-RM-C950-07,1710,171A,167,ST,79.36,1,X,20190929
4500000445,00005,MZ-RM-C900-05,1710,171A,176,ST,15.81,1,X,20190929
4500000445,00006,MZ-RM-C900-06,1710,171A,176,ST,13.84,1,X,20190929
4500000445,00007,MZ-RM-C900-07,1710,171A,176,ST,43.49,1,X,20190929
4500000448,00006,MZ-RM-R100-07,1710,171A,40,ST,11.44,1,,20191002
4500000448,00007,MZ-RM-R100-08,1710,171A,40,ST,31.46,1,,20191002
4500000448,00008,MZ-RM-R100-09,1710,171A,40,ST,17.16,1,,20191002
4500000451,00006,MZ-RM-R100-07,1710,171A,40,ST,11.44,1,X,20191002
4500000451,00007,MZ-RM-R100-08,1710,171A,40,ST,31.46,1,X,20191002
4500000451,00008,MZ-RM-R100-09,1710,171A,40,ST,17.16,1,X,20191002
4500000459,00005,MZ-RM-C950-05,1710,171A,185,ST,27.6,1,X,20191002
4500000459,00006,MZ-RM-C950-06,1710,171A,185,ST,17.25,1,X,20191002
4500000459,00007,MZ-RM-C950-07,1710,171A,185,ST,79.36,1,X,20191002
4500000460,00005,MZ-RM-C900-05,1710,171A,83,ST,15.81,1,X,20191002
4500000460,00006,MZ-RM-C900-06,1710,171A,83,ST,13.84,1,X,20191002
4500000460,00007,MZ-RM-C900-07,1710,171A,83,ST,43.49,1,X,20191002
4500000513,00006,MZ-RM-R100-07,1710,171A,79,ST,11.44,1,,20191021
4500000513,00007,MZ-RM-R100-08,1710,171A,79,ST,31.46,1,,20191021
4500000513,00008,MZ-RM-R100-09,1710,171A,79,ST,17.16,1,,20191021
4500000521,00006,MZ-RM-C950-06,1710,171A,112,ST,17.25,1,,20191021
4500000521,00007,MZ-RM-C950-07,1710,171A,112,ST,79.36,1,,20191021
4500000522,00005,MZ-RM-C900-05,1710,171A,181,ST,15.81,1,,20191021
4500000522,00006,MZ-RM-C900-06,1710,171A,181,ST,13.84,1,,20191021
4500000522,00007,MZ-RM-C900-07,1710,171A,181,ST,43.49,1,,20191021
4500000523,00006,MZ-RM-R100-07,1710,171A,19,ST,11.44,1,,20191021
4500000523,00007,MZ-RM-R100-08,1710,171A,19,ST,31.46,1,,20191021
4500000523,00008,MZ-RM-R100-09,1710,171A,19,ST,17.16,1,,20191021
4500000525,00006,MZ-RM-C950-06,1710,171A,70,ST,17.25,1,,20191021
4500000525,00007,MZ-RM-C950-07,1710,171A,70,ST,79.36,1,,20191021
4500000526,00006,MZ-RM-R100-07,1710,171A,19,ST,11.44,1,,20191021
4500000526,00007,MZ-RM-R100-08,1710,171A,19,ST,31.46,1,,20191021
4500000526,00008,MZ-RM-R100-09,1710,171A,19,ST,17.16,1,,20191021
4500000528,00006,MZ-RM-C950-06,1710,171A,70,ST,17.25,1,,20191021
4500000528,00007,MZ-RM-C950-07,1710,171A,70,ST,79.36,1,,20191021
4500000529,00006,MZ-RM-R100-07,1710,171A,19,ST,11.44,1,,20191021
4500000529,00007,MZ-RM-R100-08,1710,171A,19,ST,31.46,1,,20191021
4500000529,00008,MZ-RM-R100-09,1710,171A,19,ST,17.16,1,,20191021
4500000531,00006,MZ-RM-C950-06,1710,171A,70,ST,17.25,1,,20191021
4500000531,00007,MZ-RM-C950-07,1710,171A,70,ST,79.36,1,,20191021
4500000532,00006,MZ-RM-R100-07,1710,171A,19,ST,11.44,1,,20191021
4500000532,00007,MZ-RM-R100-08,1710,171A,19,ST,31.46,1,,20191021
4500000532,00008,MZ-RM-R100-09,1710,171A,19,ST,17.16,1,,20191021
4500000534,00006,MZ-RM-C950-06,1710,171A,70,ST,17.25,1,,20191021
4500000534,00007,MZ-RM-C950-07,1710,171A,70,ST,79.36,1,,20191021
4500000537,00005,MZ-RM-C900-05,1710,171A,22,ST,15.81,1,,20191021
4500000537,00006,MZ-RM-C900-06,1710,171A,22,ST,13.84,1,,20191021
4500000537,00007,MZ-RM-C900-07,1710,171A,22,ST,43.49,1,,20191021
4500000548,00006,MZ-RM-R100-07,1710,171A,62,ST,11.44,1,X,20191022
4500000548,00007,MZ-RM-R100-08,1710,171A,62,ST,31.46,1,X,20191022
4500000548,00008,MZ-RM-R100-09,1710,171A,62,ST,17.16,1,X,20191022
4500000556,00005,MZ-RM-C950-05,1710,171A,141,ST,27.6,1,X,20191022
4500000556,00006,MZ-RM-C950-06,1710,171A,141,ST,17.25,1,X,20191022
4500000556,00007,MZ-RM-C950-07,1710,171A,141,ST,79.36,1,X,20191022
4500000557,00005,MZ-RM-C900-05,1710,171A,190,ST,15.81,1,X,20191022
4500000557,00006,MZ-RM-C900-06,1710,171A,190,ST,13.84,1,X,20191022
4500000557,00007,MZ-RM-C900-07,1710,171A,190,ST,43.49,1,X,20191022
4500000569,00006,MZ-RM-R100-07,1710,171A,51,ST,11.44,1,X,20191105
4500000569,00007,MZ-RM-R100-08,1710,171A,51,ST,31.46,1,X,20191105
4500000569,00008,MZ-RM-R100-09,1710,171A,51,ST,17.16,1,X,20191105
4500000577,00005,MZ-RM-C950-05,1710,171A,149,ST,27.6,1,X,20191105
4500000577,00006,MZ-RM-C950-06,1710,171A,149,ST,17.25,1,X,20191105
4500000577,00007,MZ-RM-C950-07,1710,171A,149,ST,79.36,1,X,20191105
4500000578,00005,MZ-RM-C900-05,1710,171A,148,ST,15.81,1,X,20191105
4500000578,00006,MZ-RM-C900-06,1710,171A,148,ST,13.84,1,X,20191105
4500000578,00007,MZ-RM-C900-07,1710,171A,148,ST,43.49,1,X,20191105
4500000586,00006,MZ-RM-R100-07,1710,171A,123,ST,11.44,1,X,20200116
4500000586,00007,MZ-RM-R100-08,1710,171A,123,ST,31.46,1,X,20200116
4500000586,00008,MZ-RM-R100-09,1710,171A,123,ST,17.16,1,X,20200116
4500000591,00005,MZ-RM-C950-05,1710,171A,206,ST,27.6,1,X,20200116
4500000591,00006,MZ-RM-C950-06,1710,171A,206,ST,17.25,1,X,20200116
4500000591,00007,MZ-RM-C950-07,1710,171A,206,ST,79.36,1,X,20200116
4500000592,00005,MZ-RM-C900-05,1710,171A,295,ST,15.81,1,X,20200116
4500000333,00010,MZ-RM-M525-10,1710,171C,89,ST,35.92,1,X,20190301
4500000335,00002,MZ-RM-C990-02,1710,171C,94,ST,11.56,1,X,20190301
4500000335,00003,MZ-RM-C990-03,1710,171C,94,ST,11.56,1,X,20190301
4500000342,00001,MZ-RM-R300-01,1710,171C,41,ST,1730.19,1,X,20190509
4500000342,00002,MZ-RM-R300-02,1710,171C,41,ST,86.51,1,X,20190509
4500000342,00003,MZ-RM-R300-03,1710,171C,41,ST,86.51,1,X,20190509
4500000343,00001,MZ-RM-R200-01,1710,171C,131,ST,701.37,1,X,20190509
4500000349,00002,MZ-RM-M525-02,1710,171C,196,ST,14.37,1,X,20190509
4500000349,00003,MZ-RM-M525-03,1710,171C,196,ST,14.37,1,X,20190509
4500000349,00006,MZ-RM-M525-06,1710,171C,196,ST,35.92,1,X,20190509
4500000349,00010,MZ-RM-M525-10,1710,171C,196,ST,35.92,1,X,20190509
4500000351,00002,MZ-RM-C990-02,1710,171C,483,ST,11.56,1,X,20190509
4500000351,00003,MZ-RM-C990-03,1710,171C,483,ST,11.56,1,X,20190509
4500000357,00002,MZ-RM-R300-02,1710,171C,81,ST,86.51,1,,20190625
4500000357,00001,MZ-RM-R300-01,1710,171C,81,ST,1730.19,1,,20190625
4500000357,00003,MZ-RM-R300-03,1710,171C,81,ST,86.51,1,,20190625
4500000358,00001,MZ-RM-R200-01,1710,171C,111,ST,701.37,1,X,20190625
4500000364,00002,MZ-RM-M525-02,1710,171C,224,ST,14.37,1,X,20190625
4500000364,00003,MZ-RM-M525-03,1710,171C,224,ST,14.37,1,X,20190625
4500000364,00006,MZ-RM-M525-06,1710,171C,224,ST,35.92,1,X,20190625
4500000364,00010,MZ-RM-M525-10,1710,171C,224,ST,35.92,1,X,20190625
4500000366,00002,MZ-RM-C990-02,1710,171C,569,ST,11.56,1,X,20190625
4500000366,00003,MZ-RM-C990-03,1710,171C,569,ST,11.56,1,X,20190625
4500000369,00001,MZ-RM-R300-01,1710,171C,89,ST,1730.19,1,X,20190701
4500000369,00002,MZ-RM-R300-02,1710,171C,89,ST,86.51,1,X,20190701
4500000369,00003,MZ-RM-R300-03,1710,171C,89,ST,86.51,1,X,20190701
4500000370,00001,MZ-RM-R200-01,1710,171C,87,ST,701.37,1,X,20190701
4500000376,00002,MZ-RM-M525-02,1710,171C,86,ST,14.37,1,X,20190701
4500000376,00003,MZ-RM-M525-03,1710,171C,86,ST,14.37,1,X,20190701
4500000376,00006,MZ-RM-M525-06,1710,171C,86,ST,35.92,1,X,20190701
4500000376,00010,MZ-RM-M525-10,1710,171C,86,ST,35.92,1,X,20190701
4500000378,00002,MZ-RM-C990-02,1710,171C,91,ST,11.56,1,X,20190701
4500000378,00003,MZ-RM-C990-03,1710,171C,91,ST,11.56,1,X,20190701
4500000381,00003,MZ-RM-R300-03,1710,171C,78,ST,86.51,1,,20190927
4500000381,00001,MZ-RM-R300-01,1710,171C,78,ST,1730.19,1,,20190927
4500000381,00002,MZ-RM-R300-02,1710,171C,78,ST,86.51,1,,20190927
4500000382,00002,MZ-RM-R200-02,1710,171C,235,ST,20.63,1,,20190927
4500000383,00001,MZ-RM-R300-01,1710,171C,142,ST,1730.19,1,,20190927
4500000383,00002,MZ-RM-R300-02,1710,171C,142,ST,86.51,1,,20190927
4500000383,00003,MZ-RM-R300-03,1710,171C,142,ST,86.51,1,,20190927
4500000446,00001,MZ-RM-R300-01,1710,171C,54,ST,1730.19,1,,20191002
4500000446,00002,MZ-RM-R300-02,1710,171C,54,ST,86.51,1,,20191002
4500000446,00003,MZ-RM-R300-03,1710,171C,54,ST,86.51,1,,20191002
4500000447,00001,MZ-RM-R200-01,1710,171C,118,ST,701.37,1,,20191002
4500000449,00001,MZ-RM-R300-01,1710,171C,54,ST,1730.19,1,X,20191002
4500000449,00002,MZ-RM-R300-02,1710,171C,54,ST,86.51,1,X,20191002
4500000449,00003,MZ-RM-R300-03,1710,171C,54,ST,86.51,1,X,20191002
4500000450,00001,MZ-RM-R200-01,1710,171C,118,ST,701.37,1,X,20191002
4500000456,00002,MZ-RM-M525-02,1710,171C,229,ST,14.37,1,X,20191002
4500000456,00003,MZ-RM-M525-03,1710,171C,229,ST,14.37,1,X,20191002
4500000456,00006,MZ-RM-M525-06,1710,171C,229,ST,35.92,1,X,20191002
4500000456,00010,MZ-RM-M525-10,1710,171C,229,ST,35.92,1,X,20191002
4500000458,00002,MZ-RM-C990-02,1710,171C,165,ST,11.56,1,X,20191002
4500000458,00003,MZ-RM-C990-03,1710,171C,165,ST,11.56,1,X,20191002
4500000511,00002,MZ-RM-R300-02,1710,171C,42,ST,86.51,1,,20191021
4500000511,00001,MZ-RM-R300-01,1710,171C,42,ST,1730.19,1,,20191021
4500000511,00003,MZ-RM-R300-03,1710,171C,42,ST,86.51,1,,20191021
4500000512,00001,MZ-RM-R200-01,1710,171C,91,ST,701.37,1,,20191021
4500000518,00003,MZ-RM-M525-03,1710,171C,294,ST,14.37,1,,20191021
4500000518,00002,MZ-RM-M525-02,1710,171C,294,ST,14.37,1,,20191021
4500000518,00006,MZ-RM-M525-06,1710,171C,294,ST,35.92,1,,20191021
4500000518,00010,MZ-RM-M525-10,1710,171C,294,ST,35.92,1,,20191021
4500000520,00002,MZ-RM-C990-02,1710,171C,362,ST,11.56,1,,20191021
4500000520,00003,MZ-RM-C990-03,1710,171C,362,ST,11.56,1,,20191021
4500000535,00001,MZ-RM-R200-01,1710,171C,65,ST,701.37,1,,20191021
4500000546,00001,MZ-RM-R300-01,1710,171C,48,ST,1730.19,1,X,20191022
4500000546,00002,MZ-RM-R300-02,1710,171C,48,ST,86.51,1,X,20191022
4500000546,00003,MZ-RM-R300-03,1710,171C,48,ST,86.51,1,X,20191022
4500000547,00001,MZ-RM-R200-01,1710,171C,88,ST,701.37,1,X,20191022
4500000553,00002,MZ-RM-M525-02,1710,171C,226,ST,14.37,1,X,20191022
4500000553,00003,MZ-RM-M525-03,1710,171C,226,ST,14.37,1,X,20191022
4500000553,00006,MZ-RM-M525-06,1710,171C,226,ST,35.92,1,X,20191022
4500000553,00010,MZ-RM-M525-10,1710,171C,226,ST,35.92,1,X,20191022
4500000555,00002,MZ-RM-C990-02,1710,171C,429,ST,11.56,1,X,20191022
4500000555,00003,MZ-RM-C990-03,1710,171C,429,ST,11.56,1,X,20191022
4500000567,00001,MZ-RM-R300-01,1710,171C,66,ST,1730.19,1,,20191105
4500000567,00002,MZ-RM-R300-02,1710,171C,66,ST,86.51,1,,20191105
4500000567,00003,MZ-RM-R300-03,1710,171C,66,ST,86.51,1,,20191105
4500000568,00001,MZ-RM-R200-01,1710,171C,82,ST,701.37,1,X,20191105
4500000574,00002,MZ-RM-M525-02,1710,171C,324,ST,14.37,1,X,20191105
4500000574,00003,MZ-RM-M525-03,1710,171C,324,ST,14.37,1,X,20191105
4500000574,00006,MZ-RM-M525-06,1710,171C,324,ST,35.92,1,X,20191105
4500000574,00010,MZ-RM-M525-10,1710,171C,324,ST,35.92,1,X,20191105
4500000576,00002,MZ-RM-C990-02,1710,171C,154,ST,11.56,1,X,20191105
4500000576,00003,MZ-RM-C990-03,1710,171C,154,ST,11.56,1,X,20191105
4500000584,00001,MZ-RM-R300-01,1710,171C,36,ST,1730.19,1,X,20200116
4500000584,00002,MZ-RM-R300-02,1710,171C,36,ST,86.51,1,X,20200116
4500000584,00003,MZ-RM-R300-03,1710,171C,36,ST,86.51,1,X,20200116
4500000585,00001,MZ-RM-R200-01,1710,171C,93,ST,701.37,1,X,20200116
4500000588,00002,MZ-RM-M525-02,1710,171C,313,ST,14.37,1,X,20200116
4500000588,00003,MZ-RM-M525-03,1710,171C,313,ST,14.37,1,X,20200116
4500000588,00006,MZ-RM-M525-06,1710,171C,313,ST,35.92,1,X,20200116
4500000588,00010,MZ-RM-M525-10,1710,171C,313,ST,35.92,1,X,20200116
4500000590,00002,MZ-RM-C990-02,1710,171C,59,ST,11.56,1,X,20200116
4500000590,00003,MZ-RM-C990-03,1710,171C,59,ST,11.56,1,X,20200116
4500000596,00001,MZ-RM-R300-01,1710,171C,52,ST,1730.19,1,X,20200121
4500000596,00002,MZ-RM-R300-02,1710,171C,52,ST,86.51,1,X,20200121
4500000596,00003,MZ-RM-R300-03,1710,171C,52,ST,86.51,1,X,20200121
4500000597,00001,MZ-RM-R200-01,1710,171C,67,ST,701.37,1,X,20200121
4500000600,00002,MZ-RM-M525-02,1710,171C,233,ST,14.37,1,X,20200121
4500000600,00003,MZ-RM-M525-03,1710,171C,233,ST,14.37,1,X,20200121
4500000600,00006,MZ-RM-M525-06,1710,171C,233,ST,35.92,1,X,20200121
4500000600,00010,MZ-RM-M525-10,1710,171C,233,ST,35.92,1,X,20200121
4500000602,00002,MZ-RM-C990-02,1710,171C,156,ST,11.56,1,X,20200121
4500000602,00003,MZ-RM-C990-03,1710,171C,156,ST,11.56,1,X,20200121
4500000615,00001,MZ-RM-R300-01,1710,171C,78,ST,1730.19,1,X,20200131
4500000615,00002,MZ-RM-R300-02,1710,171C,78,ST,86.51,1,X,20200131
4500000615,00003,MZ-RM-R300-03,1710,171C,78,ST,86.51,1,X,20200131
4500000616,00002,MZ-RM-R200-02,1710,171C,80,ST,20.63,1,X,20200131
4500000619,00002,MZ-RM-M525-02,1710,171C,152,ST,14.37,1,X,20200131
4500000619,00003,MZ-RM-M525-03,1710,171C,152,ST,14.37,1,X,20200131
4500000619,00006,MZ-RM-M525-06,1710,171C,152,ST,35.92,1,X,20200131
4500000619,00010,MZ-RM-M525-10,1710,171C,152,ST,35.92,1,X,20200131
4500000621,00002,MZ-RM-C990-02,1710,171C,164,ST,11.56,1,X,20200131
4500000621,00003,MZ-RM-C990-03,1710,171C,164,ST,11.56,1,X,20200131
4500000678,00001,MZ-RM-R300-01,1710,171C,81,ST,1730.19,1,X,20200302
4500000678,00002,MZ-RM-R300-02,1710,171C,81,ST,86.51,1,X,20200302
4500000678,00003,MZ-RM-R300-03,1710,171C,81,ST,86.51,1,X,20200302
4500000679,00002,MZ-RM-R200-02,1710,171C,101,ST,20.63,1,X,20200302
4500000682,00002,MZ-RM-M525-02,1710,171C,568,ST,14.37,1,X,20200302
4500000682,00003,MZ-RM-M525-03,1710,171C,568,ST,14.37,1,X,20200302
4500000682,00006,MZ-RM-M525-06,1710,171C,568,ST,35.92,1,X,20200302
4500000682,00010,MZ-RM-M525-10,1710,171C,568,ST,35.92,1,X,20200302
4500000684,00002,MZ-RM-C990-02,1710,171C,359,ST,11.56,1,X,20200302
4500000684,00003,MZ-RM-C990-03,1710,171C,359,ST,11.56,1,X,20200302
4500000697,00002,MZ-RM-M525-02,1710,171C,182,ST,14.37,1,X,20200421
4500000697,00003,MZ-RM-M525-03,1710,171C,182,ST,14.37,1,X,20200421
4500000697,00006,MZ-RM-M525-06,1710,171C,182,ST,35.92,1,X,20200421
4500000697,00010,MZ-RM-M525-10,1710,171C,182,ST,35.92,1,X,20200421
4500000699,00002,MZ-RM-C990-02,1710,171C,261,ST,11.56,1,X,20200421
4500000699,00003,MZ-RM-C990-03,1710,171C,261,ST,11.56,1,X,20200421
4500000706,00002,MZ-RM-R200-02,1710,171C,87,ST,20.63,1,X,20200422
4500000709,00002,MZ-RM-M525-02,1710,171C,251,ST,14.37,1,X,20200422
4500000709,00003,MZ-RM-M525-03,1710,171C,251,ST,14.37,1,X,20200422
4500000709,00006,MZ-RM-M525-06,1710,171C,251,ST,35.92,1,X,20200422
4500000709,00010,MZ-RM-M525-10,1710,171C,251,ST,35.92,1,X,20200422
4500000711,00002,MZ-RM-C990-02,1710,171C,173,ST,11.56,1,X,20200422
4500000711,00003,MZ-RM-C990-03,1710,171C,173,ST,11.56,1,X,20200422
4500000721,00002,MZ-RM-M525-02,1710,171C,285,ST,14.37,1,X,20200427
4500000721,00003,MZ-RM-M525-03,1710,171C,285,ST,14.37,1,X,20200427
4500000721,00006,MZ-RM-M525-06,1710,171C,285,ST,35.92,1,X,20200427
4500000721,00010,MZ-RM-M525-10,1710,171C,285,ST,35.92,1,X,20200427
4500000723,00002,MZ-RM-C990-02,1710,171C,282,ST,11.56,1,X,20200427
4500000723,00003,MZ-RM-C990-03,1710,171C,282,ST,11.56,1,X,20200427
4500000733,00002,MZ-RM-M525-02,1710,171C,208,ST,14.37,1,X,20200504
4500000733,00003,MZ-RM-M525-03,1710,171C,208,ST,14.37,1,X,20200504
4500000733,00006,MZ-RM-M525-06,1710,171C,208,ST,35.92,1,X,20200504
4500000733,00010,MZ-RM-M525-10,1710,171C,208,ST,35.92,1,X,20200504
4500000735,00002,MZ-RM-C990-02,1710,171C,229,ST,11.56,1,X,20200504
4500000735,00003,MZ-RM-C990-03,1710,171C,229,ST,11.56,1,X,20200504
4500000693,00001,MZ-RM-R300-01,1710,171C,61,ST,1730.19,1,X,20200421
4500000693,00002,MZ-RM-R300-02,1710,171C,61,ST,86.51,1,X,20200421
4500000693,00003,MZ-RM-R300-03,1710,171C,61,ST,86.51,1,X,20200421
4500000694,00002,MZ-RM-R200-02,1710,171C,65,ST,20.63,1,X,20200421
4500000705,00001,MZ-RM-R300-01,1710,171C,37,ST,1730.19,1,X,20200422
4500000705,00002,MZ-RM-R300-02,1710,171C,37,ST,86.51,1,X,20200422
4500000705,00003,MZ-RM-R300-03,1710,171C,37,ST,86.51,1,X,20200422
4500000717,00001,MZ-RM-R300-01,1710,171C,88,ST,1730.19,1,X,20200427
4500000717,00002,MZ-RM-R300-02,1710,171C,88,ST,86.51,1,X,20200427
4500000717,00003,MZ-RM-R300-03,1710,171C,88,ST,86.51,1,X,20200427
4500000729,00001,MZ-RM-R300-01,1710,171C,15,ST,1730.19,1,X,20200504
4500000729,00002,MZ-RM-R300-02,1710,171C,15,ST,86.51,1,X,20200504
4500000729,00003,MZ-RM-R300-03,1710,171C,15,ST,86.51,1,X,20200504
4500000741,00001,MZ-RM-R300-01,1710,171C,47,ST,1730.19,1,X,20200507
4500000741,00002,MZ-RM-R300-02,1710,171C,47,ST,86.51,1,X,20200507
4500000741,00003,MZ-RM-R300-03,1710,171C,47,ST,86.51,1,X,20200507
4500000745,00002,MZ-RM-M525-02,1710,171C,279,ST,14.37,1,X,20200507
4500000745,00003,MZ-RM-M525-03,1710,171C,279,ST,14.37,1,X,20200507
4500000745,00006,MZ-RM-M525-06,1710,171C,279,ST,35.92,1,X,20200507
4500000745,00010,MZ-RM-M525-10,1710,171C,279,ST,35.92,1,X,20200507
4500000747,00002,MZ-RM-C990-02,1710,171C,76,ST,11.56,1,X,20200507
4500000747,00003,MZ-RM-C990-03,1710,171C,76,ST,11.56,1,X,20200507
4500000754,00001,MZ-RM-R300-01,1710,171C,87,ST,1730.19,1,X,20200601
4500000754,00002,MZ-RM-R300-02,1710,171C,87,ST,86.51,1,X,20200601
4500000754,00003,MZ-RM-R300-03,1710,171C,87,ST,86.51,1,X,20200601
4500000758,00002,MZ-RM-M525-02,1710,171C,87,ST,14.37,1,X,20200601
4500000758,00003,MZ-RM-M525-03,1710,171C,87,ST,14.37,1,X,20200601
4500000758,00006,MZ-RM-M525-06,1710,171C,87,ST,35.92,1,X,20200601
4500000758,00010,MZ-RM-M525-10,1710,171C,87,ST,35.92,1,X,20200601
4500000760,00002,MZ-RM-C990-02,1710,171C,86,ST,11.56,1,X,20200601
4500000760,00003,MZ-RM-C990-03,1710,171C,86,ST,11.56,1,X,20200601
4500000766,00001,MZ-RM-R300-01,1710,171C,14,ST,1730.19,1,X,20200603
4500000766,00002,MZ-RM-R300-02,1710,171C,14,ST,86.51,1,X,20200603
4500000766,00003,MZ-RM-R300-03,1710,171C,14,ST,86.51,1,X,20200603
4500000767,00001,MZ-RM-R200-01,1710,171C,57,ST,701.37,1,X,20200603
4500000770,00002,MZ-RM-M525-02,1710,171C,179,ST,14.37,1,X,20200603
4500000770,00003,MZ-RM-M525-03,1710,171C,179,ST,14.37,1,X,20200603
4500000770,00006,MZ-RM-M525-06,1710,171C,179,ST,35.92,1,X,20200603
4500000770,00010,MZ-RM-M525-10,1710,171C,179,ST,35.92,1,X,20200603
4500000772,00002,MZ-RM-C990-02,1710,171C,335,ST,11.56,1,X,20200603
4500000772,00003,MZ-RM-C990-03,1710,171C,335,ST,11.56,1,X,20200603
4500000778,00001,MZ-RM-R300-01,1710,171C,14,ST,1730.19,1,X,20200603
4500000778,00002,MZ-RM-R300-02,1710,171C,14,ST,86.51,1,X,20200603
4500000778,00003,MZ-RM-R300-03,1710,171C,14,ST,86.51,1,X,20200603
4500000779,00001,MZ-RM-R200-01,1710,171C,57,ST,701.37,1,X,20200603
4500000782,00002,MZ-RM-M525-02,1710,171C,179,ST,14.37,1,X,20200603
4500000782,00003,MZ-RM-M525-03,1710,171C,179,ST,14.37,1,X,20200603
4500000782,00006,MZ-RM-M525-06,1710,171C,179,ST,35.92,1,X,20200603
4500000782,00010,MZ-RM-M525-10,1710,171C,179,ST,35.92,1,X,20200603
4500000784,00002,MZ-RM-C990-02,1710,171C,335,ST,11.56,1,X,20200603
