VBELN,POSNR,MATNR,WERKS,KWMENG,VRKME,NETPR,WAERK,PSTYV
0000001263,000010,MZ-FG-C900,1710,26,ST,440,USD,TAN
0000001264,000010,MZ-FG-C900,1710,120,ST,440,USD,TAN
0000001265,000010,MZ-FG-C900,1710,26,ST,440,USD,TAN
0000001266,000010,MZ-FG-C900,1710,25,ST,440,USD,TAN
0000001267,000010,MZ-FG-C900,1710,268,ST,440,USD,TAN
0000001268,000010,MZ-FG-C950,1710,8,ST,675,USD,TAN
0000001269,000010,MZ-FG-C950,1710,116,ST,675,USD,TAN
0000001270,000010,MZ-FG-C950,1710,11,ST,675,USD,TAN
0000001271,000010,MZ-FG-C950,1710,45,ST,675,USD,TAN
0000001272,000010,MZ-FG-C950,1710,34,ST,675,USD,TAN
0000001273,000010,MZ-FG-C950,1710,6,ST,675,USD,TAN
0000001274,000010,MZ-FG-C990,1710,252,ST,1002,USD,TAN
0000001276,000010,MZ-FG-C990,1710,16,ST,1002,USD,TAN
0000001277,000010,MZ-FG-C990,1710,85,ST,1002,USD,TAN
0000001278,000010,MZ-FG-C990,1710,4,ST,1002,USD,TAN
0000001279,000010,MZ-FG-C990,1710,1,ST,1002,USD,TAN
0000001280,000010,MZ-FG-M500,1710,6,ST,889,USD,TAN
0000001281,000010,MZ-FG-M500,1710,3,ST,889,USD,TAN
0000001282,000010,MZ-FG-M500,1710,30,ST,889,USD,TAN
0000001283,000010,MZ-FG-M500,1710,10,ST,889,USD,TAN
0000001284,000010,MZ-FG-M500,1710,34,ST,889,USD,TAN
0000001285,000010,MZ-FG-M525,1710,108,ST,1587,USD,TAN
0000001286,000010,MZ-FG-M525,1710,10,ST,1587,USD,TAN
0000001287,000010,MZ-FG-M525,1710,27,ST,1587,USD,TAN
0000001288,000010,MZ-FG-M525,1710,45,ST,1587,USD,TAN
0000001289,000010,MZ-FG-M525,1710,19,ST,1587,USD,TAN
0000001290,000010,MZ-FG-M525,1710,15,ST,1587,USD,TAN
0000001291,000010,MZ-FG-M550,1710,32,ST,3892,USD,TAN
0000001292,000010,MZ-FG-M550,1710,2,ST,3892,USD,TAN
0000001293,000010,MZ-FG-M550,1710,23,ST,3892,USD,TAN
0000001294,000010,MZ-FG-M550,1710,12,ST,3892,USD,TAN
0000001295,000010,MZ-FG-M550,1710,23,ST,3892,USD,TAN
0000001296,000010,MZ-FG-M550,1710,1,ST,3892,USD,TAN
0000001297,000010,MZ-FG-R100,1710,4,ST,565,USD,TAN
0000001298,000010,MZ-FG-R100,1710,5,ST,565,USD,TAN
0000001299,000010,MZ-FG-R100,1710,85,ST,565,USD,TAN
0000001300,000010,MZ-FG-R100,1710,7,ST,565,USD,TAN
0000001301,000010,MZ-FG-R100,1710,13,ST,565,USD,TAN
0000001302,000010,MZ-FG-R100,1710,30,ST,565,USD,TAN
0000001303,000010,MZ-FG-R200,1710,1,ST,3977,USD,TAN
0000001304,000010,MZ-FG-R200,1710,15,ST,3977,USD,TAN
0000001305,000010,MZ-FG-R200,1710,27,ST,3977,USD,TAN
0000001306,000010,MZ-FG-R200,1710,68,ST,3977,USD,TAN
0000001307,000010,MZ-FG-R300,1710,4,ST,7741,USD,TAN
0000001308,000010,MZ-FG-R300,1710,5,ST,7741,USD,TAN
0000001309,000010,MZ-FG-R300,1710,48,ST,7741,USD,TAN
0000001310,000010,MZ-FG-R300,1710,4,ST,7741,USD,TAN
0000001311,000010,MZ-FG-R300,1710,18,ST,7741,USD,TAN
0000001312,000010,MZ-FG-R300,1710,2,ST,7741,USD,TAN
0020000330,000010,MZ-FG-C900,1710,16,ST,440,USD,AGN
0020000331,000010,MZ-FG-C900,1710,16,ST,440,USD,AGN
0020000332,000010,MZ-FG-C900,1710,15,ST,440,USD,AGN
0020000333,000010,MZ-FG-C900,1710,14,ST,440,USD,AGN
0020000334,000010,MZ-FG-C900,1710,16,ST,440,USD,AGN
0020000335,000010,MZ-FG-C900,1710,14,ST,440,USD,AGN
0020000336,000010,MZ-FG-C950,1710,14,ST,675,USD,AGN
0020000337,000010,MZ-FG-C950,1710,13,ST,675,USD,AGN
0020000338,000010,MZ-FG-C950,1710,16,ST,675,USD,AGN
0020000339,000010,MZ-FG-C950,1710,11,ST,675,USD,AGN
0020000340,000010,MZ-FG-C950,1710,16,ST,675,USD,AGN
0020000341,000010,MZ-FG-C950,1710,15,ST,675,USD,AGN
0020000342,000010,MZ-FG-C990,1710,14,ST,1002,USD,AGN
0020000343,000010,MZ-FG-C990,1710,13,ST,1002,USD,AGN
0020000344,000010,MZ-FG-C990,1710,17,ST,1002,USD,AGN
0020000345,000010,MZ-FG-C990,1710,14,ST,1002,USD,AGN
0020000346,000010,MZ-FG-C990,1710,14,ST,1002,USD,AGN
0020000347,000010,MZ-FG-C990,1710,19,ST,1002,USD,AGN
0020000348,000010,MZ-FG-M500,1710,13,ST,889,USD,AGN
0020000349,000010,MZ-FG-M500,1710,16,ST,889,USD,AGN
0020000350,000010,MZ-FG-M500,1710,15,ST,889,USD,AGN
0020000351,000010,MZ-FG-M500,1710,14,ST,889,USD,AGN
0000001476,000010,MZ-FG-M550,1710,22,ST,3892,USD,TAN
0020000473,000010,MZ-FG-M550,1710,22,ST,3892,USD,AGN
0020000353,000010,MZ-FG-M500,1710,17,ST,889,USD,AGN
0020000354,000010,MZ-FG-M525,1710,16,ST,1587,USD,AGN
0020000355,000010,MZ-FG-M525,1710,13,ST,1587,USD,AGN
0020000356,000010,MZ-FG-M525,1710,13,ST,1587,USD,AGN
0020000357,000010,MZ-FG-M525,1710,14,ST,1587,USD,AGN
0020000358,000010,MZ-FG-M525,1710,15,ST,1587,USD,AGN
0020000359,000010,MZ-FG-M525,1710,15,ST,1587,USD,AGN
0020000360,000010,MZ-FG-M550,1710,14,ST,3892,USD,AGN
0020000361,000010,MZ-FG-M550,1710,13,ST,3892,USD,AGN
0020000362,000010,MZ-FG-M550,1710,18,ST,3892,USD,AGN
0020000363,000010,MZ-FG-M550,1710,15,ST,3892,USD,AGN
0020000364,000010,MZ-FG-M550,1710,14,ST,3892,USD,AGN
0020000365,000010,MZ-FG-M550,1710,14,ST,3892,USD,AGN
0020000366,000010,MZ-FG-R100,1710,16,ST,565,USD,AGN
0020000367,000010,MZ-FG-R100,1710,15,ST,565,USD,AGN
0020000368,000010,MZ-FG-R100,1710,14,ST,565,USD,AGN
0020000369,000010,MZ-FG-R100,1710,16,ST,565,USD,AGN
0020000370,000010,MZ-FG-R100,1710,14,ST,565,USD,AGN
0000001374,000010,MZ-FG-R200,1710,15,ST,3977,USD,TAN
0020000371,000010,MZ-FG-R100,1710,18,ST,565,USD,AGN
0000001375,000010,MZ-FG-R200,1710,13,ST,3977,USD,TAN
0020000372,000010,MZ-FG-R200,1710,13,ST,3977,USD,AGN
0000001376,000010,MZ-FG-R200,1710,14,ST,3977,USD,TAN
0020000373,000010,MZ-FG-R200,1710,15,ST,3977,USD,AGN
0000001377,000010,MZ-FG-R200,1710,15,ST,3977,USD,TAN
0020000374,000010,MZ-FG-R200,1710,13,ST,3977,USD,AGN
0000001378,000010,MZ-FG-R200,1710,17,ST,3977,USD,TAN
0020000375,000010,MZ-FG-R200,1710,14,ST,3977,USD,AGN
0000001379,000010,MZ-FG-R300,1710,13,ST,7741,USD,TAN
0020000376,000010,MZ-FG-R200,1710,15,ST,3977,USD,AGN
0000001380,000010,MZ-FG-R300,1710,16,ST,7741,USD,TAN
0020000377,000010,MZ-FG-R200,1710,17,ST,3977,USD,AGN
0000001381,000010,MZ-FG-R300,1710,15,ST,7741,USD,TAN
0020000378,000010,MZ-FG-R300,1710,13,ST,7741,USD,AGN
0000001382,000010,MZ-FG-R300,1710,15,ST,7741,USD,TAN
0020000379,000010,MZ-FG-R300,1710,16,ST,7741,USD,AGN
0000001383,000010,MZ-FG-R300,1710,13,ST,7741,USD,TAN
0020000380,000010,MZ-FG-R300,1710,15,ST,7741,USD,AGN
0000001384,000010,MZ-FG-R300,1710,17,ST,7741,USD,TAN
0020000381,000010,MZ-FG-R300,1710,15,ST,7741,USD,AGN
0020000382,000010,MZ-FG-R300,1710,13,ST,7741,USD,AGN
0020000383,000010,MZ-FG-R300,1710,17,ST,7741,USD,AGN
0020001523,000010,ZPRINTER01,1010,10,ST,250,EUR,AGN
0020001522,000010,ZPRINTER01,1010,10,ST,250,EUR,AGN
0000001331,000010,MZ-FG-C900,1710,16,ST,440,USD,TAN
0000001332,000010,MZ-FG-C900,1710,16,ST,440,USD,TAN
0000001333,000010,MZ-FG-C900,1710,15,ST,440,USD,TAN
0000001334,000010,MZ-FG-C900,1710,14,ST,440,USD,TAN
0000001335,000010,MZ-FG-C900,1710,16,ST,440,USD,TAN
0000001336,000010,MZ-FG-C900,1710,14,ST,440,USD,TAN
0000001337,000010,MZ-FG-C950,1710,14,ST,675,USD,TAN
0000001338,000010,MZ-FG-C950,1710,13,ST,675,USD,TAN
0000001339,000010,MZ-FG-C950,1710,16,ST,675,USD,TAN
0000001340,000010,MZ-FG-C950,1710,11,ST,675,USD,TAN
0000001341,000010,MZ-FG-C950,1710,16,ST,675,USD,TAN
0000001342,000010,MZ-FG-C950,1710,15,ST,675,USD,TAN
0000001343,000010,MZ-FG-C990,1710,14,ST,1002,USD,TAN
0000001344,000010,MZ-FG-C990,1710,13,ST,1002,USD,TAN
0000001345,000010,MZ-FG-C990,1710,17,ST,1002,USD,TAN
0000001346,000010,MZ-FG-C990,1710,14,ST,1002,USD,TAN
0000001347,000010,MZ-FG-C990,1710,14,ST,1002,USD,TAN
0000001348,000010,MZ-FG-C990,1710,19,ST,1002,USD,TAN
0000001349,000010,MZ-FG-M500,1710,13,ST,889,USD,TAN
0000001350,000010,MZ-FG-M500,1710,16,ST,889,USD,TAN
0000001351,000010,MZ-FG-M500,1710,15,ST,889,USD,TAN
0000001352,000010,MZ-FG-M500,1710,14,ST,889,USD,TAN
0000001354,000010,MZ-FG-M500,1710,17,ST,889,USD,TAN
0000001355,000010,MZ-FG-M525,1710,16,ST,1587,USD,TAN
0000001356,000010,MZ-FG-M525,1710,13,ST,1587,USD,TAN
0000001357,000010,MZ-FG-M525,1710,13,ST,1587,USD,TAN
0000001358,000010,MZ-FG-M525,1710,14,ST,1587,USD,TAN
0000001359,000010,MZ-FG-M525,1710,15,ST,1587,USD,TAN
0000001360,000010,MZ-FG-M525,1710,15,ST,1587,USD,TAN
0000001361,000010,MZ-FG-M550,1710,14,ST,3892,USD,TAN
0000001362,000010,MZ-FG-M550,1710,13,ST,3892,USD,TAN
0000001363,000010,MZ-FG-M550,1710,18,ST,3892,USD,TAN
0000001364,000010,MZ-FG-M550,1710,15,ST,3892,USD,TAN
0000001365,000010,MZ-FG-M550,1710,14,ST,3892,USD,TAN
0000001366,000010,MZ-FG-M550,1710,14,ST,3892,USD,TAN
0000001367,000010,MZ-FG-R100,1710,16,ST,565,USD,TAN
0000001368,000010,MZ-FG-R100,1710,15,ST,565,USD,TAN
0000001369,000010,MZ-FG-R100,1710,14,ST,565,USD,TAN
0000001370,000010,MZ-FG-R100,1710,16,ST,565,USD,TAN
0000001371,000010,MZ-FG-R100,1710,14,ST,565,USD,TAN
0000001372,000010,MZ-FG-R100,1710,18,ST,565,USD,TAN
0020000469,000010,MZ-FG-M525,1710,4,ST,1587,USD,AGN
0020000470,000010,MZ-FG-M525,1710,51,ST,1587,USD,AGN
0020000471,000010,MZ-FG-M550,1710,6,ST,3892,USD,AGN
0020000472,000010,MZ-FG-M550,1710,9,ST,3892,USD,AGN
0020000474,000010,MZ-FG-M550,1710,6,ST,3892,USD,AGN
0000001503,000010,MZ-FG-C990,1710,83,ST,1002,USD,TAN
0020000500,000010,MZ-FG-C990,1710,83,ST,1002,USD,AGN
0000001497,000010,MZ-FG-C950,1710,90,ST,675,USD,TAN
0000001498,000010,MZ-FG-C950,1710,16,ST,675,USD,TAN
0000001499,000010,MZ-FG-C950,1710,62,ST,675,USD,TAN
0000001500,000010,MZ-FG-C950,1710,26,ST,675,USD,TAN
0000001513,000010,MZ-FG-M500,1710,5,ST,889,USD,TAN
0020000510,000010,MZ-FG-M500,1710,5,ST,889,USD,AGN
0000001501,000010,MZ-FG-C950,1710,14,ST,675,USD,TAN
0020000494,000010,MZ-FG-C950,1710,90,ST,675,USD,AGN
0000001502,000010,MZ-FG-C990,1710,6,ST,1002,USD,TAN
0020000495,000010,MZ-FG-C950,1710,16,ST,675,USD,AGN
0000001504,000010,MZ-FG-C990,1710,2,ST,1002,USD,TAN
0020000496,000010,MZ-FG-C950,1710,62,ST,675,USD,AGN
0000001505,000010,MZ-FG-C990,1710,2,ST,1002,USD,TAN
0020000497,000010,MZ-FG-C950,1710,26,ST,675,USD,AGN
0000001506,000010,MZ-FG-C990,1710,24,ST,1002,USD,TAN
0020000498,000010,MZ-FG-C950,1710,14,ST,675,USD,AGN
0000001507,000010,MZ-FG-C990,1710,15,ST,1002,USD,TAN
0020000499,000010,MZ-FG-C990,1710,6,ST,1002,USD,AGN
0000001521,000010,MZ-FG-M550,1710,22,ST,3892,USD,TAN
0020000518,000010,MZ-FG-M550,1710,22,ST,3892,USD,AGN
0000001508,000010,MZ-FG-M500,1710,31,ST,889,USD,TAN
0020000501,000010,MZ-FG-C990,1710,2,ST,1002,USD,AGN
0000001509,000010,MZ-FG-M500,1710,12,ST,889,USD,TAN
0020000502,000010,MZ-FG-C990,1710,2,ST,1002,USD,AGN
0000001510,000010,MZ-FG-M500,1710,53,ST,889,USD,TAN
0020000503,000010,MZ-FG-C990,1710,24,ST,1002,USD,AGN
0000001511,000010,MZ-FG-M500,1710,6,ST,889,USD,TAN
0020000504,000010,MZ-FG-C990,1710,15,ST,1002,USD,AGN
0000001512,000010,MZ-FG-M500,1710,11,ST,889,USD,TAN
0020000505,000010,MZ-FG-M500,1710,31,ST,889,USD,AGN
0000001514,000010,MZ-FG-M525,1710,6,ST,1587,USD,TAN
0020000506,000010,MZ-FG-M500,1710,12,ST,889,USD,AGN
0000001515,000010,MZ-FG-M525,1710,41,ST,1587,USD,TAN
0020000507,000010,MZ-FG-M500,1710,53,ST,889,USD,AGN
0000001516,000010,MZ-FG-M525,1710,56,ST,1587,USD,TAN
0020000508,000010,MZ-FG-M500,1710,6,ST,889,USD,AGN
0000001517,000010,MZ-FG-M525,1710,4,ST,1587,USD,TAN
0020000509,000010,MZ-FG-M500,1710,11,ST,889,USD,AGN
0000001518,000010,MZ-FG-M525,1710,51,ST,1587,USD,TAN
0020000511,000010,MZ-FG-M525,1710,6,ST,1587,USD,AGN
0000001519,000010,MZ-FG-M550,1710,6,ST,3892,USD,TAN
0020000512,000010,MZ-FG-M525,1710,41,ST,1587,USD,AGN
0000001520,000010,MZ-FG-M550,1710,9,ST,3892,USD,TAN
0020000513,000010,MZ-FG-M525,1710,56,ST,1587,USD,AGN
0000001522,000010,MZ-FG-M550,1710,6,ST,3892,USD,TAN
0020000514,000010,MZ-FG-M525,1710,4,ST,1587,USD,AGN
0020000515,000010,MZ-FG-M525,1710,51,ST,1587,USD,AGN
0020000516,000010,MZ-FG-M550,1710,6,ST,3892,USD,AGN
0020000517,000010,MZ-FG-M550,1710,9,ST,3892,USD,AGN
0000001589,000010,MZ-FG-R300,1710,7,ST,7741,USD,TAN
0020000586,000010,MZ-FG-R300,1710,7,ST,7741,USD,AGN
0020000519,000010,MZ-FG-M550,1710,6,ST,3892,USD,AGN
0000001542,000010,MZ-FG-C900,1710,2,ST,440,USD,TAN
0000001543,000010,MZ-FG-C900,1710,14,ST,440,USD,TAN
0000001544,000010,MZ-FG-C900,1710,30,ST,440,USD,TAN
0000001546,000010,MZ-FG-C900,1710,65,ST,440,USD,TAN
0000001649,000010,MZ-FG-R200,1710,48,ST,3977,USD,TAN
0020000538,000010,MZ-FG-C900,1710,61,ST,440,USD,AGN
0000001547,000010,MZ-FG-C950,1710,2,ST,675,USD,TAN
0020000539,000010,MZ-FG-C900,1710,2,ST,440,USD,AGN
0000001548,000010,MZ-FG-C950,1710,35,ST,675,USD,TAN
0020000540,000010,MZ-FG-C900,1710,14,ST,440,USD,AGN
0000001549,000010,MZ-FG-C950,1710,13,ST,675,USD,TAN
0020000541,000010,MZ-FG-C900,1710,30,ST,440,USD,AGN
0000001452,000010,MZ-FG-C950,1710,90,ST,675,USD,TAN
0020000646,000010,MZ-FG-R200,1710,48,ST,3977,USD,AGN
0000001550,000010,MZ-FG-C950,1710,51,ST,675,USD,TAN
0020000543,000010,MZ-FG-C900,1710,65,ST,440,USD,AGN
0000001552,000010,MZ-FG-C950,1710,12,ST,675,USD,TAN
0020000544,000010,MZ-FG-C950,1710,2,ST,675,USD,AGN
0000001553,000010,MZ-FG-C990,1710,5,ST,1002,USD,TAN
0020000545,000010,MZ-FG-C950,1710,35,ST,675,USD,AGN
0000001554,000010,MZ-FG-C990,1710,346,ST,1002,USD,TAN
0020000546,000010,MZ-FG-C950,1710,13,ST,675,USD,AGN
0000001555,000010,MZ-FG-C990,1710,4,ST,1002,USD,TAN
0020000547,000010,MZ-FG-C950,1710,51,ST,675,USD,AGN
0000001453,000010,MZ-FG-C950,1710,16,ST,675,USD,TAN
0000001454,000010,MZ-FG-C950,1710,62,ST,675,USD,TAN
0000001556,000010,MZ-FG-C990,1710,18,ST,1002,USD,TAN
0020000549,000010,MZ-FG-C950,1710,12,ST,675,USD,AGN
0000001557,000010,MZ-FG-C990,1710,3,ST,1002,USD,TAN
0020000550,000010,MZ-FG-C990,1710,5,ST,1002,USD,AGN
0000001558,000010,MZ-FG-C990,1710,13,ST,1002,USD,TAN
0020000551,000010,MZ-FG-C990,1710,346,ST,1002,USD,AGN
0000001559,000010,MZ-FG-M500,1710,3,ST,889,USD,TAN
0020000552,000010,MZ-FG-C990,1710,4,ST,1002,USD,AGN
0000001560,000010,MZ-FG-M500,1710,18,ST,889,USD,TAN
0020000553,000010,MZ-FG-C990,1710,18,ST,1002,USD,AGN
0000001562,000010,MZ-FG-M500,1710,21,ST,889,USD,TAN
0020000554,000010,MZ-FG-C990,1710,3,ST,1002,USD,AGN
0000001563,000010,MZ-FG-M500,1710,1,ST,889,USD,TAN
0020000555,000010,MZ-FG-C990,1710,13,ST,1002,USD,AGN
0000001564,000010,MZ-FG-M500,1710,1,ST,889,USD,TAN
0020000556,000010,MZ-FG-M500,1710,3,ST,889,USD,AGN
0000001565,000010,MZ-FG-M525,1710,9,ST,1587,USD,TAN
0020000557,000010,MZ-FG-M500,1710,18,ST,889,USD,AGN
0000001455,000010,MZ-FG-C950,1710,26,ST,675,USD,TAN
0000001456,000010,MZ-FG-C950,1710,14,ST,675,USD,TAN
0000001566,000010,MZ-FG-M525,1710,6,ST,1587,USD,TAN
0020000559,000010,MZ-FG-M500,1710,21,ST,889,USD,AGN
0000001568,000010,MZ-FG-M525,1710,13,ST,1587,USD,TAN
0020000560,000010,MZ-FG-M500,1710,1,ST,889,USD,AGN
0000001569,000010,MZ-FG-M525,1710,15,ST,1587,USD,TAN
0020000561,000010,MZ-FG-M500,1710,1,ST,889,USD,AGN
0000001570,000010,MZ-FG-M525,1710,10,ST,1587,USD,TAN
0020000562,000010,MZ-FG-M525,1710,9,ST,1587,USD,AGN
0000001571,000010,MZ-FG-M550,1710,24,ST,3892,USD,TAN
0020000563,000010,MZ-FG-M525,1710,6,ST,1587,USD,AGN
0000001457,000010,MZ-FG-C990,1710,6,ST,1002,USD,TAN
0000001459,000010,MZ-FG-C990,1710,2,ST,1002,USD,TAN
0000001572,000010,MZ-FG-M550,1710,14,ST,3892,USD,TAN
0020000565,000010,MZ-FG-M525,1710,13,ST,1587,USD,AGN
0000001573,000010,MZ-FG-M550,1710,2,ST,3892,USD,TAN
0020000566,000010,MZ-FG-M525,1710,15,ST,1587,USD,AGN
0000001575,000010,MZ-FG-R100,1710,6,ST,565,USD,TAN
0020000567,000010,MZ-FG-M525,1710,10,ST,1587,USD,AGN
0000001576,000010,MZ-FG-R100,1710,3,ST,565,USD,TAN
0020000568,000010,MZ-FG-M550,1710,24,ST,3892,USD,AGN
0000001577,000010,MZ-FG-R100,1710,74,ST,565,USD,TAN
0020000569,000010,MZ-FG-M550,1710,14,ST,3892,USD,AGN
0000001578,000010,MZ-FG-R100,1710,3,ST,565,USD,TAN
0020000570,000010,MZ-FG-M550,1710,2,ST,3892,USD,AGN
0000001460,000010,MZ-FG-C990,1710,2,ST,1002,USD,TAN
0000001461,000010,MZ-FG-C990,1710,24,ST,1002,USD,TAN
0000001580,000010,MZ-FG-R100,1710,4,ST,565,USD,TAN
0020000572,000010,MZ-FG-R100,1710,6,ST,565,USD,AGN
0000001581,000010,MZ-FG-R200,1710,51,ST,3977,USD,TAN
0020000573,000010,MZ-FG-R100,1710,3,ST,565,USD,AGN
0000001582,000010,MZ-FG-R200,1710,3,ST,3977,USD,TAN
0020000574,000010,MZ-FG-R100,1710,74,ST,565,USD,AGN
0000001583,000010,MZ-FG-R200,1710,18,ST,3977,USD,TAN
0020000575,000010,MZ-FG-R100,1710,3,ST,565,USD,AGN
0000001462,000010,MZ-FG-C990,1710,15,ST,1002,USD,TAN
0000001463,000010,MZ-FG-M500,1710,31,ST,889,USD,TAN
0000001584,000010,MZ-FG-R200,1710,25,ST,3977,USD,TAN
0020000577,000010,MZ-FG-R100,1710,4,ST,565,USD,AGN
0000001585,000010,MZ-FG-R200,1710,25,ST,3977,USD,TAN
0020000578,000010,MZ-FG-R200,1710,51,ST,3977,USD,AGN
0000001586,000010,MZ-FG-R300,1710,8,ST,7741,USD,TAN
0020000579,000010,MZ-FG-R200,1710,3,ST,3977,USD,AGN
0000001587,000010,MZ-FG-R300,1710,41,ST,7741,USD,TAN
0020000580,000010,MZ-FG-R200,1710,18,ST,3977,USD,AGN
0000001590,000010,MZ-FG-R300,1710,32,ST,7741,USD,TAN
0020000581,000010,MZ-FG-R200,1710,25,ST,3977,USD,AGN
0020000582,000010,MZ-FG-R200,1710,25,ST,3977,USD,AGN
0020000583,000010,MZ-FG-R300,1710,8,ST,7741,USD,AGN
0020000584,000010,MZ-FG-R300,1710,41,ST,7741,USD,AGN
0000001464,000010,MZ-FG-M500,1710,12,ST,889,USD,TAN
0000001465,000010,MZ-FG-M500,1710,53,ST,889,USD,TAN
0000001676,000010,MZ-FG-C900,1710,12,ST,440,USD,TAN
0020000673,000010,MZ-FG-C900,1710,12,ST,440,USD,AGN
0020000587,000010,MZ-FG-R300,1710,32,ST,7741,USD,AGN
0000001715,000010,MZ-FG-R200,1710,26,ST,3977,USD,TAN
0020000712,000010,MZ-FG-R200,1710,26,ST,3977,USD,AGN
0000001466,000010,MZ-FG-M500,1710,6,ST,889,USD,TAN
0000001467,000010,MZ-FG-M500,1710,11,ST,889,USD,TAN
0000001469,000010,MZ-FG-M525,1710,6,ST,1587,USD,TAN
0000000956,000010,MZ-FG-C950,1710,15,ST,675,USD,TAN
0020000672,000010,MZ-FG-C900,1710,10,ST,440,USD,AGN
0040000006,000010,TG11,1710,0,ST,1000,USD,VC01
0000001541,000010,MZ-FG-C900,1710,61,ST,440,USD,TAN
0020000651,000010,MZ-FG-R300,1710,1,ST,7741,USD,AGN
0020000606,000010,MZ-FG-C900,1710,19,ST,440,USD,AGN
0020000652,000010,MZ-FG-R300,1710,2,ST,7741,USD,AGN
0020000607,000010,MZ-FG-C900,1710,51,ST,440,USD,AGN
0020000653,000010,MZ-FG-R300,1710,29,ST,7741,USD,AGN
0020000608,000010,MZ-FG-C900,1710,9,ST,440,USD,AGN
0020000654,000010,MZ-FG-R300,1710,6,ST,7741,USD,AGN
0020000609,000010,MZ-FG-C900,1710,47,ST,440,USD,AGN
0020000655,000010,MZ-FG-R300,1710,40,ST,7741,USD,AGN
0020000610,000010,MZ-FG-C900,1710,21,ST,440,USD,AGN
0020000611,000010,MZ-FG-C900,1710,29,ST,440,USD,AGN
0020000612,000010,MZ-FG-C950,1710,22,ST,675,USD,AGN
0020000613,000010,MZ-FG-C950,1710,13,ST,675,USD,AGN
0020000614,000010,MZ-FG-C950,1710,12,ST,675,USD,AGN
0020000615,000010,MZ-FG-C950,1710,28,ST,675,USD,AGN
0020000616,000010,MZ-FG-C950,1710,79,ST,675,USD,AGN
0020000617,000010,MZ-FG-C950,1710,13,ST,675,USD,AGN
0020000618,000010,MZ-FG-C990,1710,183,ST,1002,USD,AGN
0020000619,000010,MZ-FG-C990,1710,24,ST,1002,USD,AGN
0020000620,000010,MZ-FG-C990,1710,3,ST,1002,USD,AGN
0020000621,000010,MZ-FG-C990,1710,6,ST,1002,USD,AGN
0020000622,000010,MZ-FG-C990,1710,4,ST,1002,USD,AGN
0020000623,000010,MZ-FG-C990,1710,18,ST,1002,USD,AGN
0020000624,000010,MZ-FG-M500,1710,8,ST,889,USD,AGN
0020000625,000010,MZ-FG-M500,1710,15,ST,889,USD,AGN
0020000626,000010,MZ-FG-M500,1710,21,ST,889,USD,AGN
0000001609,000010,MZ-FG-C900,1710,19,ST,440,USD,TAN
0020000627,000010,MZ-FG-M500,1710,36,ST,889,USD,AGN
0000001610,000010,MZ-FG-C900,1710,51,ST,440,USD,TAN
0020000628,000010,MZ-FG-M500,1710,1,ST,889,USD,AGN
0000001611,000010,MZ-FG-C900,1710,9,ST,440,USD,TAN
0020000629,000010,MZ-FG-M525,1710,61,ST,1587,USD,AGN
0000001612,000010,MZ-FG-C900,1710,47,ST,440,USD,TAN
0020000630,000010,MZ-FG-M525,1710,59,ST,1587,USD,AGN
0000001613,000010,MZ-FG-C900,1710,21,ST,440,USD,TAN
0020000631,000010,MZ-FG-M525,1710,102,ST,1587,USD,AGN
0000001614,000010,MZ-FG-C900,1710,29,ST,440,USD,TAN
0020000632,000010,MZ-FG-M525,1710,9,ST,1587,USD,AGN
0000001615,000010,MZ-FG-C950,1710,22,ST,675,USD,TAN
0020000633,000010,MZ-FG-M525,1710,3,ST,1587,USD,AGN
0000001616,000010,MZ-FG-C950,1710,13,ST,675,USD,TAN
0020000634,000010,MZ-FG-M525,1710,4,ST,1587,USD,AGN
0000001617,000010,MZ-FG-C950,1710,12,ST,675,USD,TAN
0020000635,000010,MZ-FG-M550,1710,5,ST,3892,USD,AGN
0000001618,000010,MZ-FG-C950,1710,28,ST,675,USD,TAN
0020000636,000010,MZ-FG-M550,1710,14,ST,3892,USD,AGN
0000001619,000010,MZ-FG-C950,1710,79,ST,675,USD,TAN
0020000637,000010,MZ-FG-M550,1710,37,ST,3892,USD,AGN
0000001620,000010,MZ-FG-C950,1710,13,ST,675,USD,TAN
0020000638,000010,MZ-FG-M550,1710,6,ST,3892,USD,AGN
0000001621,000010,MZ-FG-C990,1710,183,ST,1002,USD,TAN
0020000639,000010,MZ-FG-M550,1710,14,ST,3892,USD,AGN
0000001622,000010,MZ-FG-C990,1710,24,ST,1002,USD,TAN
0020000640,000010,MZ-FG-R100,1710,17,ST,565,USD,AGN
0000001623,000010,MZ-FG-C990,1710,3,ST,1002,USD,TAN
0020000641,000010,MZ-FG-R100,1710,16,ST,565,USD,AGN
0000001624,000010,MZ-FG-C990,1710,6,ST,1002,USD,TAN
0020000642,000010,MZ-FG-R100,1710,49,ST,565,USD,AGN
0000001625,000010,MZ-FG-C990,1710,4,ST,1002,USD,TAN
0020000643,000010,MZ-FG-R100,1710,14,ST,565,USD,AGN
0000001626,000010,MZ-FG-C990,1710,18,ST,1002,USD,TAN
0020000644,000010,MZ-FG-R100,1710,1,ST,565,USD,AGN
0000001627,000010,MZ-FG-M500,1710,8,ST,889,USD,TAN
0020000645,000010,MZ-FG-R200,1710,26,ST,3977,USD,AGN
0000001796,000010,MZ-FG-C950,1710,68,ST,675,USD,TAN
0020000758,000010,MZ-FG-C950,1710,68,ST,675,USD,AGN
