RSNUM,RSPOS,MATNR,WERKS,AUFNR,BDMNG,MEINS
0000001987,0001,MZ-RM-M525-01,1710,000001000951,242,ST
0000001987,0002,MZ-RM-M525-02,1710,000001000951,242,ST
0000001987,0003,MZ-RM-M525-03,1710,000001000951,242,ST
0000001987,0004,MZ-RM-M525-04,1710,000001000951,484,ST
0000001987,0005,MZ-RM-M525-05,1710,000001000951,242,ST
0000001987,0006,MZ-RM-M525-06,1710,000001000951,242,ST
0000001987,0007,MZ-RM-M525-07,1710,000001000951,242,ST
0000001987,0008,MZ-RM-M525-08,1710,000001000951,242,ST
0000001987,0009,MZ-RM-M525-09,1710,000001000951,242,ST
0000001987,0010,MZ-RM-M525-10,1710,000001000951,242,ST
0000001988,0001,MZ-RM-M500-01,1710,000001000952,185,ST
0000001988,0002,MZ-RM-M500-02,1710,000001000952,185,ST
0000001988,0003,MZ-RM-M500-03,1710,000001000952,185,ST
0000001988,0004,MZ-RM-M500-04,1710,000001000952,370,ST
0000001988,0005,MZ-RM-M500-05,1710,000001000952,185,ST
0000001988,0006,MZ-RM-M500-06,1710,000001000952,185,ST
0000001988,0007,MZ-RM-M500-07,1710,000001000952,185,ST
0000001988,0008,MZ-RM-M500-08,1710,000001000952,185,ST
0000001988,0009,MZ-RM-M500-09,1710,000001000952,185,ST
0000001988,0010,MZ-RM-M500-10,1710,000001000952,185,ST
0000001989,0001,MZ-RM-C990-01,1710,000001000953,150,ST
0000001989,0002,MZ-RM-C990-02,1710,000001000953,150,ST
0000001989,0003,MZ-RM-C990-03,1710,000001000953,150,ST
0000001989,0004,MZ-RM-C990-04,1710,000001000953,300,ST
0000001989,0005,MZ-RM-C990-05,1710,000001000953,150,ST
0000001989,0006,MZ-RM-C990-06,1710,000001000953,150,ST
0000001989,0007,MZ-RM-C990-09,1710,000001000953,150,ST
0000001990,0001,MZ-RM-C950-01,1710,000001000954,206,ST
0000001990,0002,MZ-RM-C950-02,1710,000001000954,206,ST
0000001990,0003,MZ-RM-C950-03,1710,000001000954,206,ST
0000001990,0004,MZ-RM-C950-04,1710,000001000954,412,ST
0000001990,0005,MZ-RM-C950-05,1710,000001000954,206,ST
0000001990,0006,MZ-RM-C950-06,1710,000001000954,206,ST
0000001990,0007,MZ-RM-C950-07,1710,000001000954,206,ST
0000001991,0001,MZ-RM-C900-01,1710,000001000955,377,ST
0000001991,0002,MZ-RM-C900-02,1710,000001000955,377,ST
0000001991,0003,MZ-RM-C900-03,1710,000001000955,377,ST
0000001991,0004,MZ-RM-C900-04,1710,000001000955,754,ST
0000001991,0005,MZ-RM-C900-05,1710,000001000955,377,ST
0000001991,0006,MZ-RM-C900-06,1710,000001000955,377,ST
0000001991,0007,MZ-RM-C900-07,1710,000001000955,377,ST
0000001992,0001,MZ-RM-R300-01,1710,000001000956,75,ST
0000001992,0002,MZ-RM-R300-02,1710,000001000956,75,ST
0000001992,0003,MZ-RM-R300-03,1710,000001000956,75,ST
0000001992,0004,MZ-RM-R300-04,1710,000001000956,150,ST
0000001992,0005,MZ-RM-R300-05,1710,000001000956,75,ST
0000001992,0006,MZ-RM-R300-06,1710,000001000956,75,ST
0000001992,0007,MZ-RM-R300-07,1710,000001000956,75,ST
0000001992,0008,MZ-RM-R300-08,1710,000001000956,75,ST
0000001992,0009,MZ-RM-R300-09,1710,000001000956,75,ST
0000001993,0001,MZ-RM-R200-01,1710,000001000957,80,ST
0000001993,0002,MZ-RM-R200-02,1710,000001000957,80,ST
0000001993,0003,MZ-RM-R200-03,1710,000001000957,80,ST
0000001993,0004,MZ-RM-R200-04,1710,000001000957,160,ST
0000001993,0005,MZ-RM-R200-05,1710,000001000957,80,ST
0000001993,0006,MZ-RM-R200-06,1710,000001000957,80,ST
0000001993,0007,MZ-RM-R200-07,1710,000001000957,80,ST
0000001993,0008,MZ-RM-R200-08,1710,000001000957,80,ST
0000001993,0009,MZ-RM-R200-09,1710,000001000957,80,ST
0000001994,0001,MZ-RM-R100-01,1710,000001000958,79,ST
0000001994,0002,MZ-RM-R100-02,1710,000001000958,79,ST
0000001994,0003,MZ-RM-R100-04,1710,000001000958,79,ST
0000001994,0004,MZ-RM-R100-05,1710,000001000958,158,ST
0000001994,0005,MZ-RM-R100-06,1710,000001000958,79,ST
0000001994,0006,MZ-RM-R100-07,1710,000001000958,79,ST
0000001994,0007,MZ-RM-R100-08,1710,000001000958,79,ST
0000001994,0008,MZ-RM-R100-09,1710,000001000958,79,ST
0000001994,0009,MZ-RM-R100-10,1710,000001000958,79,ST
0000001995,0001,MZ-RM-M550-01,1710,000001000959,85,ST
0000001995,0002,MZ-RM-M550-02,1710,000001000959,85,ST
0000001995,0003,MZ-RM-M550-03,1710,000001000959,85,ST
0000001995,0004,MZ-RM-M550-04,1710,000001000959,170,ST
0000001995,0005,MZ-RM-M550-05,1710,000001000959,85,ST
0000001995,0006,MZ-RM-M550-06,1710,000001000959,85,ST
0000001995,0007,MZ-RM-M550-07,1710,000001000959,85,ST
0000001995,0008,MZ-RM-M550-08,1710,000001000959,85,ST
0000001995,0009,MZ-RM-M550-09,1710,000001000959,85,ST
0000001995,0010,MZ-RM-M550-10,1710,000001000959,85,ST
0000001996,0001,MZ-RM-M525-01,1710,000001000960,80,ST
0000001996,0002,MZ-RM-M525-02,1710,000001000960,80,ST
0000001996,0003,MZ-RM-M525-03,1710,000001000960,80,ST
0000001996,0004,MZ-RM-M525-04,1710,000001000960,160,ST
0000001996,0005,MZ-RM-M525-05,1710,000001000960,80,ST
0000001996,0006,MZ-RM-M525-06,1710,000001000960,80,ST
0000001996,0007,MZ-RM-M525-07,1710,000001000960,80,ST
0000001996,0008,MZ-RM-M525-08,1710,000001000960,80,ST
0000001996,0009,MZ-RM-M525-09,1710,000001000960,80,ST
0000001996,0010,MZ-RM-M525-10,1710,000001000960,80,ST
0000001997,0001,MZ-RM-M500-01,1710,000001000961,84,ST
0000001997,0002,MZ-RM-M500-02,1710,000001000961,84,ST
0000001997,0003,MZ-RM-M500-03,1710,000001000961,84,ST
0000001997,0004,MZ-RM-M500-04,1710,000001000961,168,ST
0000001997,0005,MZ-RM-M500-05,1710,000001000961,84,ST
0000001997,0006,MZ-RM-M500-06,1710,000001000961,84,ST
0000001997,0007,MZ-RM-M500-07,1710,000001000961,84,ST
0000001997,0008,MZ-RM-M500-08,1710,000001000961,84,ST
0000001997,0009,MZ-RM-M500-09,1710,000001000961,84,ST
0000001997,0010,MZ-RM-M500-10,1710,000001000961,84,ST
0000001998,0001,MZ-RM-C990-01,1710,000001000962,79,ST
0000001998,0002,MZ-RM-C990-02,1710,000001000962,79,ST
0000001998,0003,MZ-RM-C990-03,1710,000001000962,79,ST
0000001998,0004,MZ-RM-C990-04,1710,000001000962,158,ST
0000001998,0005,MZ-RM-C990-05,1710,000001000962,79,ST
0000001998,0006,MZ-RM-C990-06,1710,000001000962,79,ST
0000001998,0007,MZ-RM-C990-09,1710,000001000962,79,ST
0000001999,0001,MZ-RM-C950-01,1710,000001000963,82,ST
0000001999,0002,MZ-RM-C950-02,1710,000001000963,82,ST
0000001999,0003,MZ-RM-C950-03,1710,000001000963,82,ST
0000001999,0004,MZ-RM-C950-04,1710,000001000963,164,ST
0000001999,0005,MZ-RM-C950-05,1710,000001000963,82,ST
0000001999,0006,MZ-RM-C950-06,1710,000001000963,82,ST
0000001999,0007,MZ-RM-C950-07,1710,000001000963,82,ST
0000002000,0001,MZ-RM-C900-01,1710,000001000964,85,ST
0000002000,0002,MZ-RM-C900-02,1710,000001000964,85,ST
0000002000,0003,MZ-RM-C900-03,1710,000001000964,85,ST
0000002000,0004,MZ-RM-C900-04,1710,000001000964,170,ST
0000002000,0005,MZ-RM-C900-05,1710,000001000964,85,ST
0000002000,0006,MZ-RM-C900-06,1710,000001000964,85,ST
0000002000,0007,MZ-RM-C900-07,1710,000001000964,85,ST
0000002016,0001,ZCART01,1710,000002000240,1,ST
0000002017,0001,ZCART01,1710,000002000242,1,ST
0000002018,0001,ZTRAY01,1710,000002000242,1,ST
0000002612,0001,TG11,1710,000002000380,1,ST
0000002020,0001,MZ-RM-R300-01,1710,000001000980,81,ST
0000002020,0002,MZ-RM-R300-02,1710,000001000980,81,ST
0000002020,0003,MZ-RM-R300-03,1710,000001000980,81,ST
0000002020,0004,MZ-RM-R300-04,1710,000001000980,162,ST
0000002020,0005,MZ-RM-R300-05,1710,000001000980,81,ST
0000002020,0006,MZ-RM-R300-06,1710,000001000980,81,ST
0000002020,0007,MZ-RM-R300-07,1710,000001000980,81,ST
0000002020,0008,MZ-RM-R300-08,1710,000001000980,81,ST
0000002020,0009,MZ-RM-R300-09,1710,000001000980,81,ST
0000002021,0001,MZ-RM-R200-01,1710,000001000981,101,ST
0000002021,0002,MZ-RM-R200-02,1710,000001000981,101,ST
0000002021,0003,MZ-RM-R200-03,1710,000001000981,101,ST
0000002021,0004,MZ-RM-R200-04,1710,000001000981,202,ST
0000002021,0005,MZ-RM-R200-05,1710,000001000981,101,ST
0000002021,0006,MZ-RM-R200-06,1710,000001000981,101,ST
0000002021,0007,MZ-RM-R200-07,1710,000001000981,101,ST
0000002021,0008,MZ-RM-R200-08,1710,000001000981,101,ST
0000002021,0009,MZ-RM-R200-09,1710,000001000981,101,ST
0000002022,0001,MZ-RM-R100-01,1710,000001000982,181,ST
0000002022,0002,MZ-RM-R100-02,1710,000001000982,181,ST
0000002022,0003,MZ-RM-R100-04,1710,000001000982,181,ST
0000002022,0004,MZ-RM-R100-05,1710,000001000982,362,ST
0000002022,0005,MZ-RM-R100-06,1710,000001000982,181,ST
0000002022,0006,MZ-RM-R100-07,1710,000001000982,181,ST
0000002022,0007,MZ-RM-R100-08,1710,000001000982,181,ST
0000002022,0008,MZ-RM-R100-09,1710,000001000982,181,ST
0000002022,0009,MZ-RM-R100-10,1710,000001000982,181,ST
0000002023,0001,MZ-RM-M550-01,1710,000001000983,20,ST
0000002023,0002,MZ-RM-M550-02,1710,000001000983,20,ST
0000002023,0003,MZ-RM-M550-03,1710,000001000983,20,ST
0000002023,0004,MZ-RM-M550-04,1710,000001000983,40,ST
0000002023,0005,MZ-RM-M550-05,1710,000001000983,20,ST
0000002023,0006,MZ-RM-M550-06,1710,000001000983,20,ST
0000002023,0007,MZ-RM-M550-07,1710,000001000983,20,ST
0000002023,0008,MZ-RM-M550-08,1710,000001000983,20,ST
0000002023,0009,MZ-RM-M550-09,1710,000001000983,20,ST
0000002023,0010,MZ-RM-M550-10,1710,000001000983,20,ST
0000002024,0001,MZ-RM-M525-01,1710,000001000984,568,ST
0000002024,0002,MZ-RM-M525-02,1710,000001000984,568,ST
0000002024,0003,MZ-RM-M525-03,1710,000001000984,568,ST
0000002024,0004,MZ-RM-M525-04,1710,000001000984,1136,ST
0000002024,0005,MZ-RM-M525-05,1710,000001000984,568,ST
0000002024,0006,MZ-RM-M525-06,1710,000001000984,568,ST
0000002024,0007,MZ-RM-M525-07,1710,000001000984,568,ST
0000002024,0008,MZ-RM-M525-08,1710,000001000984,568,ST
0000002024,0009,MZ-RM-M525-09,1710,000001000984,568,ST
0000002024,0010,MZ-RM-M525-10,1710,000001000984,568,ST
0000002025,0001,MZ-RM-M500-01,1710,000001000985,150,ST
0000002025,0002,MZ-RM-M500-02,1710,000001000985,150,ST
0000002025,0003,MZ-RM-M500-03,1710,000001000985,150,ST
0000002025,0004,MZ-RM-M500-04,1710,000001000985,300,ST
0000002025,0005,MZ-RM-M500-05,1710,000001000985,150,ST
0000002025,0006,MZ-RM-M500-06,1710,000001000985,150,ST
0000002025,0007,MZ-RM-M500-07,1710,000001000985,150,ST
0000002025,0008,MZ-RM-M500-08,1710,000001000985,150,ST
0000002025,0009,MZ-RM-M500-09,1710,000001000985,150,ST
0000002025,0010,MZ-RM-M500-10,1710,000001000985,150,ST
0000002026,0001,MZ-RM-C990-01,1710,000001000986,359,ST
0000002026,0002,MZ-RM-C990-02,1710,000001000986,359,ST
0000002026,0003,MZ-RM-C990-03,1710,000001000986,359,ST
0000002026,0004,MZ-RM-C990-04,1710,000001000986,718,ST
0000002026,0005,MZ-RM-C990-05,1710,000001000986,359,ST
0000002026,0006,MZ-RM-C990-06,1710,000001000986,359,ST
0000002026,0007,MZ-RM-C990-09,1710,000001000986,359,ST
0000002027,0001,MZ-RM-C950-01,1710,000001000987,137,ST
0000002027,0002,MZ-RM-C950-02,1710,000001000987,137,ST
0000002027,0003,MZ-RM-C950-03,1710,000001000987,137,ST
0000002027,0004,MZ-RM-C950-04,1710,000001000987,274,ST
0000002027,0005,MZ-RM-C950-05,1710,000001000987,137,ST
0000002027,0006,MZ-RM-C950-06,1710,000001000987,137,ST
0000002027,0007,MZ-RM-C950-07,1710,000001000987,137,ST
0000002028,0001,MZ-RM-C900-01,1710,000001000988,279,ST
0000002028,0002,MZ-RM-C900-02,1710,000001000988,279,ST
0000002028,0003,MZ-RM-C900-03,1710,000001000988,279,ST
0000002028,0004,MZ-RM-C900-04,1710,000001000988,558,ST
0000002028,0005,MZ-RM-C900-05,1710,000001000988,279,ST
0000002028,0006,MZ-RM-C900-06,1710,000001000988,279,ST
0000002028,0007,MZ-RM-C900-07,1710,000001000988,279,ST
0000002056,0008,MZ-RM-R300-08,1710,000001001000,61,ST
0000002056,0009,MZ-RM-R300-09,1710,000001001000,61,ST
0000002057,0001,MZ-RM-R200-01,1710,000001001001,65,ST
0000002057,0002,MZ-RM-R200-02,1710,000001001001,65,ST
0000002057,0003,MZ-RM-R200-03,1710,000001001001,65,ST
0000002057,0004,MZ-RM-R200-04,1710,000001001001,130,ST
0000002057,0005,MZ-RM-R200-05,1710,000001001001,65,ST
0000002057,0006,MZ-RM-R200-06,1710,000001001001,65,ST
0000002057,0007,MZ-RM-R200-07,1710,000001001001,65,ST
0000002057,0008,MZ-RM-R200-08,1710,000001001001,65,ST
0000002057,0009,MZ-RM-R200-09,1710,000001001001,65,ST
0000002058,0001,MZ-RM-R100-01,1710,000001001002,80,ST
0000002058,0002,MZ-RM-R100-02,1710,000001001002,80,ST
0000002058,0003,MZ-RM-R100-04,1710,000001001002,80,ST
0000002058,0004,MZ-RM-R100-05,1710,000001001002,160,ST
0000002058,0005,MZ-RM-R100-06,1710,000001001002,80,ST
0000002058,0006,MZ-RM-R100-07,1710,000001001002,80,ST
0000002058,0007,MZ-RM-R100-08,1710,000001001002,80,ST
0000002058,0008,MZ-RM-R100-09,1710,000001001002,80,ST
0000002058,0009,MZ-RM-R100-10,1710,000001001002,80,ST
0000002059,0001,MZ-RM-M550-01,1710,000001001003,51,ST
0000002059,0002,MZ-RM-M550-02,1710,000001001003,51,ST
0000002059,0003,MZ-RM-M550-03,1710,000001001003,51,ST
0000002059,0004,MZ-RM-M550-04,1710,000001001003,102,ST
0000002059,0005,MZ-RM-M550-05,1710,000001001003,51,ST
0000002059,0006,MZ-RM-M550-06,1710,000001001003,51,ST
0000002059,0007,MZ-RM-M550-07,1710,000001001003,51,ST
0000002059,0008,MZ-RM-M550-08,1710,000001001003,51,ST
0000002059,0009,MZ-RM-M550-09,1710,000001001003,51,ST
0000002059,0010,MZ-RM-M550-10,1710,000001001003,51,ST
0000002060,0001,MZ-RM-M525-01,1710,000001001004,182,ST
0000002060,0002,MZ-RM-M525-02,1710,000001001004,182,ST
0000002060,0003,MZ-RM-M525-03,1710,000001001004,182,ST
0000002060,0004,MZ-RM-M525-04,1710,000001001004,364,ST
0000002060,0005,MZ-RM-M525-05,1710,000001001004,182,ST
0000002060,0006,MZ-RM-M525-06,1710,000001001004,182,ST
0000002060,0007,MZ-RM-M525-07,1710,000001001004,182,ST
0000002060,0008,MZ-RM-M525-08,1710,000001001004,182,ST
0000002060,0009,MZ-RM-M525-09,1710,000001001004,182,ST
0000002060,0010,MZ-RM-M525-10,1710,000001001004,182,ST
0000002061,0001,MZ-RM-M500-01,1710,000001001005,95,ST
0000002061,0002,MZ-RM-M500-02,1710,000001001005,95,ST
0000002061,0003,MZ-RM-M500-03,1710,000001001005,95,ST
0000002061,0004,MZ-RM-M500-04,1710,000001001005,190,ST
0000002061,0005,MZ-RM-M500-05,1710,000001001005,95,ST
0000002061,0006,MZ-RM-M500-06,1710,000001001005,95,ST
0000002061,0007,MZ-RM-M500-07,1710,000001001005,95,ST
0000002061,0008,MZ-RM-M500-08,1710,000001001005,95,ST
0000002061,0009,MZ-RM-M500-09,1710,000001001005,95,ST
0000002061,0010,MZ-RM-M500-10,1710,000001001005,95,ST
0000002062,0001,MZ-RM-C990-01,1710,000001001006,261,ST
0000002062,0002,MZ-RM-C990-02,1710,000001001006,261,ST
0000002062,0003,MZ-RM-C990-03,1710,000001001006,261,ST
0000002062,0004,MZ-RM-C990-04,1710,000001001006,522,ST
0000002062,0005,MZ-RM-C990-05,1710,000001001006,261,ST
0000002062,0006,MZ-RM-C990-06,1710,000001001006,261,ST
0000002062,0007,MZ-RM-C990-09,1710,000001001006,261,ST
0000002063,0001,MZ-RM-C950-01,1710,000001001007,140,ST
0000002063,0002,MZ-RM-C950-02,1710,000001001007,140,ST
0000002063,0003,MZ-RM-C950-03,1710,000001001007,140,ST
0000002063,0004,MZ-RM-C950-04,1710,000001001007,280,ST
0000002063,0005,MZ-RM-C950-05,1710,000001001007,140,ST
0000002063,0006,MZ-RM-C950-06,1710,000001001007,140,ST
0000002063,0007,MZ-RM-C950-07,1710,000001001007,140,ST
0000002064,0001,MZ-RM-C900-01,1710,000001001008,215,ST
0000002064,0002,MZ-RM-C900-02,1710,000001001008,215,ST
0000002064,0003,MZ-RM-C900-03,1710,000001001008,215,ST
0000002064,0004,MZ-RM-C900-04,1710,000001001008,430,ST
0000002064,0005,MZ-RM-C900-05,1710,000001001008,215,ST
0000002064,0006,MZ-RM-C900-06,1710,000001001008,215,ST
0000002064,0007,MZ-RM-C900-07,1710,000001001008,215,ST
0000002065,0001,MZ-RM-R300-01,1710,000001001009,37,ST
0000002065,0002,MZ-RM-R300-02,1710,000001001009,37,ST
0000002065,0003,MZ-RM-R300-03,1710,000001001009,37,ST
0000002065,0004,MZ-RM-R300-04,1710,000001001009,74,ST
0000002065,0005,MZ-RM-R300-05,1710,000001001009,37,ST
0000002065,0006,MZ-RM-R300-06,1710,000001001009,37,ST
0000002065,0007,MZ-RM-R300-07,1710,000001001009,37,ST
0000002065,0008,MZ-RM-R300-08,1710,000001001009,37,ST
0000002065,0009,MZ-RM-R300-09,1710,000001001009,37,ST
0000002066,0001,MZ-RM-R200-01,1710,000001001010,87,ST
0000002066,0002,MZ-RM-R200-02,1710,000001001010,87,ST
0000002066,0003,MZ-RM-R200-03,1710,000001001010,87,ST
0000002066,0004,MZ-RM-R200-04,1710,000001001010,174,ST
0000002066,0005,MZ-RM-R200-05,1710,000001001010,87,ST
0000002066,0006,MZ-RM-R200-06,1710,000001001010,87,ST
0000002066,0007,MZ-RM-R200-07,1710,000001001010,87,ST
0000002066,0008,MZ-RM-R200-08,1710,000001001010,87,ST
0000002066,0009,MZ-RM-R200-09,1710,000001001010,87,ST
0000002067,0001,MZ-RM-R100-01,1710,000001001011,47,ST
0000002067,0002,MZ-RM-R100-02,1710,000001001011,47,ST
0000002067,0003,MZ-RM-R100-04,1710,000001001011,47,ST
0000002067,0004,MZ-RM-R100-05,1710,000001001011,94,ST
0000002067,0005,MZ-RM-R100-06,1710,000001001011,47,ST
0000002067,0006,MZ-RM-R100-07,1710,000001001011,47,ST
0000002067,0007,MZ-RM-R100-08,1710,000001001011,47,ST
0000002067,0008,MZ-RM-R100-09,1710,000001001011,47,ST
0000002067,0009,MZ-RM-R100-10,1710,000001001011,47,ST
0000002068,0001,MZ-RM-M550-01,1710,000001001012,58,ST
0000002068,0002,MZ-RM-M550-02,1710,000001001012,58,ST
0000002068,0003,MZ-RM-M550-03,1710,000001001012,58,ST
0000002068,0004,MZ-RM-M550-04,1710,000001001012,116,ST
0000002068,0005,MZ-RM-M550-05,1710,000001001012,58,ST
0000002068,0006,MZ-RM-M550-06,1710,000001001012,58,ST
0000002068,0007,MZ-RM-M550-07,1710,000001001012,58,ST
0000002068,0008,MZ-RM-M550-08,1710,000001001012,58,ST
0000002068,0009,MZ-RM-M550-09,1710,000001001012,58,ST
0000002068,0010,MZ-RM-M550-10,1710,000001001012,58,ST
0000002069,0001,MZ-RM-M525-01,1710,000001001013,251,ST
0000002069,0002,MZ-RM-M525-02,1710,000001001013,251,ST
0000002069,0003,MZ-RM-M525-03,1710,000001001013,251,ST
0000002069,0004,MZ-RM-M525-04,1710,000001001013,502,ST
0000002069,0005,MZ-RM-M525-05,1710,000001001013,251,ST
0000002069,0006,MZ-RM-M525-06,1710,000001001013,251,ST
0000002069,0007,MZ-RM-M525-07,1710,000001001013,251,ST
0000002069,0008,MZ-RM-M525-08,1710,000001001013,251,ST
0000002069,0009,MZ-RM-M525-09,1710,000001001013,251,ST
0000002069,0010,MZ-RM-M525-10,1710,000001001013,251,ST
0000002070,0001,MZ-RM-M500-01,1710,000001001014,149,ST
0000002070,0002,MZ-RM-M500-02,1710,000001001014,149,ST
0000002070,0003,MZ-RM-M500-03,1710,000001001014,149,ST
0000002070,0004,MZ-RM-M500-04,1710,000001001014,298,ST
0000002070,0005,MZ-RM-M500-05,1710,000001001014,149,ST
0000002070,0006,MZ-RM-M500-06,1710,000001001014,149,ST
0000002070,0007,MZ-RM-M500-07,1710,000001001014,149,ST
0000002070,0008,MZ-RM-M500-08,1710,000001001014,149,ST
0000002070,0009,MZ-RM-M500-09,1710,000001001014,149,ST
0000002070,0010,MZ-RM-M500-10,1710,000001001014,149,ST
0000002071,0001,MZ-RM-C990-01,1710,000001001015,173,ST
0000002071,0002,MZ-RM-C990-02,1710,000001001015,173,ST
0000002071,0003,MZ-RM-C990-03,1710,000001001015,173,ST
0000002071,0004,MZ-RM-C990-04,1710,000001001015,346,ST
0000002071,0005,MZ-RM-C990-05,1710,000001001015,173,ST
0000002071,0006,MZ-RM-C990-06,1710,000001001015,173,ST
0000002071,0007,MZ-RM-C990-09,1710,000001001015,173,ST
0000002072,0001,MZ-RM-C950-01,1710,000001001016,206,ST
0000002072,0002,MZ-RM-C950-02,1710,000001001016,206,ST
0000002072,0003,MZ-RM-C950-03,1710,000001001016,206,ST
0000002072,0004,MZ-RM-C950-04,1710,000001001016,412,ST
0000002072,0005,MZ-RM-C950-05,1710,000001001016,206,ST
0000002072,0006,MZ-RM-C950-06,1710,000001001016,206,ST
0000002072,0007,MZ-RM-C950-07,1710,000001001016,206,ST
0000002073,0001,MZ-RM-C900-01,1710,000001001017,213,ST
0000002073,0002,MZ-RM-C900-02,1710,000001001017,213,ST
0000002073,0003,MZ-RM-C900-03,1710,000001001017,213,ST
0000002073,0004,MZ-RM-C900-04,1710,000001001017,426,ST
0000002073,0005,MZ-RM-C900-05,1710,000001001017,213,ST
0000002073,0006,MZ-RM-C900-06,1710,000001001017,213,ST
0000002073,0007,MZ-RM-C900-07,1710,000001001017,213,ST
0000002074,0001,MZ-RM-R300-01,1710,000001001018,88,ST
0000002074,0002,MZ-RM-R300-02,1710,000001001018,88,ST
0000002074,0003,MZ-RM-R300-03,1710,000001001018,88,ST
0000002074,0004,MZ-RM-R300-04,1710,000001001018,176,ST
0000002074,0005,MZ-RM-R300-05,1710,000001001018,88,ST
0000002074,0006,MZ-RM-R300-06,1710,000001001018,88,ST
0000002074,0007,MZ-RM-R300-07,1710,000001001018,88,ST
0000002074,0008,MZ-RM-R300-08,1710,000001001018,88,ST
0000002074,0009,MZ-RM-R300-09,1710,000001001018,88,ST
0000002075,0001,MZ-RM-R200-01,1710,000001001019,77,ST
0000002075,0002,MZ-RM-R200-02,1710,000001001019,77,ST
0000002075,0003,MZ-RM-R200-03,1710,000001001019,77,ST
0000002075,0004,MZ-RM-R200-04,1710,000001001019,154,ST
0000002075,0005,MZ-RM-R200-05,1710,000001001019,77,ST
0000002075,0006,MZ-RM-R200-06,1710,000001001019,77,ST
0000002075,0007,MZ-RM-R200-07,1710,000001001019,77,ST
0000002075,0008,MZ-RM-R200-08,1710,000001001019,77,ST
0000002075,0009,MZ-RM-R200-09,1710,000001001019,77,ST
0000002076,0001,MZ-RM-R100-01,1710,000001001020,47,ST
0000002076,0002,MZ-RM-R100-02,1710,000001001020,47,ST
0000002076,0003,MZ-RM-R100-04,1710,000001001020,47,ST
0000002076,0004,MZ-RM-R100-05,1710,000001001020,94,ST
0000002076,0005,MZ-RM-R100-06,1710,000001001020,47,ST
0000002076,0006,MZ-RM-R100-07,1710,000001001020,47,ST
0000002076,0007,MZ-RM-R100-08,1710,000001001020,47,ST
0000002076,0008,MZ-RM-R100-09,1710,000001001020,47,ST
0000002076,0009,MZ-RM-R100-10,1710,000001001020,47,ST
0000002077,0001,MZ-RM-M550-01,1710,000001001021,70,ST
0000002077,0002,MZ-RM-M550-02,1710,000001001021,70,ST
0000002077,0003,MZ-RM-M550-03,1710,000001001021,70,ST
0000002077,0004,MZ-RM-M550-04,1710,000001001021,140,ST
0000002077,0005,MZ-RM-M550-05,1710,000001001021,70,ST
0000002077,0006,MZ-RM-M550-06,1710,000001001021,70,ST
0000002077,0007,MZ-RM-M550-07,1710,000001001021,70,ST
0000002077,0008,MZ-RM-M550-08,1710,000001001021,70,ST
0000002077,0009,MZ-RM-M550-09,1710,000001001021,70,ST
0000002077,0010,MZ-RM-M550-10,1710,000001001021,70,ST
0000002078,0001,MZ-RM-M525-01,1710,000001001022,285,ST
0000002078,0002,MZ-RM-M525-02,1710,000001001022,285,ST
0000002078,0003,MZ-RM-M525-03,1710,000001001022,285,ST
0000002078,0004,MZ-RM-M525-04,1710,000001001022,570,ST
0000002078,0005,MZ-RM-M525-05,1710,000001001022,285,ST
0000002078,0006,MZ-RM-M525-06,1710,000001001022,285,ST
0000002078,0007,MZ-RM-M525-07,1710,000001001022,285,ST
0000002078,0008,MZ-RM-M525-08,1710,000001001022,285,ST
0000002078,0009,MZ-RM-M525-09,1710,000001001022,285,ST
0000002078,0010,MZ-RM-M525-10,1710,000001001022,285,ST
0000002079,0001,MZ-RM-M500-01,1710,000001001023,34,ST
0000002079,0002,MZ-RM-M500-02,1710,000001001023,34,ST
0000002079,0003,MZ-RM-M500-03,1710,000001001023,34,ST
0000002079,0004,MZ-RM-M500-04,1710,000001001023,68,ST
0000002079,0005,MZ-RM-M500-05,1710,000001001023,34,ST
0000002079,0006,MZ-RM-M500-06,1710,000001001023,34,ST
