MATNR,WERKS,DISPO,DISGR,DISMM,DISLS,BSTMI,BSTMA,BSTFE,BSTRF,BESKZ,SOBSL,LGPRO,EISBE,PLIFZ,WEBAZ,AUSSS,DZEIT,MINBE
SG21,1910,001,,PD,EX,0,0,0,0,E,,191B,0,10,0,0,1,0
SG23,1910,001,,PD,EX,0,0,0,0,X,30,191B,0,10,0,0,1,0
SG27,1910,001,,PD,EX,0,0,0,0,F,30,191B,0,10,0,0,1,0
SG224,1910,001,,PD,EX,0,0,0,0,E,,191B,0,10,0,0,1,0
SGPI001,1910,001,,PD,EX,0,0,0,0,E,,191B,0,0,0,0,1,0
RMPI001,1910,001,,PD,EX,0,0,0,0,F,,191B,0,5,1,0,0,0
R-401,1910,001,,D1,H1,0,0,0,0,F,,191C,1326,20,0,0,0,4726
S-208,1910,001,,PD,EX,0,0,0,0,E,,191B,0,0,0,0,5,0
S-210,1910,001,,PD,EX,0,0,0,0,E,,191B,0,0,0,0,2,0
S-315,1910,001,,PD,EX,0,0,0,0,E,,191B,0,0,0,0,4,0
S-310,1910,001,,PD,EX,0,0,0,0,E,,191B,0,0,0,0,4,0
SG124,5910,001,,PD,EX,0,0,0,0,E,,591B,0,10,0,0,1,0
SG21,5910,001,,PD,EX,0,0,0,0,E,,591B,0,10,0,0,1,0
SG23,5910,001,,PD,EX,0,0,0,0,X,30,591B,0,10,0,0,1,0
SG27,5910,001,,PD,EX,0,0,0,0,F,30,591B,0,10,0,0,1,0
SG224,5910,001,,PD,EX,0,0,0,0,E,,591B,0,10,0,0,1,0
SGPI001,5910,001,,PD,EX,0,0,0,0,E,,591B,0,0,0,0,1,0
RMPI001,5910,001,,PD,EX,0,0,0,0,F,,591B,0,5,1,0,0,0
R-401,5910,001,,D1,H1,0,0,0,0,F,,591C,1326,20,0,0,0,4726
S-208,5910,001,,PD,EX,0,0,0,0,E,,591B,0,0,0,0,5,0
S-210,5910,001,,PD,EX,0,0,0,0,E,,591B,0,0,0,0,2,0
S-315,5910,001,,PD,EX,0,0,0,0,E,,591B,0,0,0,0,4,0
S-310,5910,001,,PD,EX,0,0,0,0,E,,591B,0,0,0,0,4,0
SG124,1610,001,,PD,EX,0,0,0,0,E,,161B,0,10,0,0,1,0
SG24,1610,001,,PD,EX,0,0,0,0,E,,161B,0,2,0,0,0,0
SG21,1610,001,,PD,EX,0,0,0,0,E,,161B,0,10,0,0,1,0
SG23,1610,001,,PD,EX,0,0,0,0,X,30,161B,0,10,0,0,1,0
SG27,1610,001,,PD,EX,0,0,0,0,F,30,161B,0,10,0,0,1,0
SG224,1610,001,,PD,EX,0,0,0,0,E,,161B,0,10,0,0,1,0
SGPI001,1610,001,,PD,EX,0,0,0,0,E,,161B,0,0,0,0,1,0
RMPI001,1610,001,,PD,EX,0,0,0,0,F,,161B,0,5,1,0,0,0
R-401,1610,001,,D1,H1,0,0,0,0,F,,161C,1326,20,0,0,0,4726
S-208,1610,001,,PD,EX,0,0,0,0,E,,161B,0,0,0,0,5,0
S-210,1610,001,,PD,EX,0,0,0,0,E,,161B,0,0,0,0,2,0
S-315,1610,001,,PD,EX,0,0,0,0,E,,161B,0,0,0,0,4,0
S-310,1610,001,,PD,EX,0,0,0,0,E,,161B,0,0,0,0,4,0
SG124,2810,001,,PD,EX,0,0,0,0,E,,281B,0,10,0,0,1,0
SG21,2810,001,,PD,EX,0,0,0,0,E,,281B,0,10,0,0,1,0
SG23,2810,001,,PD,EX,0,0,0,0,X,30,281B,0,10,0,0,1,0
SG27,2810,001,,PD,EX,0,0,0,0,F,30,281B,0,10,0,0,1,0
SG224,2810,001,,PD,EX,0,0,0,0,E,,281B,0,10,0,0,1,0
SGPI001,2810,001,,PD,EX,0,0,0,0,E,,281B,0,0,0,0,1,0
RMPI001,2810,001,,PD,EX,0,0,0,0,F,,281B,0,5,1,0,0,0
R-401,2810,001,,D1,H1,0,0,0,0,F,,281C,1326,20,0,0,0,4726
S-208,2810,001,,PD,EX,0,0,0,0,E,,281B,0,0,0,0,5,0
S-210,2810,001,,PD,EX,0,0,0,0,E,,281B,0,0,0,0,2,0
S-315,2810,001,,PD,EX,0,0,0,0,E,,281B,0,0,0,0,4,0
S-310,2810,001,,PD,EX,0,0,0,0,E,,281B,0,0,0,0,4,0
SG21,3510,001,,PD,EX,0,0,0,0,X,,351B,0,10,0,0,1,0
SG224,3510,001,,PD,EX,0,0,0,0,E,,351B,0,10,0,0,1,0
SG124,2610,001,,PD,EX,0,0,0,0,E,,261B,0,10,0,0,1,0
SG21,2610,001,,PD,EX,0,0,0,0,E,,261B,0,10,0,0,1,0
SG23,2610,001,,PD,EX,0,0,0,0,X,30,261B,0,10,0,0,1,0
SG27,2610,001,,PD,EX,0,0,0,0,F,30,261B,0,10,0,0,1,0
SG224,2610,001,,PD,EX,0,0,0,0,E,,261B,0,10,0,0,1,0
SGPI001,2610,001,,PD,EX,0,0,0,0,E,,261B,0,0,0,0,1,0
RMPI001,2610,001,,PD,EX,0,0,0,0,F,,261B,0,5,1,0,0,0
R-401,2610,001,,D1,H1,0,0,0,0,F,,261C,1326,20,0,0,0,4726
S-208,2610,001,,PD,EX,0,0,0,0,E,,261B,0,0,0,0,5,0
S-210,2610,001,,PD,EX,0,0,0,0,E,,261B,0,0,0,0,2,0
S-315,2610,001,,PD,EX,0,0,0,0,E,,261B,0,0,0,0,4,0
S-310,2610,001,,PD,EX,0,0,0,0,E,,261B,0,0,0,0,4,0
SG124,5810,001,,PD,EX,0,0,0,0,E,,581B,0,10,0,0,1,0
SG21,5810,001,,PD,EX,0,0,0,0,E,,581B,0,10,0,0,1,0
SG23,5810,001,,PD,EX,0,0,0,0,X,30,581B,0,10,0,0,1,0
SG27,5810,001,,PD,EX,0,0,0,0,F,30,581B,0,10,0,0,1,0
SG224,5810,001,,PD,EX,0,0,0,0,E,,581B,0,10,0,0,1,0
SGPI001,5810,001,,PD,EX,0,0,0,0,E,,581B,0,0,0,0,1,0
RMPI001,5810,001,,PD,EX,0,0,0,0,F,,581B,0,5,1,0,0,0
R-401,5810,001,,D1,H1,0,0,0,0,F,,581C,1326,20,0,0,0,4726
S-208,5810,001,,PD,EX,0,0,0,0,E,,581B,0,0,0,0,5,0
S-210,5810,001,,PD,EX,0,0,0,0,E,,581B,0,0,0,0,2,0
S-315,5810,001,,PD,EX,0,0,0,0,E,,581B,0,0,0,0,4,0
S-310,5810,001,,PD,EX,0,0,0,0,E,,581B,0,0,0,0,4,0
SG124,6910,001,,PD,EX,0,0,0,0,E,,691B,0,10,0,0,1,0
SG21,6910,001,,PD,EX,0,0,0,0,E,,691B,0,10,0,0,1,0
SG23,6910,001,,PD,EX,0,0,0,0,X,30,691B,0,10,0,0,1,0
SG27,6910,001,,PD,EX,0,0,0,0,F,30,691B,0,10,0,0,1,0
SG224,6910,001,,PD,EX,0,0,0,0,E,,691B,0,10,0,0,1,0
SGPI001,6910,001,,PD,EX,0,0,0,0,E,,691B,0,0,0,0,1,0
RMPI001,6910,001,,PD,EX,0,0,0,0,F,,691B,0,5,1,0,0,0
RMPI002,6910,001,,PD,EX,0,0,0,0,F,,691B,0,5,1,0,0,0
S-208,6910,001,,PD,EX,0,0,0,0,E,,691B,0,0,0,0,5,0
S-210,6910,001,,PD,EX,0,0,0,0,E,,691B,0,0,0,0,2,0
S-315,6910,001,,PD,EX,0,0,0,0,E,,691B,0,0,0,0,4,0
S-310,6910,001,,PD,EX,0,0,0,0,E,,691B,0,0,0,0,4,0
SG124,4410,001,,PD,EX,0,0,0,0,E,,441B,0,10,0,0,1,0
SG21,4410,001,,PD,EX,0,0,0,0,E,,441B,0,10,0,0,1,0
SG23,4410,001,,PD,EX,0,0,0,0,X,30,441B,0,10,0,0,1,0
SG27,4410,001,,PD,EX,0,0,0,0,F,30,441B,0,10,0,0,1,0
SG224,4410,001,,PD,EX,0,0,0,0,E,,441B,0,10,0,0,1,0
SGPI001,4410,001,,PD,EX,0,0,0,0,E,,441B,0,0,0,0,1,0
RMPI001,4410,001,,PD,EX,0,0,0,0,F,,441B,0,5,1,0,0,0
RMPI002,4410,001,,PD,EX,0,0,0,0,F,,441B,0,5,1,0,0,0
S-208,4410,001,,PD,EX,0,0,0,0,E,,441B,0,0,0,0,5,0
S-210,4410,001,,PD,EX,0,0,0,0,E,,441B,0,0,0,0,2,0
S-315,4410,001,,PD,EX,0,0,0,0,E,,441B,0,0,0,0,4,0
S-310,4410,001,,PD,EX,0,0,0,0,E,,441B,0,0,0,0,4,0
SG124,3710,001,,PD,EX,0,0,0,0,E,,371B,0,10,0,0,1,0
SG21,3710,001,,PD,EX,0,0,0,0,E,,371B,0,10,0,0,1,0
SG23,3710,001,,PD,EX,0,0,0,0,X,30,371B,0,10,0,0,1,0
SG27,3710,001,,PD,EX,0,0,0,0,F,30,371B,0,10,0,0,1,0
SG224,3710,001,,PD,EX,0,0,0,0,E,,371B,0,10,0,0,1,0
SGPI001,3710,001,,PD,EX,0,0,0,0,E,,371B,0,0,0,0,1,0
RMPI001,3710,001,,PD,EX,0,0,0,0,F,,371B,0,5,1,0,0,0
RMPI002,3710,001,,PD,EX,0,0,0,0,F,,371B,0,5,1,0,0,0
R-401,3710,001,,D1,H1,0,0,0,0,F,,371C,1326,20,0,0,0,4726
S-208,3710,001,,PD,EX,0,0,0,0,E,,371B,0,0,0,0,5,0
S-210,3710,001,,PD,EX,0,0,0,0,E,,371B,0,0,0,0,2,0
S-315,3710,001,,PD,EX,0,0,0,0,E,,371B,0,0,0,0,4,0
S-310,3710,001,,PD,EX,0,0,0,0,E,,371B,0,0,0,0,4,0
SG124,5410,001,,PD,EX,0,0,0,0,E,,541B,0,10,0,0,1,0
SG21,5410,001,,PD,EX,0,0,0,0,E,,541B,0,10,0,0,1,0
SG23,5410,001,,PD,EX,0,0,0,0,X,30,541B,0,10,0,0,1,0
SG27,5410,001,,PD,EX,0,0,0,0,F,30,541B,0,10,0,0,1,0
SG224,5410,001,,PD,EX,0,0,0,0,E,,541B,0,10,0,0,1,0
SGPI001,5410,001,,PD,EX,0,0,0,0,E,,541B,0,0,0,0,1,0
RMPI001,5410,001,,PD,EX,0,0,0,0,F,,541B,0,5,1,0,0,0
RMPI002,5410,001,,PD,EX,0,0,0,0,F,,541B,0,5,1,0,0,0
R-401,5410,001,,D1,H1,0,0,0,0,F,,541C,1326,20,0,0,0,4726
S-208,5410,001,,PD,EX,0,0,0,0,E,,541B,0,0,0,0,5,0
S-210,5410,001,,PD,EX,0,0,0,0,E,,541B,0,0,0,0,2,0
S-315,5410,001,,PD,EX,0,0,0,0,E,,541B,0,0,0,0,4,0
S-310,5410,001,,PD,EX,0,0,0,0,E,,541B,0,0,0,0,4,0
SG124,5510,001,,PD,EX,0,0,0,0,E,,551B,0,10,0,0,1,0
SG21,5510,001,,PD,EX,0,0,0,0,E,,551B,0,10,0,0,1,0
SG23,5510,001,,PD,EX,0,0,0,0,X,30,551B,0,10,0,0,1,0
SG27,5510,001,,PD,EX,0,0,0,0,F,30,551B,0,10,0,0,1,0
SG224,5510,001,,PD,EX,0,0,0,0,E,,551B,0,10,0,0,1,0
SGPI001,5510,001,,PD,EX,0,0,0,0,E,,551B,0,0,0,0,1,0
RMPI001,5510,001,,PD,EX,0,0,0,0,F,,551B,0,5,1,0,0,0
RMPI002,5510,001,,PD,EX,0,0,0,0,F,,551B,0,5,1,0,0,0
R-401,5510,001,,D1,H1,0,0,0,0,F,,551C,1326,20,0,0,0,4726
S-208,5510,001,,PD,EX,0,0,0,0,E,,551B,0,0,0,0,5,0
S-210,5510,001,,PD,EX,0,0,0,0,E,,551B,0,0,0,0,2,0
S-315,5510,001,,PD,EX,0,0,0,0,E,,551B,0,0,0,0,4,0
S-310,5510,001,,PD,EX,0,0,0,0,E,,551B,0,0,0,0,4,0
SG124,7K10,001,,PD,EX,0,0,0,0,E,,7K1B,0,10,0,0,1,0
SG21,7K10,001,,PD,EX,0,0,0,0,E,,7K1B,0,10,0,0,1,0
SG23,7K10,001,,PD,EX,0,0,0,0,X,30,7K1B,0,10,0,0,1,0
SG27,7K10,001,,PD,EX,0,0,0,0,F,30,7K1B,0,10,0,0,1,0
SG224,7K10,001,,PD,EX,0,0,0,0,E,,7K1B,0,10,0,0,1,0
SGPI001,7K10,001,,PD,EX,0,0,0,0,E,,7K1B,0,0,0,0,1,0
RMPI001,7K10,001,,PD,EX,0,0,0,0,F,,7K1B,0,5,1,0,0,0
R-401,7K10,001,,D1,H1,0,0,0,0,F,,7K1C,1326,20,0,0,0,4726
S-208,7K10,001,,PD,EX,0,0,0,0,E,,7K1B,0,0,0,0,5,0
S-210,7K10,001,,PD,EX,0,0,0,0,E,,7K1B,0,0,0,0,2,0
S-315,7K10,001,,PD,EX,0,0,0,0,E,,7K1B,0,0,0,0,4,0
S-310,7K10,001,,PD,EX,0,0,0,0,E,,7K1B,0,0,0,0,4,0
SG124,4310,001,,PD,EX,0,0,0,0,E,,431B,0,10,0,0,1,0
SG21,4310,001,,PD,EX,0,0,0,0,E,,431B,0,10,0,0,1,0
SG23,4310,001,,PD,EX,0,0,0,0,X,30,431B,0,10,0,0,1,0
SG27,4310,001,,PD,EX,0,0,0,0,F,30,431B,0,10,0,0,1,0
SG224,4310,001,,PD,EX,0,0,0,0,E,,431B,0,10,0,0,1,0
SGPI001,4310,001,,PD,EX,0,0,0,0,E,,431B,0,0,0,0,1,0
RMPI001,4310,001,,PD,EX,0,0,0,0,F,,431B,0,5,1,0,0,0
R-401,4310,001,,D1,H1,0,0,0,0,F,,431C,1326,20,0,0,0,4726
S-208,4310,001,,PD,EX,0,0,0,0,E,,431B,0,0,0,0,5,0
S-210,4310,001,,PD,EX,0,0,0,0,E,,431B,0,0,0,0,2,0
S-315,4310,001,,PD,EX,0,0,0,0,E,,431B,0,0,0,0,4,0
S-310,4310,001,,PD,EX,0,0,0,0,E,,431B,0,0,0,0,4,0
SG124,1510,001,,PD,EX,0,0,0,0,E,,151B,0,10,0,0,1,0
SG21,1510,001,,PD,EX,0,0,0,0,E,,151B,0,10,0,0,1,0
SG23,1510,001,,PD,EX,0,0,0,0,X,30,151B,0,10,0,0,1,0
SG27,1510,001,,PD,EX,0,0,0,0,F,30,151B,0,10,0,0,1,0
SG224,1510,001,,PD,EX,0,0,0,0,E,,151B,0,10,0,0,1,0
SGPI001,1510,001,,PD,EX,0,0,0,0,E,,151B,0,0,0,0,1,0
RMPI001,1510,001,,PD,EX,0,0,0,0,F,,151B,0,5,1,0,0,0
R-401,1510,001,,D1,H1,0,0,0,0,F,,151C,1326,20,0,0,0,4726
S-208,1510,001,,PD,EX,0,0,0,0,E,,151B,0,0,0,0,5,0
S-210,1510,001,,PD,EX,0,0,0,0,E,,151B,0,0,0,0,2,0
S-315,1510,001,,PD,EX,0,0,0,0,E,,151B,0,0,0,0,4,0
S-310,1510,001,,PD,EX,0,0,0,0,E,,151B,0,0,0,0,4,0
SG124,2310,001,,PD,EX,0,0,0,0,E,,231B,0,10,0,0,1,0
SG21,2310,001,,PD,EX,0,0,0,0,E,,231B,0,10,0,0,1,0
SG23,2310,001,,PD,EX,0,0,0,0,X,30,231B,0,10,0,0,1,0
SG27,2310,001,,PD,EX,0,0,0,0,F,30,231B,0,10,0,0,1,0
SG224,2310,001,,PD,EX,0,0,0,0,E,,231B,0,10,0,0,1,0
SGPI001,2310,001,,PD,EX,0,0,0,0,E,,231B,0,0,0,0,1,0
RMPI001,2310,001,,PD,EX,0,0,0,0,F,,231B,0,5,1,0,0,0
R-401,2310,001,,D1,H1,0,0,0,0,F,,231C,1326,20,0,0,0,4726
S-208,2310,001,,PD,EX,0,0,0,0,E,,231B,0,0,0,0,5,0
S-210,2310,001,,PD,EX,0,0,0,0,E,,231B,0,0,0,0,2,0
S-315,2310,001,,PD,EX,0,0,0,0,E,,231B,0,0,0,0,4,0
S-310,2310,001,,PD,EX,0,0,0,0,E,,231B,0,0,0,0,4,0
SG124,1810,001,,PD,EX,0,0,0,0,E,,181B,0,10,0,0,1,0
SG21,1810,001,,PD,EX,0,0,0,0,E,,181B,0,10,0,0,1,0
SG23,1810,001,,PD,EX,0,0,0,0,X,30,181B,0,10,0,0,1,0
SG27,1810,001,,PD,EX,0,0,0,0,F,30,181B,0,10,0,0,1,0
SG224,1810,001,,PD,EX,0,0,0,0,E,,181B,0,10,0,0,1,0
SGPI001,1810,001,,PD,EX,0,0,0,0,E,,181B,0,0,0,0,1,0
RMPI001,1810,001,,PD,EX,0,0,0,0,F,,181B,0,5,1,0,0,0
R-401,1810,001,,D1,H1,0,0,0,0,F,,181C,1326,20,0,0,0,4726
S-208,1810,001,,PD,EX,0,0,0,0,E,,181B,0,0,0,0,5,0
S-210,1810,001,,PD,EX,0,0,0,0,E,,181B,0,0,0,0,2,0
S-315,1810,001,,PD,EX,0,0,0,0,E,,181B,0,0,0,0,4,0
S-310,1810,001,,PD,EX,0,0,0,0,E,,181B,0,0,0,0,4,0
SG124,4210,001,,PD,EX,0,0,0,0,E,,421B,0,10,0,0,1,0
SG21,4210,001,,PD,EX,0,0,0,0,E,,421B,0,10,0,0,1,0
SG23,4210,001,,PD,EX,0,0,0,0,X,30,421B,0,10,0,0,1,0
SG27,4210,001,,PD,EX,0,0,0,0,F,30,421B,0,10,0,0,1,0
SG224,4210,001,,PD,EX,0,0,0,0,E,,421B,0,10,0,0,1,0
SGPI001,4210,001,,PD,EX,0,0,0,0,E,,421B,0,0,0,0,1,0
RMPI001,4210,001,,PD,EX,0,0,0,0,F,,421B,0,5,1,0,0,0
R-401,4210,001,,D1,H1,0,0,0,0,F,,421C,1326,20,0,0,0,4726
S-208,4210,001,,PD,EX,0,0,0,0,E,,421B,0,0,0,0,5,0
S-210,4210,001,,PD,EX,0,0,0,0,E,,421B,0,0,0,0,2,0
S-315,4210,001,,PD,EX,0,0,0,0,E,,421B,0,0,0,0,4,0
S-310,4210,001,,PD,EX,0,0,0,0,E,,421B,0,0,0,0,4,0
SG124,5110,001,,PD,EX,0,0,0,0,E,,511B,0,10,0,0,1,0
SG21,5110,001,,PD,EX,0,0,0,0,E,,511B,0,10,0,0,1,0
SG23,5110,001,,PD,EX,0,0,0,0,X,30,511B,0,10,0,0,1,0
SG27,5110,001,,PD,EX,0,0,0,0,F,30,511B,0,10,0,0,1,0
SG224,5110,001,,PD,EX,0,0,0,0,E,,511B,0,10,0,0,1,0
SGPI001,5110,001,,PD,EX,0,0,0,0,E,,511B,0,0,0,0,1,0
RMPI001,5110,001,,PD,EX,0,0,0,0,F,,511B,0,5,1,0,0,0
SF-FL-COMB,5110,001,,PD,EX,0,0,0,0,F,,511B,0,10,0,0,0,0
SF-FL-CWEIGHT,5110,001,,PD,EX,0,0,0,0,F,,511B,0,10,0,0,0,0
SF-FL-ELECTRIC,5110,001,,PD,EX,0,0,0,0,F,,511B,0,10,0,0,0,0
SF-FL-TIRE-CUSH,5110,001,,PD,EX,0,0,0,0,F,,511B,0,10,0,0,0,0
SF-FL-TIRE-PNEU,5110,001,,PD,EX,0,0,0,0,F,,511B,0,10,0,0,0,0
SF-FL-FORKSEAT-VXX,5110,001,,PD,EX,0,0,0,0,F,,511B,0,10,0,0,0,0
R-401,5110,001,,D1,H1,0,0,0,0,F,,511C,1326,20,0,0,0,4726
S-208,5110,001,,PD,EX,0,0,0,0,E,,511B,0,0,0,0,5,0
S-210,5110,001,,PD,EX,0,0,0,0,E,,511B,0,0,0,0,2,0
S-315,5110,001,,PD,EX,0,0,0,0,E,,511B,0,0,0,0,4,0
S-310,5110,001,,PD,EX,0,0,0,0,E,,511B,0,0,0,0,4,0
SG124,6210,001,,PD,EX,0,0,0,0,E,,621B,0,10,0,0,1,0
SG21,6210,001,,PD,EX,0,0,0,0,E,,621B,0,10,0,0,1,0
SG23,6210,001,,PD,EX,0,0,0,0,X,30,621B,0,10,0,0,1,0
SG27,6210,001,,PD,EX,0,0,0,0,F,30,621B,0,10,0,0,1,0
SG224,6210,001,,PD,EX,0,0,0,0,E,,621B,0,10,0,0,1,0
SGPI001,6210,001,,PD,EX,0,0,0,0,E,,621B,0,0,0,0,1,0
RMPI001,6210,001,,PD,EX,0,0,0,0,F,,621B,0,5,1,0,0,0
R-401,6210,001,,D1,H1,0,0,0,0,F,,621C,1326,20,0,0,0,4726
S-208,6210,001,,PD,EX,0,0,0,0,E,,621B,0,0,0,0,5,0
S-210,6210,001,,PD,EX,0,0,0,0,E,,621B,0,0,0,0,2,0
S-315,6210,001,,PD,EX,0,0,0,0,E,,621B,0,0,0,0,4,0
S-310,6210,001,,PD,EX,0,0,0,0,E,,621B,0,0,0,0,4,0
SG124,1110,001,,PD,EX,0,0,0,0,E,,111B,0,10,0,0,1,0
SG21,1110,001,,PD,EX,0,0,0,0,E,,111B,0,10,0,0,1,0
SG23,1110,001,,PD,EX,0,0,0,0,X,30,111B,0,10,0,0,1,0
SG27,1110,001,,PD,EX,0,0,0,0,F,30,111B,0,10,0,0,1,0
SG224,1110,001,,PD,EX,0,0,0,0,E,,111B,0,10,0,0,1,0
SGPI001,1110,001,,PD,EX,0,0,0,0,E,,111B,0,0,0,0,1,0
RMPI001,1110,001,,PD,EX,0,0,0,0,F,,111B,0,5,1,0,0,0
R-401,1110,001,,D1,H1,0,0,0,0,F,,111C,1326,20,0,0,0,4726
S-208,1110,001,,PD,EX,0,0,0,0,E,,111B,0,0,0,0,5,0
S-210,1110,001,,PD,EX,0,0,0,0,E,,111B,0,0,0,0,2,0
S-315,1110,001,,PD,EX,0,0,0,0,E,,111B,0,0,0,0,4,0
S-310,1110,001,,PD,EX,0,0,0,0,E,,111B,0,0,0,0,4,0
SG124,1210,001,,PD,EX,0,0,0,0,E,,121B,0,10,0,0,1,0
SG21,1210,001,,PD,EX,0,0,0,0,E,,121B,0,10,0,0,1,0
SG23,1210,001,,PD,EX,0,0,0,0,X,30,121B,0,10,0,0,1,0
SG27,1210,001,,PD,EX,0,0,0,0,F,30,121B,0,10,0,0,1,0
SG224,1210,001,,PD,EX,0,0,0,0,E,,121B,0,10,0,0,1,0
SGPI001,1210,001,,PD,EX,0,0,0,0,E,,121B,0,0,0,0,1,0
RMPI001,1210,001,,PD,EX,0,0,0,0,F,,121B,0,5,1,0,0,0
R-401,1210,001,,D1,H1,0,0,0,0,F,,121C,1326,20,0,0,0,4726
S-208,1210,001,,PD,EX,0,0,0,0,E,,121B,0,0,0,0,5,0
S-210,1210,001,,PD,EX,0,0,0,0,E,,121B,0,0,0,0,2,0
S-315,1210,001,,PD,EX,0,0,0,0,E,,121B,0,0,0,0,4,0
S-310,1210,001,,PD,EX,0,0,0,0,E,,121B,0,0,0,0,4,0
SG124,4510,001,,PD,EX,0,0,0,0,E,,451B,0,10,0,0,1,0
SG21,4510,001,,PD,EX,0,0,0,0,E,,451B,0,10,0,0,1,0
SG23,4510,001,,PD,EX,0,0,0,0,X,30,451B,0,10,0,0,1,0
SG27,4510,001,,PD,EX,0,0,0,0,F,30,451B,0,10,0,0,1,0
SG224,4510,001,,PD,EX,0,0,0,0,E,,451B,0,10,0,0,1,0
SGPI001,4510,001,,PD,EX,0,0,0,0,E,,451B,0,0,0,0,1,0
RMPI001,4510,001,,PD,EX,0,0,0,0,F,,451B,0,5,1,0,0,0
R-401,4510,001,,D1,H1,0,0,0,0,F,,451C,1326,20,0,0,0,4726
S-208,4510,001,,PD,EX,0,0,0,0,E,,451B,0,0,0,0,5,0
S-210,4510,001,,PD,EX,0,0,0,0,E,,451B,0,0,0,0,2,0
S-315,4510,001,,PD,EX,0,0,0,0,E,,451B,0,0,0,0,4,0
S-310,4510,001,,PD,EX,0,0,0,0,E,,451B,0,0,0,0,4,0
SG124,2410,001,,PD,EX,0,0,0,0,E,,241B,0,10,0,0,1,0
SG21,2410,001,,PD,EX,0,0,0,0,E,,241B,0,10,0,0,1,0
SG23,2410,001,,PD,EX,0,0,0,0,X,30,241B,0,10,0,0,1,0
SG27,2410,001,,PD,EX,0,0,0,0,F,30,241B,0,10,0,0,1,0
SG224,2410,001,,PD,EX,0,0,0,0,E,,241B,0,10,0,0,1,0
SGPI001,2410,001,,PD,EX,0,0,0,0,E,,241B,0,0,0,0,1,0
RMPI001,2410,001,,PD,EX,0,0,0,0,F,,241B,0,5,1,0,0,0
R-401,2410,001,,D1,H1,0,0,0,0,F,,241C,1326,20,0,0,0,4726
S-208,2410,001,,PD,EX,0,0,0,0,E,,241B,0,0,0,0,5,0
S-210,2410,001,,PD,EX,0,0,0,0,E,,241B,0,0,0,0,2,0
S-315,2410,001,,PD,EX,0,0,0,0,E,,241B,0,0,0,0,4,0
S-310,2410,001,,PD,EX,0,0,0,0,E,,241B,0,0,0,0,4,0
SG124,3210,001,,PD,EX,0,0,0,0,E,,321B,0,10,0,0,1,0
SG21,3210,001,,PD,EX,0,0,0,0,E,,321B,0,10,0,0,1,0
SG23,3210,001,,PD,EX,0,0,0,0,X,30,321B,0,10,0,0,1,0
SG27,3210,001,,PD,EX,0,0,0,0,F,30,321B,0,10,0,0,1,0
SG224,3210,001,,PD,EX,0,0,0,0,E,,321B,0,10,0,0,1,0
SGPI001,3210,001,,PD,EX,0,0,0,0,E,,321B,0,0,0,0,1,0
RMPI001,3210,001,,PD,EX,0,0,0,0,F,,321C,0,5,1,0,0,0
RM120,1710,001,,PD,EX,0,0,0,0,F,,171B,0,10,0,0,0,0
RM13,1710,001,,PD,EX,0,0,0,0,F,,171B,0,10,0,0,0,0
RM14,1710,001,,PD,EX,0,0,0,0,F,,171B,0,10,0,0,0,0
RM16,1710,001,,PD,EX,0,0,0,0,F,,171B,0,10,0,0,0,0
RM17,1710,001,,PD,EX,0,0,0,0,F,,171B,0,10,0,0,0,0
RM18,1710,001,,PD,EX,0,0,0,0,F,,171B,0,10,0,0,0,0
SG25,1710,001,,PD,EX,0,0,0,0,X,20,171B,0,10,0,0,1,0
RM128,1710,001,,PD,EX,0,0,0,0,F,10,171B,0,10,0,0,0,0
RM15,1710,001,,PD,EX,0,0,0,0,F,,171B,0,5,1,0,0,0
RM09,1710,001,,PD,EX,0,0,0,0,F,,171B,0,5,1,0,0,0
RM19,1710,001,,PD,EX,0,0,0,0,F,,171B,0,5,1,0,0,0
RM30,1710,001,,VB,WB,1000,0,0,0,F,,171B,0,5,1,0,0,200
RM122,1710,001,,PD,EX,0,0,0,0,F,,171B,0,10,0,0,0,0
RM12,1710,001,,PD,EX,0,0,0,0,F,,171B,0,5,1,0,0,0
SG124,1710,001,,PD,EX,0,0,0,0,E,,171B,0,0,0,0,1,0
RM234,1710,001,,PD,EX,0,0,0,0,F,,171B,0,10,1,0,0,0
RM233-4,1710,001,,PD,EX,0,0,0,0,F,,171B,0,10,1,0,0,0
RM233-2,1710,001,,PD,EX,0,0,0,0,F,,171E,0,10,1,0,0,0
SG224,1710,001,,PD,EX,0,0,0,0,E,,171B,0,0,0,0,1,0
EWMS4-502,1710,001,,PD,EX,0,0,0,0,F,,171S,0,1,0,0,0,0
EWMS4-503,1710,001,,PD,EX,0,0,0,0,F,,171S,0,1,0,0,0,0
EWMS4-601,1710,001,,PD,EX,0,0,0,0,F,,171S,0,1,0,0,0,0
R-302,1710,001,,PD,EX,0,0,0,0,F,,171C,0,10,1,0,0,0
RM120,1010,001,,PD,EX,0,0,0,0,F,,101B,0,10,0,0,0,0
RM122,1010,001,,PD,EX,0,0,0,0,F,,101B,0,10,0,0,0,0
RM124,1010,001,,VB,EX,0,0,0,0,F,,101B,0,10,1,0,0,200
RM13,1010,001,,PD,EX,0,0,0,0,F,,101B,0,10,0,0,0,0
RM14,1010,001,,PD,EX,0,0,0,0,F,,101B,0,10,0,0,0,0
RM16,1010,001,,PD,EX,0,0,0,0,F,,101B,0,10,0,0,0,0
