MANDT,SPRAS,MSEHI,MSEH3,MSEH6,MSEHT,MSEHL
000,U,C3S,C3S,cm3/s,cm3/s,Kuutiosenttimetriä/sekunti
000,U,C56,NMM,N/mm2,N/mm2,Newtonia/neliömillimetri
000,U,CCM,CM3,cm3,cm3,Kuutiosenttimetri
000,U,CD,CD,Cd,Cd,Kandela
000,U,CDM,CD3,kd3,Kuutiodm,Kuutiodesimetri
000,U,CM,CM,cm,cm,Senttimetri
000,U,CM2,CM2,cm2,cm2,Neliösenttimetri
000,U,CMH,CMH,cm/h,cm/h,Senttimetriä/tunti
000,U,CS,LT,LTKKO,Laatikko,Laatikko
000,U,CTL,CL,cl,Senttilitr,Senttilitra
000,U,D41,TOM,t/m3,t/m3,Tonnia/kuutiometri
000,U,DBA,dBA,dB(A),db(A),Desibeli (A-suodatin)
000,U,DBC,dBC,dB(C),dB(C),Desibeli (C-suodatin)
000,U,DM,DM,dm,dm,Desimetri
000,U,DZ,TUS,Tusina,Tusina,Tusina
000,U,FA,°F,°F,°F,Fahrenheit
000,U,FT,FT,Jalka,Jalka,Jalka
000,U,FT2,FT2,ft2,Neliöjalka,Neliöjalka
000,U,FT3,FT3,ft3,Kuutiojalk,Kuutiojalka
000,U,G,G,g,g,Gramma
000,U,G/L,G/L,gt/l,gt/litra,Grammaa tehoainetta/litra
000,U,GAU,GAU,GAU,Kultagramm,Kultagramma
000,U,GC,°C,°C,°C,Celsiusaste
000,U,GHG,GHG,g/hg,g/hg,Grammaa/hehtogramma
000,U,GJ,GJ,GJ,GJ,Gigajoule
000,U,GJT,GJt,GJ/t,GJ/t,Gigajoulea/tonni
000,U,GKG,GKG,g/kg,g/kg,Grammaa/kilogramma
000,U,GLI,GLI,g/l,g/l,Grammaa/litra
000,U,GLM,GPM,GPM US,Gal/Mi(US),Gallonaa/maili (US)
000,U,GM,GM,g/mol,g/mol,Grammaa/mol
000,U,GM2,GM2,g/m2,g/m2,Grammaa/neliömetri
000,U,GPH,GPH,GPH US,Gal/t US,Gallonaa/tunti (US)
000,U,GRO,GRO,gro,Krossi,Krossi
000,V,1,ETT,ett,Ett,Ett
000,V,CS,BOX,BOX,Box,Box
000,V,DZ,DS,Ds,Dussin,Dussin
000,V,EML,EML,EE/ml,Enzym/ml,Enheter enzymer/ milliliter
000,V,MLW,MLV,mlv,ml ämne,Milliliter verksam beståndsdel
000,V,MMH,MMH,mm/h,mm/h,Millimeter/timme
000,V,MON,MAA,Mån.,Månader,Månader
000,V,MTS,MH,m/h,m/h,Meter/timme
000,V,MWH,MWH,MWh,MWh,Megawattimme
000,V,OZA,FOZ,VUnsUS,VätskUnsUS,Amerikanska uns (vätska)
000,V,TON,TON,Ton,Am.ton,Amerikanskt ton
000,V,WTL,AFM,kg/sm2,kg/s*m2,Avdunstningshastighet
000,V,lhh,lhh,lb/hkh,lb/hkh,Am. pund/hästkrafttimme
000,V,lht,lht,lb/HTh,lb/HThkh,Am. pund/100 000 hkh
000,V,lmf,lmf,lb/Mf3,lb/Mft3,Am. pund/miljoner kubikfot
000,V,lmg,lmg,lb/Mgl,lb/Mgal,Am. pund/miljoner am. gallons
000,V,ltb,ltb,lb/Tbl,lb/Tbbl,Am. pund/1000 US barrel
000,V,ltf,ltf,lb/Tf3,lb/Tft3,Am. pund/1000 kubikfot
000,V,ltg,ltg,lb/Tgl,lb/Tgal,Am. pund/1000 am. gallons
000,V,lth,lth,lb/TH,lb/THkh,Am. pund/1000 hästkraftstimmar
000,V,mHg,mHg,mmHg,mmHg,Millimeter kvicksilver
000,V,mbb,mbb,MB/bbl,MMBtu/bbl,Miljoner BTU/US barrel
000,V,mbg,mbg,MB/gal,MMBtu/gal,Miljoner BTU/Am. gallon
000,V,mbk,mbk,MB/kg,MMBtu/kg,Miljoner BTU/kilogram
000,V,mbl,mbl,MB/lb,MMBtu/lb,Miljoner BTU/pund
000,V,mbm,mbm,MB/Msk,MMBtu/Mskf,MMBtu/milj. standardkubikfot
000,V,mbs,mbs,MB/skf,MMBtu/skf,Miljoner BTU/standardkubikfot
000,V,mmB,mmB,mmBtu,Milj. BTU,Miljoner British Thermal Unit
000,V,tJH,T/Å,ton/år,ton/år,Am. ton/år
000,V,tot,tot,to/ton,ton/ton,Am. ton/am. ton
100,V,1,ETT,ett,Ett,Ett
100,V,CS,BOX,BOX,Box,Box
100,V,EA,/ST,/ST,per styck,per styck
100,V,EML,EML,EE/ml,Enzym/ml,Enheter enzymer/ milliliter
100,V,MLW,MLV,mlv,ml ämne,Milliliter verksam beståndsdel
100,V,MMH,MMH,mm/h,mm/h,Millimeter/timme
100,V,MON,MAA,Mån.,Månader,Månader
100,V,MTS,MH,m/h,m/h,Meter/timme
100,V,MWH,MWH,MWh,MWh,Megawattimme
100,V,OZA,FOZ,VUnsUS,VätskUnsUS,Amerikanska uns (vätska)
100,V,TON,TON,Ton,Am.ton,Amerikanskt ton
100,V,VAL,VDE,vde,Value/vde,Värdeartikel
100,V,WTL,AFM,kg/sm2,kg/s*m2,Avdunstningshastighet
100,V,gjt,gjt,GJ/ton,GJ/ton,Gigajoule/US tonne
100,V,lhh,lhh,lb/hkh,lb/hkh,Am. pund/hästkrafttimme
100,V,lht,lht,lb/HTh,lb/HThkh,Am. pund/100 000 hkh
100,V,lmf,lmf,lb/Mf3,lb/Mft3,Am. pund/miljoner kubikfot
100,V,lmg,lmg,lb/Mgl,lb/Mgal,Am. pund/miljoner am. gallons
100,V,ltb,ltb,lb/Tbl,lb/Tbbl,Am. pund/1000 US barrel
100,V,ltf,ltf,lb/Tf3,lb/Tft3,Am. pund/1000 kubikfot
100,V,ltg,ltg,lb/Tgl,lb/Tgal,Am. pund/1000 am. gallons
100,V,lth,lth,lb/TH,lb/THkh,Am. pund/1000 hästkraftstimmar
100,V,mHg,mHg,mmHg,mmHg,Millimeter kvicksilver
100,V,mbb,mbb,MB/bbl,MMBtu/bbl,Miljoner BTU/US barrel
100,V,mbg,mbg,MB/gal,MMBtu/gal,Miljoner BTU/Am. gallon
100,V,mbk,mbk,MB/kg,MMBtu/kg,Miljoner BTU/kilogram
100,V,mbl,mbl,MB/lb,MMBtu/lb,Miljoner BTU/pund
100,V,mbm,mbm,MB/Msk,MMBtu/Mskf,MMBtu/milj. standardkubikfot
100,V,mbs,mbs,MB/skf,MMBtu/skf,Miljoner BTU/standardkubikfot
100,V,mbt,mbt,MB/ton,MMBtu/ton,Miljoner BTU/US tonne
100,V,mmB,mmB,mmBtu,Milj. BTU,Miljoner British Thermal Unit
100,V,sMb,sMb,skf/Mb,skf/MMbbl,Stdkubikmeter/milj. US barrel
100,V,tJH,T/Å,ton/år,ton/år,Am. ton/år
100,V,tgl,tgl,ton/gl,ton/gal,US tonne/US gallone
100,V,tmt,tMÅ,ton/m,ton/månad,Am. ton/månad
100,V,toS,toH,ton/h,ton/timme,Am. ton/timme
100,V,tot,tot,to/ton,ton/ton,Am. ton/am. ton
000,V,BOT,FLS,Fls,Flaska,Flaska
000,V,C36,M/M,mol/m3,Mol/m3,Mol per kubikmeter
000,V,KGH,KGH,kg/h,kg/h,Kilogram/timme
000,V,KWK,KVK,Kgv/kg,Kgv/kg,Kg verksam beståndsdel / kg
000,V,LE,EE,EEnh,Effektenh.,Effektenhet
000,V,bft,bft,Bt/ft3,Btu/ft3,British Thermal Unit/kubikfot
000,V,fcm,fcm,fb/cm3,Fibrer/cm3,Fibrer/kubikcentimeter
000,V,fm3,fm3,fb/m3,Fibrer/m3,Fibrer/kubikmeter
000,V,fml,fml,fb/ml,Fibrer/ml,Fibrer/milliliter
000,V,kgb,kgb,kg/bbl,kg/bbl,Kilogram/US barrel
000,V,kgm,kgm,kg/MB,kg/MMBtu,Kilogram/miljoner BTU
000,V,kgs,kgs,kg/scf,kg/scf,Kilogram/standard kubikfot
000,V,lbg,lbg,lb/gal,lb/gal,Am. pund/am. gallon
000,V,lbl,lbl,lb/lbm,lb/lb mol,Am. pund/am. pund mol
100,V,BOT,FLS,Fls,Flaska,Flaska
100,V,C36,M/M,mol/m3,Mol/m3,Mol per kubikmeter
100,V,GM,GM,g/mol,g/mol,Gram/ml
100,V,H,H,h,Timme,Timme
100,V,IN,"""1","""1",Tum,Tum
100,V,KGH,KGH,kg/h,kg/h,Kilogram/timme
100,V,KGW,KIV,KgV,Kg verks.,Kilo verksam beståndsdel
100,V,KWK,KVK,Kgv/kg,Kgv/kg,Kg verksam beståndsdel / kg
100,V,LBJ,LBÅ,lb/år,Pund/år,Pund (Pound)/år
100,V,LBm,LBM,lb/mån,Pund/mån,Pund (Pound)/månad
100,V,LE,EE,EEnh,Effektenh.,Effektenhet
100,V,MTf,MPF,Mppkf,Mppkf,Miljoner partiklar/kubikfot
100,V,bft,bft,Bt/ft3,Btu/ft3,British Thermal Unit/kubikfot
100,V,btl,btl,Btu/lb,Btu/lb,British Thermal Unit/US pound
100,V,fcm,fcm,fb/cm3,Fibrer/cm3,Fibrer/kubikcentimeter
100,V,fm3,fm3,fb/m3,Fibrer/m3,Fibrer/kubikmeter
100,V,fml,fml,fb/ml,Fibrer/ml,Fibrer/milliliter
100,V,kgb,kgb,kg/bbl,kg/bbl,Kilogram/US barrel
100,V,kgm,kgm,kg/MB,kg/MMBtu,Kilogram/miljoner BTU
100,V,kgs,kgs,kg/scf,kg/scf,Kilogram/standard kubikfot
100,V,kgt,kgt,kg/ton,kg/ton,Kilogram/US tonne
100,V,lbb,lbb,lb/Btu,lb/Btu,US pound/British Thermal Unit
100,V,lbg,lbg,lb/gal,lb/gal,Am. pund/am. gallon
100,V,lbl,lbl,lb/lbm,lb/lb mol,Am. pund/am. pund mol
100,V,lbm,lbm,lb/MB,lb/MMBtu,US pound/miljoner BTU
100,V,lbs,lbs,lb/scf,lb/scf,US pound/standard kubikfot
100,V,lbt,lbt,lb/ton,lb/ton,US pound/US tonne
000,V,ROL,RUL,rul,Rulle,Rulle
000,V,gjt,gjt,GJ/ton,GJ/ton,Gigajoule/US-ton
000,U,TCM,TCM,ppcm3,ppcm3,Hiukkasta/kuutiosenttimetri
000,U,MGJ,MGJ,g/m3/k,g/m3/kpa,Grammaa/kuutiometri/kilopascal
000,U,NGT,NGT,ng/t,ng/t,Nanogrammaa/tonni
000,U,THA,tha,t/ha,t/ha,Tonnia/hehtaari
000,U,gGJ,gGJ,g/GJ,g/GJ,Grammaa/gigajoule
000,U,COP,COP,COP,Kopiot,Kopiot
000,U,1,YKS,Yksi,Yksi,Yksi
000,U,D10,S/m,S/m,Siemens/m,Siemensiä/metri
000,U,DR,RP,Rumpu,Rumpu,Rumpu
000,U,PSI,PSI,PSI,PSI,Paunaa/neliötuuma
100,U,PSI,PSI,PSI,PSI,Paunaa/neliötuuma
100,U,MGJ,MGJ,g/m3/k,g/m3/kpa,Grammaa/kuutiometri/kilopascal
100,U,NGT,NGT,ng/t,ng/t,Nanogrammaa/tonni
100,U,THA,tha,t/ha,t/ha,Tonnia/hehtaari
100,U,gGJ,gGJ,g/GJ,g/GJ,Grammaa/gigajoule
100,U,COP,COP,COP,Kopiot,Kopiot
100,U,CCK,CCK,CCK,cm3/kg,Kuutiosenttimetriä/kilogramma
100,V,DGP,FGU,FGU,ADRUndantg,ADR-undantag för farligt gods
000,V,MSH,MSH,mSv/h,mSv/h,Millisievert/timme
000,V,USH,USH,µSv/h,µSv/h,Mikrosievert/timme
000,U,GBQ,GBQ,GBq,GBq,Gigabecquerel
000,U,GJK,GJC,GJ/kL,GJ/kL,Gigajoulea/kilolitra
000,U,KBG,KBG,kBq/g,kBq/g,Kilobecquereliä/gramma
000,U,KBQ,KBQ,kBq,kBq,Kilobecquerel
000,U,KJG,kJG,kJ/g,kJ/g,Kilojoulea/gramma
000,U,M2C,M2C,m2/cm3,m2/cm3,Neliömetriä/kuutiosenttimetri
000,U,M2G,M2G,m2/g,m2/g,Neliömetriä/gramma
000,U,M2K,M2K,m2/kg,m2/kg,Neliömetriä/kilogramma
000,U,M2M,M2M,m2/m3,m2/m3,Neliömetriä/kuutiometri
000,U,MBQ,MBQ,MBq,MBq,Megabecquerel
000,U,SVH,SVH,Sv/h,Sv/h,Sievertiä/tunti
000,U,SVS,SVS,Sv/s,Sv/s,Sievertiä/sekunti
000,U,TBQ,TBQ,TBq,TBq,Terabecquerel
000,U,TKL,tkl,t/kl,t/kl,Tonnia/1000 litraa
000,U,WMP,WMP,Wm2ppb,Wm-2 ppb-1,Watt/Quadratm./Parts p. billon
100,U,GT,003,g/t,g/t,Grammaa/tonni
100,V,BM2,BM2,Bq/m2,Bq/m2,Becquerel/kvadratmeter
100,V,BOE,BOE,boe,BOE,Fat oljeekvivalent
100,V,KB2,KB2,kBq/c2,kBq/c2,Kilobecquerel/kvadratcentimet.
100,V,MSH,MSH,mSv/h,mSv/h,Millisievert/timme
100,V,USH,USH,µSv/h,µSv/h,Mikrosievert/timme
100,U,GBQ,GBQ,GBq,GBq,Gigabecquerel
100,U,GJK,GJC,GJ/kL,GJ/kL,Gigajoulea/kilolitra
100,U,KBG,KBG,kBq/g,kBq/g,Kilobecquereliä/gramma
100,U,KBQ,KBQ,kBq,kBq,Kilobecquerel
100,U,KGJ,kGJ,kg/GJ,kg/GJ,Kilogrammaa/gigajoule
100,U,KJG,kJG,kJ/g,kJ/g,Kilojoulea/gramma
100,U,M2C,M2C,m2/cm3,m2/cm3,Neliömetriä/kuutiosenttimetri
100,U,M2G,M2G,m2/g,m2/g,Neliömetriä/gramma
100,U,M2K,M2K,m2/kg,m2/kg,Neliömetriä/kilogramma
100,U,M2M,M2M,m2/m3,m2/m3,Neliömetriä/kuutiometri
100,U,MBQ,MBQ,MBq,MBq,Megabecquerel
100,U,SVH,SVH,Sv/h,Sv/h,Sievertiä/tunti
100,U,SVS,SVS,Sv/s,Sv/s,Sievertiä/sekunti
100,U,TBQ,TBQ,TBq,TBq,Terabecquerel
100,U,TKL,tkl,t/kl,t/kl,Tonnia/1000 litraa
100,U,WMP,WMP,Wm2ppb,Wm-2 ppb-1,Watt/Quadratm./Parts p. billon
100,V,PCT,PRG,PrG,Grupp pr.,Grupp proportion
000,V,KGW,KIV,KgV,Kg verks.,Kilogram verksam beståndsdel
000,V,MIN,MIN,Min.,Minuter,Minuter
000,V,KEL,KEL,kg/KWh,kg/KWh,Kilogram/kilowattimme
000,V,KKW,KKW,kg/MWh,kg/MWh,Kilogram/megawattimme
000,V,LMH,LMH,lb/MWh,lb/MWh,Pund/megawattimme
000,V,NCH,NCH,ng/c2h,ng/(cm2*h),Nanogram/kvadratcentim. timme
000,U,10,P,d,pv,pv
000,U,TAG,PV,pv,pv,pv
100,V,MIL,mil,000003,Millitum,Millitum
000,V,BM2,BM2,Bq/m2,Bq/m2,Becquerel per kvadratmeter
000,V,MB2,MB2,MBq/c2,MBq/c2,Megabecquerel/kvadratcm
000,V,GKH,GKH,g/KWh,g/KWh,Gram/kilowattimme
000,V,VAL,VDE,vde,Värde,Värdematerial
000,V,GMB,GMB,g/MMBt,g/MMBt,Gram/miljoner BTU
000,U,CCK,CCK,CCK,CM3/KG,Kuutiosenttimetriä/kilogramma
000,U,IN2,"""2",Tuuma2,Tuuma2,Neliötuuma
000,U,kgj,kgj,kg/J,kg/J,Kilogrammaa/Joule
000,U,sM3,Sm3,sp/m3,Itiöitä/m3,Itiöitä/kuutiometri
000,V,BOE,BOE,BOE,BOE,Fat-olje-ekvivalent
000,V,DGP,FGP,FGP,ADR-poäng,ADR FaGo-dispenspoäng
000,V,EA,/ST,/ST,Per styck,Per styck
000,V,IN,"""1","""1",Tum,Tum (inch)
000,V,LBm,LBM,lb/mån,Pund/mån,Pund (pound)/månad
000,V,MIL,mil,mil,Millitum,Millitum
000,V,bgl,bgl,Bt/gal,Btu/gal,British Thermal Unit/am. gall.
000,V,lbb,lbb,lb/Btu,lb/Btu,Am. pund/British Thermal Unit
000,V,lbm,lbm,lb/MB,lb/MMBtu,Am. pund/miljoner BTU
000,V,lbs,lbs,lb/skf,lb/skf,Am. pund/standardkubikfot
000,V,lbt,lbt,lb/ton,lb/ton,Am. pund/am. ton
000,V,mbt,mbt,MB/ton,MMBtu/ton,Millioner Btu/am. ton
000,V,sMb,sMb,skf/Mb,skf/MMbbl,Stdkubikfot/milj. US barrel
000,V,btl,btl,Btu/lb,Btu/lb,British Thermal Unit/am. pund
000,V,tgl,tgl,ton/gl,ton/gal,Am. ton/am. gallon
000,V,tmt,T/m,Ton/m,Ton/månad,Am. ton/månad
000,V,toS,T/h,Ton/h,Ton/h,Am. ton/timme
000,V,BC1,BC1,BC1,BTUKF1502D,BTU/kubikfot vid 15.025/60/SD
000,V,BC2,BC2,BC2,BTUKF1473D,BTU/kubikfot vid 14.73/60/SD
000,V,BC3,BC3,BC3,BTUKF1465D,BTU/kubikfot vid 14.65/60/SD
000,V,EXR,VAL,VAL,Valutakurs,Valutakursvärde
000,V,JM3,JM3,J/M3,Joule/m3,Joule per kubikmeter
000,V,MBD,MBD,MMBTUD,MMBTU (SD),"En miljon BTU (60 FAH, SD)"
000,V,MC2,MC2,MC2,MC2 14.730,1000 kubikfot 14.73 PSI
000,V,MC3,MC3,MC3,MC3 14.650,1000 kubikfot 14.65 PSI
000,V,MCF,MKF,MKF,MKF,1 miljon kubikfot
000,V,QMM,QMM,QMM,Kbm per m,Kubikmeter per meter
000,V,UG6,UG6,UG6,US Gal.60F,US Gallons vid 60 F
000,V,grh,GRH,g/h,g/h,Gram/timme
000,U,D46,VA,VA,MW,Volttiampeeri
000,U,GLL,GA.,gal us,US-gallona,US-gallona
000,U,GT,GT,g/t,g/t,Grammaa/tonni
000,U,GW,Gt,gt,g tehoain.,Grammaa tehoainetta
000,U,H,H,h,Tunnit,Tunnit
000,U,KGJ,KGJ,kg/GJ,kg/GJ,Kilogrammaa/gigajoule
000,U,KGT,KGT,kg/t,kg/t,Kilogrammaa/tonni
000,U,KGW,kgT,kgt,kg tehoain,Kilogrammaa tehoainetta
000,U,LB,LB,lb,Naula,US-naula
000,U,LM,PM,PM,m/kappale,Pituus metreinä per yksikkö
000,U,MTf,MTf,Mppcf,Mppcf,Milj. hiukkasta / kuutiometri
000,U,ToS,ToT,t/h,t/h,Tonnia/tunti
000,U,Tot,Tot,t/ton,t/ton,Tonnia/US tonni
000,U,bsc,BSC,Btu/sc,Btu/Scf,Btu/standardikuutiojalka
000,U,fml,fml,fs/ml,Kuitua/ml,Kuituja/millilitra
000,U,jm3,jm3,J/m3,J/m3,Joulea/kuutiometri
000,U,scf,scf,ScF,ScF,Standardikuutiojalka
000,U,tmt,T/k,Ton/kk,Tonnia/kk,US-tonnia/kuukausi
000,U,FAH,FAH,FAH,Fahrenheit,Fahrenheit
000,U,JM3,JM3,J/M3,Joulea/m3,Joulea/kuutiometri
000,U,Kcl,Kcl,Kcal,kcal,Kilokalori
000,U,toS,T/h,Ton./h,Tonnia/h,US-tonnia/tunti
000,U,MLR,MLR,Ml,Megalitra,Megalitra
000,U,UG,UG,UG,µg,µg
100,V,EXR,EXR,EXR,KursKtg,Kurskategorivärde
100,U,MLL,MLL,MLL,Megalitra,Megalitra
000,V,11,026,VECKOR,Vecka,Vecka
000,V,12,025,MÅN,Månad,Månad
000,V,14,VKA,VECKA,Vecka,Vecka
000,V,15,ÅT,Årtio,Årtionde,Årtionde
000,U,KWH,KWH,kWh,kWh,Kilowattitunti
100,T,MV,MV,VA,VA,Milivolt
000,T,MMK,MMK,m_/kg,mmol/kg,Milimol/kilogram
000,T,MMO,MMO,mmol,mmol,Milimol
000,T,MOK,MOK,mol/kg,mol/kg,Mol/kilogram
000,T,MOL,MOL,mol,mol,Mol
000,T,MON,AY,Ay,Ay,Ay
000,T,MPA,MPA,MPa,MPa,Megapascal
000,T,MTE,MTE,mT,mT,Militesla
000,T,OCM,OCM,Ohcm,Ohm*cm,Özel elektrik direnci
000,T,OHM,OHM,Ohm,Ohm,Ohm
000,T,OM,OM,Ohmm,Ohm*m,Özel elektrik direnci
000,T,OZA,FOZ,foz us,Fld Oz US,Ons (sıvı)(ABD)
000,T,PAA,ÇFT,ÇİFT,Çift,Çift
000,T,PAK,PAK,PAKET,Paket,Paket
000,T,PAL,PAL,PALET,Palet,Palet
000,T,PAS,PAS,pa.s,Pas.saniye,Pascal saniye
000,T,PMR,PMR,kg/m2s,kg/m2*s,Geçirme oranı SI
000,T,TES,TES,T,T,Tesla
000,T,TJH,TYL,t/yıl,t/yıl,Ton/yıl
000,T,TO,TON,ton,ton,Ton
000,T,TON,TN,ton.,Ton (ABD),Ton (ABD)
000,T,Tmt,TAY,t/ay,t/ay,Ton/ay
000,T,ToS,ToS,t/saat,t/saat,Ton/saat
000,T,Tot,Tot,t/ton,t/ton,Ton/ABD ton
000,T,V,V,V,Volt,Volt
000,T,WCH,HF,Hft.,Hafta,Hafta
000,T,WTL,WTL,kg/sm2,kg/s*m2,Buharlaşma hızı
000,T,YD,YD,yd,Yarda,Yarda
000,T,YD2,YD2,yd2,Yarda kare,Yarda kare
000,T,YD3,YD3,yd3,Yarda küp,Yarda küp
000,T,mHg,mHg,mmHg,mmHg,Cıva milimetreleri
000,T,tMb,tMb,t/MMbb,t/MMbbl,Ton/Milyon ABD varili
000,T,tMs,tMs,t/Mscf,t/Mscf,Ton/Milyon standart ayak küp
000,T,tjl,tjl,t/Jul,t/Jul,Ton/Jul
000,T,tm3,tm3,t/tm3,t/1000m3,Ton/1000 metre küp
000,T,tt,tt,t/t,t/t,Ton/Ton
000,T,ttj,ttj,t/TJ,t/TJ,Ton/Tera jul
000,T,LHK,LHK,l/hkm,l/100 km,Litre/100 km
000,T,LMS,LMS,l/m_.s,l/mol.s,Litre/molsaniye
000,T,LPH,LPH,L/saat,Litre/saat,Litre/saat
000,T,M%O,M%O,%O(m),%O(Kütle),Kütle bindesi
000,T,MBA,MBA,mbar,mbar,Milibar
000,T,MGG,MGG,mg/g,mg/g,Miligram/gram
000,T,MGK,MGK,mg/kg,mg/kg,Miligram/kilogram
000,T,MHZ,MHZ,MHz,MHz,Megahertz
000,T,MIN,DAK,dakika,Dakika,Dakika
000,T,MMG,MMG,mmol/g,mmol/g,Milimol/gram
100,T,LHK,LHK,l/hkm,l/100 km,Litre/100 km
100,T,LMS,LMS,l/m_.s,l/mol.s,Litre/molsaniye
100,T,LPH,LPH,L/saat,Litre/saat,Litre/saat
100,T,M,M,m,Metre,Metre
100,T,M%,M%,%(E),%(E),Kütle yüzdesi
100,T,M%O,M%O,%O(m),%O(Kütle),Kütle bindesi
100,T,MA,MA,mA,Miliamper,Miliamper
100,T,MBA,MBA,mbar,mbar,Milibar
100,T,MG,MG,mg,Miligram,Miligram
100,T,MGG,MGG,mg/g,mg/g,Miligram/gram
100,T,MGK,MGK,mg/kg,mg/kg,Miligram/kilogram
100,T,MHZ,MHZ,MHz,MHz,Megahertz
100,T,MI,MIL,mil,Mil,Mil
000,N,pQ,pGQ,pg/m3,pg/m3,Picogram/kubieke meter
000,N,sMb,sMb,scf/Mb,scf/MMbbl,Std. kub. voet/milj. Am. barr.
000,N,sch,sch,scf/h,scf/h,Standaard kubieke voet/uur
000,N,scy,scy,scf/y,scf/y,Standaard kubieke voet/jaar
000,N,tMb,tMb,t/MMbb,t/MMbbl,Ton/miljoen Am. barrel
000,N,tMs,tMs,t/Mscf,t/Mscf,Ton/miljoen std. kubieke voet
000,N,tbl,tbl,t/bbl,t/bbl,Ton/Am. barrel
000,N,tbt,tbt,t/Btu,t/Btu,Ton/British thermal unit
000,N,tgl,tgl,ton/gl,ton/gal,Am. ton/Am. gallon
000,N,tjl,tjl,t/joul,t/joule,Ton/joule
000,N,tm3,tm3,t/tm3,t/1000m3,Ton/1000 kubieke meter
000,N,tot,tot,to/ton,ton/ton,Am. ton/Am. ton
000,N,tt,tt,t/t,t/t,Ton/ton
000,N,ttj,ttj,t/TJ,t/TJ,Ton/terajoule
100,N,KV,KV,kV,kV,Kilovolt
100,N,KVA,KVA,kVA,kVA,Kilovoltampère
100,N,KW,KW,kW,kW,Kilowatt
100,N,KWH,KWH,kWh,kWh,Kilowatt-uur
100,N,KWK,KWK,kgw/kg,kgw/kg,Kg werkzame stof / kg
100,N,KWM,KWM,kWh/m3,kWh/m3,Kilowattuur/kubieke meter
100,N,L,L,l,l,Liter
100,N,L2,LMI,l/min,l/min,Liter/minuut
100,N,LB,LB,lb,Pound,Pond (pound)
100,N,LBJ,LBJ,lb/yr,Pound/jaar,Pond (pound)/jaar
100,N,LBm,LBm,lb/mth,Pound/mnd,Pond (pound)/maand
100,N,LE,PE,PE,Prest.eh.,Prestatie-eenheid
100,N,LHK,LHK,l/hkm,l/100 km,Liter per 100 km
100,N,LM,002,000002,m/stuk,Lengte in meters per eenheid
100,N,LMS,LMS,l/m_.s,l/mol.s,Liter/molseconde
100,N,LPH,LPH,L/uur,Liter/uur,Liter per uur
100,N,M,M,m,m,Meter
100,N,M%,M%,%(m),%(m),Massaprocent
100,N,M%O,M%O,%O(m),%O(massa),Massapromille
100,N,M2,M2,m2,m2,Vierkante meter
100,N,M2I,M-2,1/M2,1/M2,1 / vierkante meter
100,N,M2S,M2S,m2/s,m2/s,Vierkante meter/seconde
100,N,M3,M3,m3,m3,Kubieke meter
100,N,M3D,M3D,m3/d,m3/dag,Kubieke meter/dag
100,N,M3S,M3S,m3/s,m3/s,Kubieke meter/seconde
100,N,MA,MA,mA,mA,Milli-ampère
100,N,MBA,MBA,mbar,mbar,Millibar
100,N,MEJ,MEJ,MJ,MJ,Megajoule
100,N,MG,MG,mg,mg,Milligram
100,N,MGG,MGG,mg/g,mg/g,Milligram/gram
100,N,MGK,MGK,mg/kg,mg/kg,Milligram/kilogram
100,N,MGL,MGL,mg/l,mg/l,Milligram/liter
100,N,MGQ,MGQ,mg/m3,mg/m3,Milligram/kubieke meter
100,N,MGW,MGW,MW,MW,Megawatt
100,N,MGq,MGq,mg/tm3,mg/10m3,Milligram/10 kubieke meter
100,N,MMO,MMO,mmol,mmol,Millimol
100,N,MMQ,MM3,mm3,mm3,Kubieke millimeter
100,N,MMS,MMS,mm/s,mm/s,Millimeter/seconde
100,N,MNM,MNM,mN/m,mN/m,Millinewton/meter
100,N,MTM,MTM,Mppcm,Mppcm,Miljoen deeltjes/kubieke meter
100,N,MV,MVL,mV,mV,Millivolt
100,N,MW,MW,mW,mW,Milliwatt
100,N,N,N,N,N,Newton
100,N,NAM,NAM,nm,nm,Nanometer
100,N,NM,N/M,N/m,N/m,Newton/meter
100,N,NS,NS,ns,ns,Nanoseconde
100,N,OCM,OCM,Ohcm,Ohm*cm,Specifieke elektr. weerstand
100,N,OHM,OHM,Ohm,Ohm,Ohm
100,N,OM,OM,Ohmm,Ohm*m,Specifieke elektr. weerstand
100,N,OZ,ONS,Ons,Ons,Ons
100,N,OZA,FOZ,foz us,Fld Oz US,Fluid ounce US
100,N,P,P,P,Punten,Punten
100,N,PA,PA,Pa,Pa,Pascal
100,N,PAA,PAA,PAAR,Paar,Paar
100,N,PAK,PAK,PAK,Pakket,Pakket
100,N,PAL,PAL,PAL,Pallet,Pallet
100,N,PAS,PAS,Pa.s,Pa.s,Pascalseconde
100,N,PDA,PDS,PDays,Mandag,Mandagen
100,N,PMI,PMI,1/min,1/min,1/minuut
100,N,PMR,PMR,kg/m2s,kg/m2*s,Permeatiesnelheid SI
100,N,PPB,PPB,ppb,ppb,Parts per billion
100,N,PPM,PPM,ppm,ppm,Parts per million
100,N,PPT,PPT,ppt,ppt,Parts per trillion
100,N,PRM,PRM,µg/c2m,µg/cm2*min,Permeatiesnelheid
100,N,PRS,PRS,PRS,Personen,Aantal personen
100,N,PS,PS,ps,ps,Picoseconde
100,N,PT,PT,pt us,Pint US l,"Pint, U.S. liquid"
