PLNTY,PLNNR,PLNKN,VORNR,ARBID,WERKS,STEUS,BMSCH,VGW01,VGW02,VGW03
N,47K10011,00000002,0010,10000868,7K10,YBP1,100,50,150,150
N,47K10010,00000005,0020,10000879,7K10,YBQ1,100,50,150,150
N,47K10014,00000001,0010,10000887,7K10,YBP1,10,1,2,0
N,47K10014,00000002,0020,10000886,7K10,YBP1,10,0.5,1,0
N,47K10014,00000003,0030,10000888,7K10,YBP5,10,2,2,0
N,47K10062,00000001,0010,10000887,7K10,YBP1,10,1,2,0
N,47K10062,00000002,0020,10000886,7K10,YBP1,10,0.5,1,0
N,47K10062,00000003,0030,10000888,7K10,YBP5,10,2,2,0
N,47K10016,00000001,0010,10000887,7K10,YBP1,10,1,2,0
N,47K10016,00000002,0020,10000886,7K10,YBP1,10,0.5,1,0
N,47K10016,00000004,0040,10000888,7K10,YBP5,10,2,2,0
N,47K10016,00000003,0030,10000885,7K10,QM01,10,0,0,0
Q,507K1001,00000001,0010,10000885,7K10,QM01,1,0,0,0
Q,507K1002,00000001,0010,10000885,7K10,QM01,1,0,0,0
Q,507K1004,00000001,0010,10000885,7K10,QM01,1,0,0,0
Q,507K1007,00000001,0010,10000885,7K10,QM01,1,0,0,0
Q,507K1005,00000001,0010,10000885,7K10,QM01,1,0,0,0
N,47K10039,00000001,0010,10000889,7K10,YBP1,1,30,200,200
N,47K10039,00000002,0031,10000889,7K10,YBP1,1,30,200,200
N,47K10039,00000003,0032,10000889,7K10,YBP1,1,30,200,200
N,47K10031,00000001,0010,10000889,7K10,YBP1,1,60,120,180
Q,00000012,00000001,0010,00000000,7K10,QM01,1,0,0,0
N,47K10200,00000001,0010,10000890,7K10,YBP1,100,30,10,10
N,47K10023,00000001,0010,10000891,7K10,YBP1,100,30,10,10
N,47K10024,00000001,0010,10000892,7K10,YBP1,100,30,10,10
N,47K10025,00000001,0010,10000893,7K10,YBP1,100,30,10,10
N,47K10026,00000001,0010,10000894,7K10,YBP1,100,30,10,10
N,47K10041,00000001,0010,10000891,7K10,YBP1,100,30,10,10
N,47K10042,00000001,0010,10000893,7K10,YBP1,100,30,10,10
N,47K10043,00000001,0010,10000893,7K10,YBP1,100,30,10,10
N,47K10044,00000001,0010,10000894,7K10,YBP1,100,30,10,10
N,47K10045,00000001,0010,10000894,7K10,YBP1,100,30,10,10
Q,507K1089,00000001,0010,10000885,7K10,QM01,1,0,0,0
N,47K10063,00000001,0010,10000895,7K10,YBP1,1,30,25,25
N,47K10063,00000002,0020,10000896,7K10,YBP1,1,30,25,25
N,47K10063,00000003,0030,10000897,7K10,YBP1,1,30,5,5
N,47K10063,00000004,0040,10000898,7K10,YBP1,1,15,8,8
N,47K10063,00000005,0050,10000898,7K10,YBP1,1,15,2,2
N,47K10064,00000001,0010,10000899,7K10,YBP1,1,15,3,3
N,47K10064,00000002,0020,10000898,7K10,YBP1,1,15,2,2
N,47K10063,00000006,0010,10000895,7K10,YBP1,1,30,25,25
N,47K10063,00000007,0020,10000900,7K10,YBP1,1,30,10,25
N,47K10063,00000008,0030,10000897,7K10,YBP1,1,30,5,5
N,47K10063,00000009,0040,10000898,7K10,YBP1,1,15,8,8
N,47K10063,00000010,0050,10000898,7K10,YBP1,1,15,2,2
N,47K10064,00000003,0010,10000901,7K10,YBP1,1,15,1,3
N,47K10064,00000004,0020,10000898,7K10,YBP1,1,15,2,2
2,47K10065,00000001,0010,10000904,7K10,YPI1,1500,0,0,0
2,47K10065,00000002,0030,10000902,7K10,YBP4,1500,0,0,0
2,47K10065,00000003,0020,00000000,7K10,YPI1,1500,1,1,0
2,47K10065,00000004,0040,00000000,7K10,YBP4,1500,2,2,0
2,47K10065,00000005,0010,10000904,7K10,YPI1,1500,0,0,0
2,47K10065,00000006,0030,10000903,7K10,YBP4,1500,0,0,0
2,47K10065,00000007,0020,00000000,7K10,YPI1,1500,1,1,0
2,47K10065,00000008,0040,00000000,7K10,YBP4,1500,1.5,1.5,0
2,47K10066,00000001,0010,10000905,7K10,YBP4,100,0,0,0
2,47K10066,00000002,0020,00000000,7K10,YBP4,100,2,2,0
2,47K10066,00000003,0010,10000906,7K10,YBP4,100,0,0,0
2,47K10066,00000004,0020,00000000,7K10,YBP4,100,1,1,0
N,47K10004,00000002,0010,10000907,7K10,YBP3,100,10,10,30
N,47K10035,00000001,0010,10000868,7K10,YBP1,100,30,10,10
N,47K10036,00000001,0010,10000868,7K10,YBP1,100,30,10,10
N,47K10037,00000001,0010,10000868,7K10,YBP1,100,30,10,10
N,47K10038,00000001,0010,10000868,7K10,YBP1,100,30,10,10
2,47K10068,00000001,0010,10000908,7K10,YPI1,1000,0,0,0
2,47K10068,00000002,0030,10000909,7K10,YPI1,1000,0,0,0
2,47K10068,00000003,0050,10000910,7K10,YBP4,1000,0,0,0
2,47K10068,00000004,0020,00000000,7K10,YPI1,1000,1,1,0
2,47K10068,00000005,0040,00000000,7K10,YPI1,1000,2,2,0
2,47K10068,00000006,0060,00000000,7K10,YBP4,1000,1,1,0
2,47K10069,00000001,0010,10000911,7K10,YPI1,1000,0,0,0
2,47K10069,00000002,0020,00000000,7K10,YPI1,1000,0.5,0.5,0
Q,57K10063,00000001,0010,10000885,7K10,QM01,1,0,0,0
2,47K10072,00000001,0010,10000874,7K10,YPI1,1000,0,0,0
2,47K10072,00000002,0030,10000880,7K10,YBP4,1000,0,0,0
2,47K10072,00000003,0020,00000000,7K10,YPI1,1000,2,2,0
2,47K10072,00000004,0040,00000000,7K10,YBP4,1000,1,1,0
2,47K10041,00000001,0010,10000874,7K10,YPI1,100,0,0,0
2,47K10041,00000002,0030,10000880,7K10,YBP4,100,0,0,0
2,47K10041,00000003,0020,00000000,7K10,YPI1,100,1,1,0
2,47K10041,00000004,0040,00000000,7K10,YBP4,100,2,2,0
2,47K10042,00000001,0010,10000874,7K10,YPI1,100,0,0,0
2,47K10042,00000002,0030,10000880,7K10,YBP4,100,0,0,0
2,47K10042,00000003,0020,00000000,7K10,YPI1,100,2,2,0
2,47K10042,00000004,0040,00000000,7K10,YBP4,100,2,2,0
2,47K10043,00000001,0010,10000912,7K10,YBP4,1000,0,0,0
2,47K10043,00000002,0020,00000000,7K10,YBP4,1000,1,1,0
N,44310015,00000001,0010,10000913,4310,YB99,100,1,1,1
S,44310005,00000001,0010,10000924,4310,YBRW,1,0,0,10
N,44310000,00000001,0010,10000913,4310,YBP1,100,30,10,10
N,44310000,00000002,0020,10000914,4310,YBP1,100,30,10,10
N,44310000,00000003,0030,10000915,4310,YBP1,100,30,10,10
N,44310000,00000004,0040,10000914,4310,YBP1,100,30,10,10
N,44310001,00000001,0010,10000923,4310,YBP1,100,30,10,10
N,44310001,00000002,0020,10000914,4310,YBP1,100,30,10,10
N,44310061,00000001,0010,10000913,4310,YBP1,100,30,10,10
N,44310061,00000002,0020,10000914,4310,YBP1,100,30,10,10
N,44310061,00000003,0030,10000915,4310,YBP1,100,30,10,10
N,44310061,00000004,0040,10000914,4310,YBP1,100,30,10,10
N,44310010,00000001,0010,10000913,4310,YBP1,100,50,150,150
N,44310010,00000002,0020,10000924,4310,YBP1,100,50,150,150
N,44310010,00000003,0030,10000915,4310,YBP1,100,50,150,150
N,44310011,00000001,0010,10000913,4310,YBP1,100,50,150,150
2,44310007,00000001,0010,10000919,4310,YPI1,10000,0,0,0
2,44310007,00000002,0030,10000918,4310,YBP4,10000,0,0,0
2,44310007,00000003,0020,00000000,4310,YPI1,10000,1,2,0
2,44310007,00000004,0040,00000000,4310,YBP4,10000,0.5,1,0
2,44310008,00000001,0010,10000925,4310,YBP4,1000,0,0,0
2,44310008,00000002,0020,00000000,4310,YBP4,1000,2,2,0
2,44310007,00000005,0010,10000919,4310,YPI1,10000,0,0,0
2,44310007,00000006,0030,10000918,4310,YBP4,10000,0,0,0
2,44310007,00000007,0020,00000000,4310,YPI1,10000,1,2,0
2,44310007,00000008,0040,00000000,4310,YBP4,10000,0.5,1,0
N,44310046,00000001,0010,10000913,4310,YBP1,100,30,200,200
N,44310046,00000002,0020,10000914,4310,YBP1,100,30,200,200
N,44310046,00000003,0030,10000915,4310,YBP1,100,30,200,200
N,44310046,00000004,0040,10000914,4310,YBP1,100,30,200,200
N,44310003,00000001,0010,10000923,4310,YBP1,100,30,10,10
N,44310003,00000002,0020,10000914,4310,YBP3,100,30,10,10
N,44310004,00000001,0010,10000917,4310,YBP3,100,10,10,30
N,44310000,00000005,0010,10000924,4310,YBP1,1,30,10,10
N,44310012,00000001,0010,10000917,4310,YBP3,100,10,10,30
N,44310009,00000001,0010,10000917,4310,YBP3,100,10,10,30
N,44310047,00000001,0010,10000923,4310,YBP1,100,10,10,30
N,44310047,00000002,0020,10000914,4310,YBP3,100,10,10,30
Q,54310001,00000001,0010,10000930,4310,QM01,1,0,0,0
N,44310010,00000004,0010,10000913,4310,YBP1,100,50,150,150
N,44310010,00000006,0030,10000915,4310,YBP1,100,50,150,150
N,44310011,00000002,0010,10000913,4310,YBP1,100,50,150,150
N,44310010,00000005,0020,10000924,4310,YBQ1,100,50,150,150
N,44310014,00000001,0010,10000932,4310,YBP1,10,1,2,0
N,44310014,00000002,0020,10000931,4310,YBP1,10,0.5,1,0
N,44310014,00000003,0030,10000933,4310,YBP5,10,2,2,0
N,44310062,00000001,0010,10000932,4310,YBP1,10,1,2,0
N,44310062,00000002,0020,10000931,4310,YBP1,10,0.5,1,0
N,44310062,00000003,0030,10000933,4310,YBP5,10,2,2,0
N,44310016,00000001,0010,10000932,4310,YBP1,10,1,2,0
N,44310016,00000002,0020,10000931,4310,YBP1,10,0.5,1,0
N,44310016,00000004,0040,10000933,4310,YBP5,10,2,2,0
N,44310016,00000003,0030,10000930,4310,QM01,10,0,0,0
Q,50431001,00000001,0010,10000930,4310,QM01,1,0,0,0
Q,50431002,00000001,0010,10000930,4310,QM01,1,0,0,0
Q,50431004,00000001,0010,10000930,4310,QM01,1,0,0,0
Q,50431007,00000001,0010,10000930,4310,QM01,1,0,0,0
Q,50431005,00000001,0010,10000930,4310,QM01,1,0,0,0
N,44310039,00000001,0010,10000934,4310,YBP1,1,30,200,200
N,44310039,00000002,0031,10000934,4310,YBP1,1,30,200,200
N,44310039,00000003,0032,10000934,4310,YBP1,1,30,200,200
N,44310031,00000001,0010,10000934,4310,YBP1,1,60,120,180
N,44310023,00000001,0010,10000935,4310,YBP1,100,30,10,10
N,44310024,00000001,0010,10000936,4310,YBP1,100,30,10,10
N,44310025,00000001,0010,10000937,4310,YBP1,100,30,10,10
N,44310026,00000001,0010,10000938,4310,YBP1,100,30,10,10
N,44310041,00000001,0010,10000935,4310,YBP1,100,30,10,10
N,44310042,00000001,0010,10000937,4310,YBP1,100,30,10,10
N,44310043,00000001,0010,10000937,4310,YBP1,100,30,10,10
N,44310044,00000001,0010,10000938,4310,YBP1,100,30,10,10
N,44310045,00000001,0010,10000938,4310,YBP1,100,30,10,10
Q,50431089,00000001,0010,10000930,4310,QM01,1,0,0,0
N,44310063,00000001,0010,10000939,4310,YBP1,1,30,25,25
N,44310063,00000002,0020,10000940,4310,YBP1,1,30,25,25
N,44310063,00000003,0030,10000941,4310,YBP1,1,30,5,5
N,44310063,00000004,0040,10000942,4310,YBP1,1,15,8,8
N,44310063,00000005,0050,10000942,4310,YBP1,1,15,2,2
N,44310064,00000001,0010,10000943,4310,YBP1,1,15,3,3
N,44310064,00000002,0020,10000942,4310,YBP1,1,15,2,2
N,44310063,00000006,0010,10000939,4310,YBP1,1,30,25,25
N,44310063,00000007,0020,10000944,4310,YBP1,1,30,10,25
N,44310063,00000008,0030,10000941,4310,YBP1,1,30,5,5
N,44310063,00000009,0040,10000942,4310,YBP1,1,15,8,8
N,44310063,00000010,0050,10000942,4310,YBP1,1,15,2,2
N,44310064,00000003,0010,10000945,4310,YBP1,1,15,1,3
N,44310064,00000004,0020,10000942,4310,YBP1,1,15,2,2
2,44310065,00000001,0010,10000948,4310,YPI1,1500,0,0,0
2,44310065,00000002,0030,10000946,4310,YBP4,1500,0,0,0
2,44310065,00000003,0020,00000000,4310,YPI1,1500,1,1,0
2,44310065,00000004,0040,00000000,4310,YPI1,1500,2,2,0
2,44310065,00000005,0050,00000000,4310,YBP4,1500,1,1,0
2,44310065,00000006,0010,10000948,4310,YPI1,1500,0,0,0
2,44310065,00000007,0030,10000947,4310,YBP4,1500,0,0,0
2,44310065,00000008,0020,00000000,4310,YPI1,1500,1,1,0
2,44310065,00000009,0040,00000000,4310,YPI1,1500,1.5,1.5,0
2,44310065,00000010,0050,00000000,4310,YBP4,1500,1,1,0
2,44310066,00000001,0010,10000949,4310,YBP4,100,0,0,0
2,44310066,00000002,0020,00000000,4310,YBP4,100,2,2,0
2,44310066,00000003,0010,10000950,4310,YBP4,100,0,0,0
2,44310066,00000004,0020,00000000,4310,YBP4,100,1,1,0
N,44310004,00000002,0010,10000951,4310,YBP3,100,10,10,30
N,44310035,00000001,0010,10000913,4310,YBP1,100,30,10,10
N,44310036,00000001,0010,10000913,4310,YBP1,100,30,10,10
N,44310037,00000001,0010,10000913,4310,YBP1,100,30,10,10
N,44310038,00000001,0010,10000913,4310,YBP1,100,30,10,10
2,44310068,00000001,0010,10000952,4310,YPI1,1000,0,0,0
2,44310068,00000002,0030,10000953,4310,YPI1,1000,0,0,0
2,44310068,00000003,0050,10000954,4310,YBP4,1000,0,0,0
2,44310068,00000004,0020,00000000,4310,YPI1,1000,1,1,0
2,44310068,00000005,0040,00000000,4310,YPI1,1000,2,2,0
2,44310068,00000006,0060,00000000,4310,YBP4,1000,1,1,0
2,44310069,00000001,0010,10000955,4310,YPI1,1000,0,0,0
2,44310069,00000002,0020,00000000,4310,YPI1,1000,0.5,0.5,0
Q,54310063,00000001,0010,10000930,4310,QM01,1,0,0,0
2,44310072,00000001,0010,10000919,4310,YPI1,1000,0,0,0
2,44310072,00000002,0030,10000925,4310,YBP4,1000,0,0,0
2,44310072,00000003,0020,00000000,4310,YPI1,1000,2,2,0
2,44310072,00000004,0040,00000000,4310,YBP4,1000,1,1,0
2,44310041,00000001,0010,10000919,4310,YPI1,100,0,0,0
2,44310041,00000002,0030,10000925,4310,YBP4,100,0,0,0
2,44310041,00000003,0020,00000000,4310,YPI1,100,1,1,0
2,44310041,00000004,0040,00000000,4310,YBP4,100,2,2,0
2,44310042,00000001,0010,10000919,4310,YPI1,100,0,0,0
2,44310042,00000002,0030,10000925,4310,YBP4,100,0,0,0
2,44310042,00000003,0020,00000000,4310,YPI1,100,2,2,0
2,44310042,00000004,0040,00000000,4310,YBP4,100,2,2,0
2,44310043,00000001,0010,10000956,4310,YBP4,1000,0,0,0
2,44310043,00000002,0020,00000000,4310,YBP4,1000,1,1,0
N,41510015,00000001,0010,10000957,1510,YB99,100,1,1,1
S,41510005,00000001,0010,10000968,1510,YBRW,1,0,0,10
N,41510000,00000001,0010,10000957,1510,YBP1,100,30,10,10
N,41510000,00000002,0020,10000958,1510,YBP1,100,30,10,10
N,41510000,00000003,0030,10000959,1510,YBP1,100,30,10,10
N,41510000,00000004,0040,10000958,1510,YBP1,100,30,10,10
N,41510001,00000001,0010,10000967,1510,YBP1,100,30,10,10
N,41510001,00000002,0020,10000958,1510,YBP1,100,30,10,10
N,41510061,00000001,0010,10000957,1510,YBP1,100,30,10,10
N,41510061,00000002,0020,10000958,1510,YBP1,100,30,10,10
N,41510061,00000003,0030,10000959,1510,YBP1,100,30,10,10
N,41510061,00000004,0040,10000958,1510,YBP1,100,30,10,10
N,41510010,00000001,0010,10000957,1510,YBP1,100,50,150,150
N,41510010,00000002,0020,10000968,1510,YBP1,100,50,150,150
N,41510010,00000003,0030,10000959,1510,YBP1,100,50,150,150
N,41510011,00000001,0010,10000957,1510,YBP1,100,50,150,150
2,41510007,00000001,0010,10000963,1510,YPI1,10000,0,0,0
2,41510007,00000002,0030,10000962,1510,YBP4,10000,0,0,0
2,41510007,00000003,0020,00000000,1510,YPI1,10000,1,2,0
2,41510007,00000004,0040,00000000,1510,YBP4,10000,0.5,1,0
2,41510008,00000001,0010,10000969,1510,YBP4,1000,0,0,0
2,41510008,00000002,0020,00000000,1510,YBP4,1000,2,2,0
2,41510007,00000005,0010,10000963,1510,YPI1,10000,0,0,0
2,41510007,00000006,0030,10000962,1510,YBP4,10000,0,0,0
2,41510007,00000007,0020,00000000,1510,YPI1,10000,1,2,0
2,41510007,00000008,0040,00000000,1510,YBP4,10000,0.5,1,0
N,41510046,00000001,0010,10000957,1510,YBP1,100,30,200,200
N,41510046,00000002,0020,10000958,1510,YBP1,100,30,200,200
N,41510046,00000003,0030,10000959,1510,YBP1,100,30,200,200
N,41510046,00000004,0040,10000958,1510,YBP1,100,30,200,200
N,41510003,00000001,0010,10000967,1510,YBP1,100,30,10,10
N,41510003,00000002,0020,10000958,1510,YBP3,100,30,10,10
N,41510004,00000001,0010,10000961,1510,YBP3,100,10,10,30
N,41510000,00000005,0010,10000968,1510,YBP1,1,30,10,10
N,41510012,00000001,0010,10000961,1510,YBP3,100,10,10,30
N,41510009,00000001,0010,10000961,1510,YBP3,100,10,10,30
N,41510047,00000001,0010,10000967,1510,YBP1,100,10,10,30
N,41510047,00000002,0020,10000958,1510,YBP3,100,10,10,30
Q,51510001,00000001,0010,10000974,1510,QM01,1,0,0,0
N,41510010,00000004,0010,10000957,1510,YBP1,100,50,150,150
N,41510010,00000006,0030,10000959,1510,YBP1,100,50,150,150
N,41510011,00000002,0010,10000957,1510,YBP1,100,50,150,150
N,41510010,00000005,0020,10000968,1510,YBQ1,100,50,150,150
N,41510014,00000001,0010,10000976,1510,YBP1,10,1,2,0
N,41510014,00000002,0020,10000975,1510,YBP1,10,0.5,1,0
N,41510014,00000003,0030,10000977,1510,YBP5,10,2,2,0
N,41510062,00000001,0010,10000976,1510,YBP1,10,1,2,0
N,41510062,00000002,0020,10000975,1510,YBP1,10,0.5,1,0
N,41510062,00000003,0030,10000977,1510,YBP5,10,2,2,0
N,41510016,00000001,0010,10000976,1510,YBP1,10,1,2,0
N,41510016,00000002,0020,10000975,1510,YBP1,10,0.5,1,0
N,41510016,00000004,0040,10000977,1510,YBP5,10,2,2,0
N,41510016,00000003,0030,10000974,1510,QM01,10,0,0,0
Q,50151001,00000001,0010,10000974,1510,QM01,1,0,0,0
Q,50151002,00000001,0010,10000974,1510,QM01,1,0,0,0
Q,50151004,00000001,0010,10000974,1510,QM01,1,0,0,0
Q,50151007,00000001,0010,10000974,1510,QM01,1,0,0,0
Q,50151005,00000001,0010,10000974,1510,QM01,1,0,0,0
N,41510039,00000001,0010,10000978,1510,YBP1,1,30,200,200
N,41510039,00000002,0031,10000978,1510,YBP1,1,30,200,200
N,41510039,00000003,0032,10000978,1510,YBP1,1,30,200,200
N,41510031,00000001,0010,10000978,1510,YBP1,1,60,120,180
Q,00000013,00000001,0010,00000000,1510,QM01,1,0,0,0
N,41510200,00000001,0010,10000979,1510,YBP1,100,30,10,10
N,41510023,00000001,0010,10000980,1510,YBP1,100,30,10,10
N,41510024,00000001,0010,10000981,1510,YBP1,100,30,10,10
N,41510025,00000001,0010,10000982,1510,YBP1,100,30,10,10
N,41510026,00000001,0010,10000983,1510,YBP1,100,30,10,10
N,41510041,00000001,0010,10000980,1510,YBP1,100,30,10,10
N,41510042,00000001,0010,10000982,1510,YBP1,100,30,10,10
N,41510043,00000001,0010,10000982,1510,YBP1,100,30,10,10
N,41510044,00000001,0010,10000983,1510,YBP1,100,30,10,10
N,41510045,00000001,0010,10000983,1510,YBP1,100,30,10,10
Q,50151089,00000001,0010,10000974,1510,QM01,1,0,0,0
N,41510063,00000001,0010,10000984,1510,YBP1,1,30,25,25
N,41510063,00000002,0020,10000985,1510,YBP1,1,30,25,25
N,41510063,00000003,0030,10000986,1510,YBP1,1,30,5,5
N,41510063,00000004,0040,10000987,1510,YBP1,1,15,8,8
N,41510063,00000005,0050,10000987,1510,YBP1,1,15,2,2
N,41510064,00000001,0010,10000988,1510,YBP1,1,15,3,3
N,41510064,00000002,0020,10000987,1510,YBP1,1,15,2,2
N,41510063,00000006,0010,10000984,1510,YBP1,1,30,25,25
N,41510063,00000007,0020,10000989,1510,YBP1,1,30,10,25
N,41510063,00000008,0030,10000986,1510,YBP1,1,30,5,5
N,41510063,00000009,0040,10000987,1510,YBP1,1,15,8,8
N,41510063,00000010,0050,10000987,1510,YBP1,1,15,2,2
N,41510064,00000003,0010,10000990,1510,YBP1,1,15,1,3
N,41510064,00000004,0020,10000987,1510,YBP1,1,15,2,2
2,41510065,00000001,0010,10000993,1510,YPI1,1500,0,0,0
2,41510065,00000002,0030,10000991,1510,YBP4,1500,0,0,0
2,41510065,00000003,0020,00000000,1510,YPI1,1500,1,1,0
2,41510065,00000004,0040,00000000,1510,YPI1,1500,2,2,0
2,41510065,00000005,0050,00000000,1510,YBP4,1500,1,1,0
2,41510065,00000006,0010,10000993,1510,YPI1,1500,0,0,0
2,41510065,00000007,0030,10000992,1510,YBP4,1500,0,0,0
2,41510065,00000008,0020,00000000,1510,YPI1,1500,1,1,0
2,41510065,00000009,0040,00000000,1510,YPI1,1500,1.5,1.5,0
2,41510065,00000010,0050,00000000,1510,YBP4,1500,1,1,0
2,41510066,00000001,0010,10000994,1510,YBP4,100,0,0,0
2,41510066,00000002,0020,00000000,1510,YBP4,100,2,2,0
2,41510066,00000003,0010,10000995,1510,YBP4,100,0,0,0
2,41510066,00000004,0020,00000000,1510,YBP4,100,1,1,0
N,41510004,00000002,0010,10000996,1510,YBP3,100,10,10,30
N,41510035,00000001,0010,10000957,1510,YBP1,100,30,10,10
N,41510036,00000001,0010,10000957,1510,YBP1,100,30,10,10
N,41510037,00000001,0010,10000957,1510,YBP1,100,30,10,10
N,41510038,00000001,0010,10000957,1510,YBP1,100,30,10,10
2,41510068,00000001,0010,10000997,1510,YPI1,1000,0,0,0
2,41510068,00000002,0030,10000998,1510,YPI1,1000,0,0,0
2,41510068,00000003,0050,10000999,1510,YBP4,1000,0,0,0
2,41510068,00000004,0020,00000000,1510,YPI1,1000,1,1,0
2,41510068,00000005,0040,00000000,1510,YPI1,1000,2,2,0
2,41510068,00000006,0060,00000000,1510,YBP4,1000,1,1,0
2,41510069,00000001,0010,10001000,1510,YPI1,1000,0,0,0
2,41510069,00000002,0020,00000000,1510,YPI1,1000,0.5,0.5,0
Q,51510063,00000001,0010,10000974,1510,QM01,1,0,0,0
2,41510072,00000001,0010,10000963,1510,YPI1,1000,0,0,0
2,41510072,00000002,0030,10000969,1510,YBP4,1000,0,0,0
2,41510072,00000003,0020,00000000,1510,YPI1,1000,2,2,0
2,41510072,00000004,0040,00000000,1510,YBP4,1000,1,1,0
2,41510041,00000001,0010,10000963,1510,YPI1,100,0,0,0
2,41510041,00000002,0030,10000969,1510,YBP4,100,0,0,0
2,41510041,00000003,0020,00000000,1510,YPI1,100,1,1,0
2,41510041,00000004,0040,00000000,1510,YBP4,100,2,2,0
2,41510042,00000001,0010,10000963,1510,YPI1,100,0,0,0
2,41510042,00000002,0030,10000969,1510,YBP4,100,0,0,0
2,41510042,00000003,0020,00000000,1510,YPI1,100,2,2,0
2,41510042,00000004,0040,00000000,1510,YBP4,100,2,2,0
2,41510043,00000001,0010,10001001,1510,YBP4,1000,0,0,0
2,41510043,00000002,0020,00000000,1510,YBP4,1000,1,1,0
N,42310015,00000001,0010,10001002,2310,YB99,100,1,1,1
S,42310005,00000001,0010,10001013,2310,YBRW,1,0,0,10
N,42310000,00000001,0010,10001002,2310,YBP1,100,30,10,10
N,42310000,00000002,0020,10001003,2310,YBP1,100,30,10,10
N,42310000,00000003,0030,10001004,2310,YBP1,100,30,10,10
N,42310000,00000004,0040,10001003,2310,YBP1,100,30,10,10
N,42310001,00000001,0010,10001012,2310,YBP1,100,30,10,10
N,42310001,00000002,0020,10001003,2310,YBP1,100,30,10,10
N,42310061,00000001,0010,10001002,2310,YBP1,100,30,10,10
N,42310061,00000002,0020,10001003,2310,YBP1,100,30,10,10
N,42310061,00000003,0030,10001004,2310,YBP1,100,30,10,10
N,42310061,00000004,0040,10001003,2310,YBP1,100,30,10,10
2,42310007,00000001,0010,10001008,2310,YPI1,10000,0,0,0
2,42310007,00000002,0030,10001007,2310,YBP4,10000,0,0,0
2,42310007,00000003,0020,00000000,2310,YPI1,10000,1,2,0
2,42310007,00000004,0040,00000000,2310,YBP4,10000,0.5,1,0
2,42310008,00000001,0010,10001014,2310,YBP4,1000,0,0,0
2,42310008,00000002,0020,00000000,2310,YBP4,1000,2,2,0
N,42310046,00000001,0010,10001002,2310,YBP1,100,30,200,200
N,42310046,00000002,0020,10001003,2310,YBP1,100,30,200,200
N,42310046,00000003,0030,10001004,2310,YBP1,100,30,200,200
N,42310046,00000004,0040,10001003,2310,YBP1,100,30,200,200
N,42310003,00000001,0010,10001012,2310,YBP1,100,30,10,10
N,42310003,00000002,0020,10001003,2310,YBP3,100,30,10,10
N,42310004,00000001,0010,10001006,2310,YBP3,100,10,10,30
N,42310000,00000005,0010,10001013,2310,YBP1,1,30,10,10
N,42310012,00000001,0010,10001006,2310,YBP3,100,10,10,30
N,42310009,00000001,0010,10001006,2310,YBP3,100,10,10,30
N,42310047,00000001,0010,10001012,2310,YBP1,100,10,10,30
N,42310047,00000002,0020,10001003,2310,YBP3,100,10,10,30
Q,52310001,00000001,0010,10001019,2310,QM01,1,0,0,0
N,42310010,00000001,0010,10001002,2310,YBP1,100,50,150,150
N,42310010,00000003,0030,10001004,2310,YBP1,100,50,150,150
N,42310011,00000001,0010,10001002,2310,YBP1,100,50,150,150
N,42310010,00000002,0020,10001013,2310,YBQ1,100,50,150,150
N,42310014,00000001,0010,10001021,2310,YBP1,10,1,2,0
N,42310014,00000002,0020,10001020,2310,YBP1,10,0.5,1,0
N,42310014,00000003,0030,10001022,2310,YBP5,10,2,2,0
N,42310016,00000001,0010,10001021,2310,YBP1,10,1,2,0
N,42310016,00000002,0020,10001020,2310,YBP1,10,0.5,1,0
N,42310016,00000004,0040,10001022,2310,YBP5,10,2,2,0
N,42310016,00000003,0030,10001019,2310,QM01,10,0,0,0
Q,50231001,00000001,0010,10001019,2310,QM01,1,0,0,0
Q,50231002,00000001,0010,10001019,2310,QM01,1,0,0,0
Q,50231004,00000001,0010,10001019,2310,QM01,1,0,0,0
Q,50231005,00000001,0010,10001019,2310,QM01,1,0,0,0
N,42310039,00000001,0010,10001023,2310,YBP1,1,30,200,200
N,42310039,00000002,0031,10001023,2310,YBP1,1,30,200,200
N,42310039,00000003,0032,10001023,2310,YBP1,1,30,200,200
N,42310031,00000001,0010,10001023,2310,YBP1,1,60,120,180
Q,00000014,00000001,0010,00000000,2310,QM01,1,0,0,0
N,42310200,00000001,0010,10001024,2310,YBP1,100,30,10,10
