STLNR,STLKN,IDNRK,MENGE,MEINS,POSTP,AUSCH,POSNR,EWAHR
00001191,00000014,SG-CFP-V-SENSOR,1,EA,L,0,0140,0
00001191,00000015,SG-CFP-F-SENSOR,2,EA,L,0,0150,0
00001191,00000016,SWN-CFG-SW-S1,1,EA,N,0,0160,0
00001192,00000001,SG1_CP,1,ST,L,0,0010,0
00001192,00000002,RM2_CP,2,ST,L,0,0020,0
00000015,00000001,RM15,1000,ST,L,0,0010,0
00000040,00000001,RM15,1000,ST,L,0,0010,0
00000038,00000011,FG126,1,ST,L,0,0010,0
00000065,00000003,SWNIPD001,1,ST,L,0,0030,0
00000065,00000002,RMIPD002,1,ST,L,0,0020,0
00000117,00000001,RM1420,500,L,L,0,0010,0
00000119,00000003,RM1420,100,L,L,0,0030,0
00000119,00000004,RM15,10,ST,L,0,0040,0
00000120,00000002,RM15,10,ST,L,0,0020,0
00000121,00000002,RM1420,500,L,L,0,0020,0
00000133,00000003,RM1420,100,L,L,0,0030,0
00000133,00000004,RM15,10,ST,L,0,0040,0
00000134,00000002,RM15,10,ST,L,0,0020,0
00000135,00000002,RM1420,500,L,L,0,0020,0
00000142,00000001,AVC_RBT_CNTRL_CAB,1,ST,L,0,0010,0
00000142,00000002,AVC_RBT_CNTRL_BRD,1,ST,L,0,0020,0
00000145,00000001,AVC_RBT_ROBOT,1,ST,N,0,0010,0
00000147,00000001,AVC_RBT_CNTRL_CAB,1,ST,L,0,0010,0
00000147,00000002,AVC_RBT_CNTRL_BRD,1,ST,L,0,0020,0
00000150,00000001,AVC_RBT_ROBOT,1,ST,N,0,0010,0
00000162,00000001,AVC_RBT_CNTRL_CAB,1,ST,L,0,0010,0
00000167,00000001,AVC_RBT_CNTRL_CAB,1,ST,L,0,0010,0
00000008,00000001,AVC_RBT_BASE_FRAME,1,ST,L,0,0010,0
00000008,00000002,AVC_RBT_SEALING,1,ST,L,0,0005,0
00000008,00000003,AVC_RBT_CONTROL,1,ST,N,0,0040,0
00000008,00000004,AVC_RBT_LINK_ARM,1,ST,N,0,002L,0
00000008,00000005,AVC_RBT_D_ARM_110,1,ST,L,0,002D,0
00000011,00000001,AVC_RBT_CNTRL_BRD,1,ST,L,0,0020,0
00000011,00000002,AVC_RBT_CNTRL_CAB,2,ST,L,0,0010,0
00000012,00000001,AVC_RBT_CNTRL_BRD,1,ST,L,0,0020,0
00000012,00000002,AVC_RBT_CNTRL_CAB,2,ST,L,0,0010,0
00000017,00000002,AVC_RBT_D_ARM_50,1,ST,L,0,0020,0
00000017,00000003,AVC_RBT_L_ARM_45,1,ST,L,0,0010,0
00000017,00000004,AVC_RBT_CNTRL_UNIT,1,ST,L,0,0040,0
00001193,00000001,RM1_CP,1,ST,L,0,0010,0
00001194,00000001,RM7_CP,100,ST,L,0,0010,0
00001194,00000002,SG2_CP,1500,CCM,L,0,0020,0
00001195,00000001,RM5_CP,1,KG,L,0,0010,0
00001196,00000001,RMJIT01,1000,ST,L,0,0010,0
00001197,00000001,RMJIT01,1000,ST,L,0,0010,0
00001197,00000002,RMJIT02,1000,ST,L,0,0010,0
00001198,00000001,SG21,100,ST,L,0,0010,0
00001198,00000002,SG22,100,ST,L,0,0020,0
00001198,00000003,RM122,100,ST,L,0,0030,0
00001198,00000004,RM128,100,ST,L,0,0040,0
00001198,00000005,SG25,100,ST,L,0,0070,0
00001198,00000006,SG124,100,ST,L,0,0080,0
00001198,00000007,RM20,100,ST,L,0,0090,0
00001198,00000008,RM27,100,ST,L,0,0100,0
00001199,00000001,RM27,100,ST,L,0,0010,0
00001200,00000001,SG21,100,ST,L,0,0010,0
00001200,00000002,SG22,100,ST,L,0,0020,0
00001200,00000003,RM122,100,ST,L,0,0030,0
00001200,00000004,RM128,100,ST,L,0,0040,0
00001200,00000005,SG25,100,ST,L,0,0070,0
00001200,00000006,SG124,100,ST,L,0,0080,0
00001200,00000007,RM20,100,ST,L,0,0090,0
00001200,00000008,RM27,100,ST,L,0,0100,0
00001201,00000001,SG21,100,ST,L,0,0010,0
00001201,00000002,SG22,100,ST,L,0,0020,0
00001201,00000003,RM122,100,ST,L,0,0030,0
00001201,00000004,RM128,100,ST,L,0,0040,0
00001201,00000005,SG25,100,ST,L,0,0070,0
00001201,00000006,SG124,100,ST,L,0,0080,0
00001201,00000007,RM20,100,ST,L,0,0090,0
00001201,00000008,RM27,100,ST,L,0,0100,0
00001202,00000001,RM1420,500,L,L,0,0010,0
00001202,00000002,RM1430,120,KG,L,0,0020,0
00001202,00000003,SG7100,-10,KG,L,0,0030,0
00001202,00000004,SG9100,-400,L,L,0,0040,0
00001202,00000005,SG8100,-50,L,L,0,0050,0
00001203,00000001,SG1010,1000,L,L,0,0010,0
00001204,00000001,SG1010,100,L,L,0,0010,0
00001204,00000002,SG22,10,ST,L,0,0020,0
00001204,00000003,RM1420,100,L,L,0,0030,0
00001204,00000004,RM15,10,ST,L,0,0040,0
00001204,00000005,SG2200,100,KG,L,0,0050,0
00001204,00000006,PIP01,100,L,N,0,0060,0
00001205,00000001,SG6100,100,KG,L,0,0010,0
00001205,00000002,RM15,10,ST,L,0,0020,0
00001205,00000003,SG23,10,ST,L,0,0030,0
00001205,00000004,RM128,10,ST,L,0,0040,0
00001206,00000001,RM09,100,KG,L,0,0010,0
00001206,00000002,RM1420,500,L,L,0,0020,0
00001206,00000003,RM1430,100,KG,L,0,0030,0
00001207,00000001,FG6500,100,KG,L,0,0010,0
00001207,00000002,SG2200,900,KG,L,0,0020,0
00001208,00000001,AVC_RBT_CNTRL_CAB,1,ST,L,0,0010,0
00001208,00000002,AVC_RBT_CNTRL_BRD,1,ST,L,0,0020,0
00001211,00000002,AVC_RBT_APPL_UNIT,1,ST,N,0,0100,0
00001211,00000001,AVC_RBT_ROBOT,1,ST,N,0,0010,0
00001210,00000002,,1,ST,K,0,0020,0
00001210,00000001,,1,ST,K,0,0010,0
00001210,00000003,AVC_RBT_BASE_FRAME,1,ST,L,0,0030,0
00001209,00000001,,1,ST,K,0,0010,0
00001209,00000002,AVC_RBT_CNTRL_UNIT,1,ST,N,0,0020,0
00001212,00000001,RM16,100,ST,L,0,0010,0
00001213,00000001,SG21,100,ST,L,0,0010,0
00001213,00000002,SG22,100,ST,L,0,0020,0
00001213,00000003,RM122,100,ST,L,0,0030,0
00001213,00000004,RM128,100,ST,L,0,0040,0
00001213,00000005,SG23,100,ST,L,0,0060,0
00001213,00000006,SG25,100,ST,L,0,0070,0
00001213,00000007,SG124,100,ST,L,0,0080,0
00001213,00000008,RM20,100,ST,L,0,0090,0
00001213,00000009,RM27,100,ST,L,0,0100,0
00001214,00000001,RM124,100,ST,L,0,0010,0
00001215,00000001,RM124,100,ST,L,0,0010,0
00001216,00000001,SG30,100,ST,L,0,0010,0
00001216,00000002,RM20,100,ST,L,0,0020,0
00001217,00000001,RM15,1000,ST,L,0,0010,0
00001217,00000002,SG24,15000,CCM,L,0,0020,0
00001218,00000001,RM09,1,KG,L,0,0010,0
00001218,00000002,RM19,1.2,L,L,0,0020,0
00001218,00000003,RM30,8.5,L,L,0,0030,0
00001219,00000001,SG22,100,ST,L,0,0020,0
00001219,00000002,RM122,100,ST,L,0,0030,0
00001219,00000003,RM128,100,ST,L,0,0040,0
00001219,00000004,SG25,100,ST,L,0,0070,0
00001219,00000005,SG224,100,ST,L,0,0080,0
00001219,00000006,RM27,100,ST,L,0,0090,0
00001220,00000001,RM124,100,ST,L,0,0010,0
00001221,00000001,RM12,1000,ST,L,0,0010,0
00001213,00000010,FG126,1,ST,L,0,0010,0
00000045,00000001,SP001,1,ST,L,0,0010,0
00000045,00000002,SP002,1,ST,L,0,0020,0
00000045,00000003,SP003,1,ST,L,0,0030,0
00000045,00000004,SP004,1,ST,L,0,0040,0
00000045,00000005,SP005,1,ST,L,0,0050,0
00000045,00000006,SP006,1,ST,L,0,0060,0
00000046,00000001,SP001,1,ST,L,0,0010,0
00000046,00000002,SP002,1,ST,L,0,0020,0
00000046,00000003,SP003,1,ST,L,0,0030,0
00000046,00000004,SP004,1,ST,L,0,0040,0
00000046,00000005,SP005,1,ST,L,0,0050,0
00000046,00000006,SP006,1,ST,L,0,0060,0
00001222,00000001,RM13,100,ST,L,0,0010,0
00001222,00000002,RM14,100,ST,L,0,0020,0
00001223,00000001,RM33,100,ST,L,0,0010,0
00001223,00000002,RM34,100,ST,L,0,0020,0
00001224,00000001,SG233,100,ST,L,0,0010,0
00001224,00000002,RM233-1,100,ST,L,0,0020,0
00001224,00000003,RM233-2,100,ST,L,0,0030,0
00001224,00000004,RM233-4,100,ST,L,0,0040,0
00001225,00000001,RM234,100,ST,L,0,0010,0
00001224,00000005,SG234,100,ST,L,0,0010,0
00001226,00000001,RM235,100,ST,L,0,0010,0
00001227,00000001,RM124,100,ST,L,0,0010,0
00001228,00000001,SG29,100,ST,L,0,0010,0
00001228,00000002,RM20,100,ST,L,0,0020,0
00001229,00000001,RMPI001,86,KG,L,0,0010,0
00001229,00000002,RMPI002,2,KG,L,0,0020,0
00001229,00000003,RMPI003,3,KG,L,0,0030,0
00001229,00000004,RMPI004,4,KG,L,0,0040,0
00001229,00000005,RMPI005,5000,G,L,0,0050,0
00001230,00000001,RMPI001,86,KG,L,0,0010,0
00001230,00000002,RMPI002,2,KG,L,0,0020,0
00001230,00000003,RMPI003,3,KG,L,0,0030,0
00001230,00000004,RMPI004,4,KG,L,0,0040,0
00001230,00000005,RMPI005,5000,G,L,0,0050,0
00001231,00000001,SDBOMERLAIT01,3,ST,L,0,0010,0
00001231,00000002,SDBOMERLAIT02,5,ST,L,0,0020,0
00001232,00000001,SDBOMLUMFIT01,3,ST,L,0,0010,0
00001232,00000002,SDBOMLUMFIT02,5,ST,L,0,0020,0
00001233,00000007,,1,ST,K,0,0040,0
00001233,00000001,SF-FL-COMB,1,ST,L,0,0010,0
00001233,00000002,SF-FL-ELECTRIC,1,ST,L,0,0010,0
00001233,00000003,SF-FL-TIRE-CUSH,4,ST,L,0,0020,0
00001233,00000004,SF-FL-TIRE-PNEU,4,ST,L,0,0020,0
00001233,00000005,SF-FL-CWEIGHT,1,ST,L,0,0030,0
00001233,00000006,SF-FL-FORKSEAT-VXX,1,ST,L,0,0050,0
00001234,00000006,,1,ST,K,0,0040,0
00001234,00000001,SF-FL-COMB,1,ST,L,0,0010,0
00001234,00000002,SF-FL-ELECTRIC,1,ST,L,0,0010,0
00001234,00000003,SF-FL-TIRE-CUSH,4,ST,L,0,0020,0
00001234,00000004,SF-FL-TIRE-PNEU,4,ST,L,0,0020,0
00001234,00000005,SF-FL-CWEIGHT,1,ST,L,0,0030,0
00001235,00000001,EWMS4-502,4,ST,L,0,0010,0
00001235,00000002,EWMS4-503,8,ST,L,0,0020,0
00001235,00000003,EWMS4-601,32,ST,L,0,0030,0
00001236,00000001,S-201,100,ST,L,0,0010,0
00001237,00000001,S-201,100,ST,L,0,0010,0
00001237,00000002,S-202,100,ST,L,0,0020,0
00001238,00000001,S-301,100,ST,L,0,0010,0
00001238,00000002,R-302,100,ST,L,0,0020,0
00001239,00000001,R-401,100,ST,L,0,0010,0
00001240,00000001,S-208,100,ST,L,0,0010,0
00001240,00000002,S-210,100,ST,L,0,0020,0
00001241,00000001,S-315,100,ST,L,0,0010,0
00001241,00000002,R-311,100,ST,L,0,0020,0
00001242,00000001,R-411,100,ST,L,0,0010,0
00001243,00000001,S-310,100,ST,L,0,0010,0
00001244,00000001,R-410,100,ST,L,0,0010,0
00001244,00000002,R-412,100,ST,L,0,0020,0
00001245,00000001,RM13,100,ST,L,0,0010,0
00001245,00000002,RM14,100,ST,L,0,0020,0
00001246,00000001,SG-CFP-COUPLER,1,EA,L,0,0010,0
00001246,00000002,SG-CFP-HOUSING,1,EA,L,0,0020,0
00001246,00000003,SG-CFP-SEAL,1,EA,L,0,0030,0
00001246,00000004,SG-CFP-IMPELLER,1,EA,L,0,0040,0
00001246,00000005,SG-CFP-ADAPTER,1,EA,L,0,0050,0
00001246,00000006,SG-CFP-B-BRNG,1,EA,L,0,0060,0
00001246,00000007,SG-CFP-INBRD_CVR,1,EA,L,0,0070,0
00001246,00000008,SG-CFP-SHAFT,1,EA,L,0,0080,0
00001246,00000009,SG-CFP-BRNG-BRKT,1,EA,L,0,0090,0
00001246,00000010,SG-CFP-CON_BK,1,EA,L,0,0100,0
00001246,00000011,SG-CFP-CON_BX_CVR,1,EA,L,0,0110,0
00001246,00000012,SG-CFP-CON,10,EA,L,0,0120,0
00001246,00000013,SG-CFP-HARNESS,3,EA,L,0,0130,0
00001246,00000014,SG-CFP-V-SENSOR,1,EA,L,0,0140,0
00001246,00000015,SG-CFP-F-SENSOR,2,EA,L,0,0150,0
00001246,00000016,SWN-CFG-SW-S1,1,EA,N,0,0160,0
00001247,00000001,SG1_CP,1,ST,L,0,0010,0
00001247,00000002,RM2_CP,2,ST,L,0,0020,0
00001248,00000001,RM1_CP,1,ST,L,0,0010,0
00001249,00000001,RM7_CP,100,ST,L,0,0010,0
00001249,00000002,SG2_CP,1500,CCM,L,0,0020,0
00001250,00000001,RM5_CP,1,KG,L,0,0010,0
00001251,00000001,RMJIT01,1000,ST,L,0,0010,0
00001252,00000001,RMJIT01,1000,ST,L,0,0010,0
00001252,00000002,RMJIT02,1000,ST,L,0,0010,0
00001253,00000001,SG21,100,ST,L,0,0010,0
00001253,00000002,SG22,100,ST,L,0,0020,0
00001253,00000003,RM122,100,ST,L,0,0030,0
00001253,00000004,RM128,100,ST,L,0,0040,0
00001253,00000005,SG25,100,ST,L,0,0070,0
00001253,00000006,SG124,100,ST,L,0,0080,0
00001253,00000007,RM20,100,ST,L,0,0090,0
00001253,00000008,RM27,100,ST,L,0,0100,0
00001254,00000001,RM27,100,ST,L,0,0010,0
00001255,00000001,SG21,100,ST,L,0,0010,0
00001255,00000002,SG22,100,ST,L,0,0020,0
00001255,00000003,RM122,100,ST,L,0,0030,0
00001255,00000004,RM128,100,ST,L,0,0040,0
00001255,00000005,SG25,100,ST,L,0,0070,0
00001255,00000006,SG124,100,ST,L,0,0080,0
00001255,00000007,RM20,100,ST,L,0,0090,0
00001255,00000008,RM27,100,ST,L,0,0100,0
00001256,00000001,SG21,100,ST,L,0,0010,0
00001256,00000002,SG22,100,ST,L,0,0020,0
00001256,00000003,RM122,100,ST,L,0,0030,0
00001256,00000004,RM128,100,ST,L,0,0040,0
00001256,00000005,SG25,100,ST,L,0,0070,0
00001256,00000006,SG124,100,ST,L,0,0080,0
00001256,00000007,RM20,100,ST,L,0,0090,0
00001256,00000008,RM27,100,ST,L,0,0100,0
00001257,00000001,RM1420,500,L,L,0,0010,0
00001257,00000002,RM1430,120,KG,L,0,0020,0
00001257,00000003,SG7100,-10,KG,L,0,0030,0
00001257,00000004,SG9100,-400,L,L,0,0040,0
00001257,00000005,SG8100,-50,L,L,0,0050,0
00001258,00000001,SG1010,1000,L,L,0,0010,0
00001259,00000001,SG1010,100,L,L,0,0010,0
00001259,00000002,SG22,10,ST,L,0,0020,0
00001259,00000003,RM1420,100,L,L,0,0030,0
00001259,00000004,RM15,10,ST,L,0,0040,0
00001259,00000005,SG2200,100,KG,L,0,0050,0
00001259,00000006,PIP01,100,L,N,0,0060,0
00001260,00000001,SG6100,100,KG,L,0,0010,0
00001260,00000002,RM15,10,ST,L,0,0020,0
00001260,00000003,SG23,10,ST,L,0,0030,0
00001260,00000004,RM128,10,ST,L,0,0040,0
00001261,00000001,RM09,100,KG,L,0,0010,0
00001261,00000002,RM1420,500,L,L,0,0020,0
00001261,00000003,RM1430,100,KG,L,0,0030,0
00001262,00000001,FG6500,100,KG,L,0,0010,0
00001262,00000002,SG2200,900,KG,L,0,0020,0
00001263,00000001,AVC_RBT_CNTRL_CAB,1,ST,L,0,0010,0
00001263,00000002,AVC_RBT_CNTRL_BRD,1,ST,L,0,0020,0
00001266,00000002,AVC_RBT_APPL_UNIT,1,ST,N,0,0100,0
00001266,00000001,AVC_RBT_ROBOT,1,ST,N,0,0010,0
00001265,00000002,,1,ST,K,0,0020,0
00001265,00000001,,1,ST,K,0,0010,0
00001265,00000003,AVC_RBT_BASE_FRAME,1,ST,L,0,0030,0
00001264,00000001,,1,ST,K,0,0010,0
00001264,00000002,AVC_RBT_CNTRL_UNIT,1,ST,N,0,0020,0
00001267,00000001,RM203,100,EA,L,0,0010,0
00001267,00000002,RM204,100,EA,L,0,0020,0
00001268,00000001,RM16,100,ST,L,0,0010,0
00001269,00000001,SG21,100,ST,L,0,0010,0
00001269,00000002,SG22,100,ST,L,0,0020,0
00001269,00000003,RM122,100,ST,L,0,0030,0
00001269,00000004,RM128,100,ST,L,0,0040,0
00001269,00000005,SG23,100,ST,L,0,0060,0
00001269,00000006,SG25,100,ST,L,0,0070,0
00001269,00000007,SG124,100,ST,L,0,0080,0
00001269,00000008,RM20,100,ST,L,0,0090,0
00001269,00000009,RM27,100,ST,L,0,0100,0
00001270,00000001,RM124,100,ST,L,0,0010,0
00001271,00000001,RM124,100,ST,L,0,0010,0
00001272,00000001,SG30,100,ST,L,0,0010,0
00001272,00000002,RM20,100,ST,L,0,0020,0
00001273,00000001,RM15,1000,ST,L,0,0010,0
00001273,00000002,SG24,15000,CCM,L,0,0020,0
00001274,00000001,RM09,1,KG,L,0,0010,0
00001274,00000002,RM19,1.2,L,L,0,0020,0
00001274,00000003,RM30,8.5,L,L,0,0030,0
00001275,00000001,SG22,100,ST,L,0,0020,0
00001275,00000002,RM122,100,ST,L,0,0030,0
00001275,00000003,RM128,100,ST,L,0,0040,0
00001275,00000004,SG25,100,ST,L,0,0070,0
00001275,00000005,SG224,100,ST,L,0,0080,0
00001275,00000006,RM27,100,ST,L,0,0090,0
00001276,00000001,RM124,100,ST,L,0,0010,0
00001277,00000001,RM12,1000,ST,L,0,0010,0
00001269,00000010,FG126,1,ST,L,0,0010,0
00000047,00000001,SP001,1,ST,L,0,0010,0
00000047,00000002,SP002,1,ST,L,0,0020,0
00000047,00000003,SP003,1,ST,L,0,0030,0
00000047,00000004,SP004,1,ST,L,0,0040,0
00000047,00000005,SP005,1,ST,L,0,0050,0
00000047,00000006,SP006,1,ST,L,0,0060,0
00000048,00000001,SP001,1,ST,L,0,0010,0
00000048,00000002,SP002,1,ST,L,0,0020,0
00000048,00000003,SP003,1,ST,L,0,0030,0
00000048,00000004,SP004,1,ST,L,0,0040,0
00000048,00000005,SP005,1,ST,L,0,0050,0
00000048,00000006,SP006,1,ST,L,0,0060,0
00001278,00000001,RM13,100,ST,L,0,0010,0
00001278,00000002,RM14,100,ST,L,0,0020,0
00001279,00000001,RM33,100,ST,L,0,0010,0
00001279,00000002,RM34,100,ST,L,0,0020,0
00001280,00000001,SG233,100,ST,L,0,0010,0
00001280,00000002,RM233-1,100,ST,L,0,0020,0
00001280,00000003,RM233-2,100,ST,L,0,0030,0
00001280,00000004,RM233-4,100,ST,L,0,0040,0
00001281,00000001,RM234,100,ST,L,0,0010,0
00001280,00000005,SG234,100,ST,L,0,0010,0
00001282,00000001,RM235,100,ST,L,0,0010,0
00001283,00000001,RM124,100,ST,L,0,0010,0
00001284,00000001,SG29,100,ST,L,0,0010,0
00001284,00000002,RM20,100,ST,L,0,0020,0
00001285,00000001,RMPI001,86,KG,L,0,0010,0
00001285,00000002,RMPI002,2,KG,L,0,0020,0
00001285,00000003,RMPI003,3,KG,L,0,0030,0
00001285,00000004,RMPI004,4,KG,L,0,0040,0
00001285,00000005,RMPI005,5000,G,L,0,0050,0
00001286,00000001,RMPI001,86,KG,L,0,0010,0
00001286,00000002,RMPI002,2,KG,L,0,0020,0
00001286,00000003,RMPI003,3,KG,L,0,0030,0
00001286,00000004,RMPI004,4,KG,L,0,0040,0
00001286,00000005,RMPI005,5000,G,L,0,0050,0
00001287,00000001,SDBOMERLAIT01,3,ST,L,0,0010,0
00001287,00000002,SDBOMERLAIT02,5,ST,L,0,0020,0
00001288,00000001,SDBOMLUMFIT01,3,ST,L,0,0010,0
00001288,00000002,SDBOMLUMFIT02,5,ST,L,0,0020,0
00001289,00000007,,1,ST,K,0,0040,0
00001289,00000001,SF-FL-COMB,1,ST,L,0,0010,0
00001289,00000002,SF-FL-ELECTRIC,1,ST,L,0,0010,0
00001289,00000003,SF-FL-TIRE-CUSH,4,ST,L,0,0020,0
00001289,00000004,SF-FL-TIRE-PNEU,4,ST,L,0,0020,0
00001289,00000005,SF-FL-CWEIGHT,1,ST,L,0,0030,0
00001289,00000006,SF-FL-FORKSEAT-VXX,1,ST,L,0,0050,0
00001290,00000006,,1,ST,K,0,0040,0
00001290,00000001,SF-FL-COMB,1,ST,L,0,0010,0
00001290,00000002,SF-FL-ELECTRIC,1,ST,L,0,0010,0
00001290,00000003,SF-FL-TIRE-CUSH,4,ST,L,0,0020,0
00001290,00000004,SF-FL-TIRE-PNEU,4,ST,L,0,0020,0
00001290,00000005,SF-FL-CWEIGHT,1,ST,L,0,0030,0
00001291,00000001,S-201,100,ST,L,0,0010,0
00001292,00000001,S-201,100,ST,L,0,0010,0
00001292,00000002,S-202,100,ST,L,0,0020,0
00001293,00000001,S-301,100,ST,L,0,0010,0
00001293,00000002,R-302,100,ST,L,0,0020,0
00001294,00000001,R-401,100,ST,L,0,0010,0
00001295,00000001,S-208,100,ST,L,0,0010,0
00001295,00000002,S-210,100,ST,L,0,0020,0
00001296,00000001,S-315,100,ST,L,0,0010,0
00001296,00000002,R-311,100,ST,L,0,0020,0
00001297,00000001,R-411,100,ST,L,0,0010,0
00001298,00000001,S-310,100,ST,L,0,0010,0
00001299,00000001,R-410,100,ST,L,0,0010,0
00001299,00000002,R-412,100,ST,L,0,0020,0
00001300,00000001,RM13,100,ST,L,0,0010,0
00001300,00000002,RM14,100,ST,L,0,0020,0
00001301,00000001,SG-CFP-COUPLER,1,EA,L,0,0010,0
00001301,00000002,SG-CFP-HOUSING,1,EA,L,0,0020,0
00001301,00000003,SG-CFP-SEAL,1,EA,L,0,0030,0
00001301,00000004,SG-CFP-IMPELLER,1,EA,L,0,0040,0
00001301,00000005,SG-CFP-ADAPTER,1,EA,L,0,0050,0
00001301,00000006,SG-CFP-B-BRNG,1,EA,L,0,0060,0
00001301,00000007,SG-CFP-INBRD_CVR,1,EA,L,0,0070,0
00001301,00000008,SG-CFP-SHAFT,1,EA,L,0,0080,0
00001301,00000009,SG-CFP-BRNG-BRKT,1,EA,L,0,0090,0
00001301,00000010,SG-CFP-CON_BK,1,EA,L,0,0100,0
00001301,00000011,SG-CFP-CON_BX_CVR,1,EA,L,0,0110,0
00001301,00000012,SG-CFP-CON,10,EA,L,0,0120,0
00001301,00000013,SG-CFP-HARNESS,3,EA,L,0,0130,0
00001301,00000014,SG-CFP-V-SENSOR,1,EA,L,0,0140,0
00001301,00000015,SG-CFP-F-SENSOR,2,EA,L,0,0150,0
00001301,00000016,SWN-CFG-SW-S1,1,EA,N,0,0160,0
00001302,00000001,SG1_CP,1,ST,L,0,0010,0
00001302,00000002,RM2_CP,2,ST,L,0,0020,0
00001303,00000001,RM1_CP,1,ST,L,0,0010,0
00001304,00000001,RM7_CP,100,ST,L,0,0010,0
00001304,00000002,SG2_CP,1500,CCM,L,0,0020,0
00001305,00000001,RM5_CP,1,KG,L,0,0010,0
00001306,00000001,RMJIT01,1000,ST,L,0,0010,0
00001307,00000001,RMJIT01,1000,ST,L,0,0010,0
00001307,00000002,RMJIT02,1000,ST,L,0,0010,0
00001308,00000001,SG21,100,ST,L,0,0010,0
00001308,00000002,SG22,100,ST,L,0,0020,0
00001308,00000003,RM122,100,ST,L,0,0030,0
00001308,00000004,RM128,100,ST,L,0,0040,0
00001308,00000005,SG25,100,ST,L,0,0070,0
00001308,00000006,SG124,100,ST,L,0,0080,0
00001308,00000007,RM20,100,ST,L,0,0090,0
00001308,00000008,RM27,100,ST,L,0,0100,0
00001309,00000001,RM27,100,ST,L,0,0010,0
00001310,00000001,SG21,100,ST,L,0,0010,0
00001310,00000002,SG22,100,ST,L,0,0020,0
00001310,00000003,RM122,100,ST,L,0,0030,0
00001310,00000004,RM128,100,ST,L,0,0040,0
00001310,00000005,SG25,100,ST,L,0,0070,0
00001310,00000006,SG124,100,ST,L,0,0080,0
00001310,00000007,RM20,100,ST,L,0,0090,0
00001310,00000008,RM27,100,ST,L,0,0100,0
00001311,00000001,SG21,100,ST,L,0,0010,0
00001311,00000002,SG22,100,ST,L,0,0020,0
00001311,00000003,RM122,100,ST,L,0,0030,0
00001311,00000004,RM128,100,ST,L,0,0040,0
00001311,00000005,SG25,100,ST,L,0,0070,0
00001311,00000006,SG124,100,ST,L,0,0080,0
00001311,00000007,RM20,100,ST,L,0,0090,0
00001311,00000008,RM27,100,ST,L,0,0100,0
00001312,00000001,RM1420,500,L,L,0,0010,0
00001312,00000002,RM1430,120,KG,L,0,0020,0
00001312,00000003,SG7100,-10,KG,L,0,0030,0
00001312,00000004,SG9100,-400,L,L,0,0040,0
00001312,00000005,SG8100,-50,L,L,0,0050,0
00001313,00000001,SG1010,1000,L,L,0,0010,0
00001314,00000001,SG1010,100,L,L,0,0010,0
00001314,00000002,SG22,10,ST,L,0,0020,0
00001314,00000003,RM1420,100,L,L,0,0030,0
00001314,00000004,RM15,10,ST,L,0,0040,0
00001314,00000005,SG2200,100,KG,L,0,0050,0
00001314,00000006,PIP01,100,L,N,0,0060,0
00001315,00000001,SG6100,100,KG,L,0,0010,0
00001315,00000002,RM15,10,ST,L,0,0020,0
00001315,00000003,SG23,10,ST,L,0,0030,0
00001315,00000004,RM128,10,ST,L,0,0040,0
00001316,00000001,RM09,100,KG,L,0,0010,0
00001316,00000002,RM1420,500,L,L,0,0020,0
00001316,00000003,RM1430,100,KG,L,0,0030,0
00001317,00000001,FG6500,100,KG,L,0,0010,0
00001317,00000002,SG2200,900,KG,L,0,0020,0
00001318,00000001,AVC_RBT_CNTRL_CAB,1,ST,L,0,0010,0
00001318,00000002,AVC_RBT_CNTRL_BRD,1,ST,L,0,0020,0
00001321,00000002,AVC_RBT_APPL_UNIT,1,ST,N,0,0100,0
00001321,00000001,AVC_RBT_ROBOT,1,ST,N,0,0010,0
00001320,00000002,,1,ST,K,0,0020,0
00001320,00000001,,1,ST,K,0,0010,0
00001320,00000003,AVC_RBT_BASE_FRAME,1,ST,L,0,0030,0
00001319,00000001,,1,ST,K,0,0010,0
00001319,00000002,AVC_RBT_CNTRL_UNIT,1,ST,N,0,0020,0
00001322,00000001,RM16,100,ST,L,0,0010,0
00001323,00000001,SG21,100,ST,L,0,0010,0
00001323,00000002,SG22,100,ST,L,0,0020,0
00001323,00000003,RM122,100,ST,L,0,0030,0
00001323,00000004,RM128,100,ST,L,0,0040,0
00001323,00000005,SG23,100,ST,L,0,0060,0
00001323,00000006,SG25,100,ST,L,0,0070,0
00001323,00000007,SG124,100,ST,L,0,0080,0
00001323,00000008,RM20,100,ST,L,0,0090,0
00001323,00000009,RM27,100,ST,L,0,0100,0
00001324,00000001,RM124,100,ST,L,0,0010,0
00001325,00000001,RM124,100,ST,L,0,0010,0
00001326,00000001,SG30,100,ST,L,0,0010,0
00001326,00000002,RM20,100,ST,L,0,0020,0
00001327,00000001,RM15,1000,ST,L,0,0010,0
00001327,00000002,SG24,15000,CCM,L,0,0020,0
00001328,00000001,RM09,1,KG,L,0,0010,0
00001328,00000002,RM19,1.2,L,L,0,0020,0
00001328,00000003,RM30,8.5,L,L,0,0030,0
00001329,00000001,SG22,100,ST,L,0,0020,0
00001329,00000002,RM122,100,ST,L,0,0030,0
00001329,00000003,RM128,100,ST,L,0,0040,0
00001329,00000004,SG25,100,ST,L,0,0070,0
00001329,00000005,SG224,100,ST,L,0,0080,0
00001329,00000006,RM27,100,ST,L,0,0090,0
