MATNR,BWKEY,BKLAS,STPRS,VERPR,VPRSV
SF-FL-FORKSEAT-VXX,1110,7900,3100,0,S
CM-FL-V00,1110,7920,4000,0,S
FG-FL-MV-V00,1110,7920,4000,0,S
FG-FL-MV-V01,1110,7920,4000,0,S
FG-FL-MV-V02,1110,7920,4000,0,S
EWMS4-50,1110,7920,200,0,S
EWMS4-502,1110,3000,20,0,S
EWMS4-503,1110,3000,5,0,S
EWMS4-601,1110,3000,1,0,S
F-10A,1110,7920,42,0,S
F-10B,1110,7920,50,0,S
R-302,1110,3000,1.5,0,S
R-401,1110,3000,1,0,S
S-201,1110,7900,25,0,S
S-202,1110,7900,15,0,S
S-301,1110,7900,5,0,S
S-203,1110,7900,12.5,0,S
F-20A,1110,7920,100,0,S
R-311,1110,3000,5,0,S
R-410,1110,3000,1,0,S
R-411,1110,3000,3,0,S
R-412,1110,3000,2,0,S
S-208,1110,7900,30,0,S
S-210,1110,7900,20,0,S
S-310,1110,7900,10,0,S
S-315,1110,7900,5,0,S
SG26,1110,7900,1.88,0,S
FG1_CP,1110,7920,18.65,0,S
RM1_CP,1110,3000,0.08,0,S
RM2_CP,1110,3000,1,0,S
SG1_CP,1110,7900,0.52,0,S
FG2_CP,1110,7920,0.88,0,S
RM5_CP,1110,3000,0.08,0,S
RM7_CP,1110,3000,0.2,0,S
SG2_CP,1110,7900,0.17,0,S
RMJIT01,1110,3000,1.1,0,S
RMJIT02,1110,3000,1.1,0,S
SGJIT01,1110,7900,1.65,0,S
SGJIT02,1110,7900,1.65,0,S
FG111,1110,7920,18.65,0,S
FG111_A,1110,7920,18.65,0,S
FG111_B,1110,7920,18.65,0,S
FG111_C,1110,7920,18.65,0,S
RM27_1,1110,3000,0.75,0,S
RM1420,1110,3000,8.8,0,S
RM1430,1110,3000,1.1,0,S
SG2200,1110,7900,2051.5,0,S
SG7100,1110,7900,2.2,0,S
SG8100,1110,7900,1.5,0,S
SG9100,1110,7900,1.65,0,S
SG1010,1110,7900,1.65,0,S
PIP01,1110,3000,0,0.13,V
FG29-1,1110,7920,3.74,0,S
FG6200,1110,7920,690.8,0,S
SG6100,1110,7900,260.7,0,S
FG6500,1110,7920,353.1,0,S
AVC_RBT_BASE_FRAME,1110,7900,94.02,0,S
AVC_RBT_CNTRL_CAB,1110,3100,12.69,12.69,V
AVC_RBT_D_ARM_50,1110,7900,2914.53,0,S
AVC_RBT_L_ARM_45,1110,7900,56.41,0,S
AVC_RBT_SEALING,1110,3100,12.69,12.69,V
AVC_RBT_APPL_UNIT,1110,7920,4400,0,S
AVC_RBT_BUNDLE,1110,7920,4400,0,S
AVC_RBT_CNTRL_BRD,1110,3100,14.3,14.3,V
AVC_RBT_CNTRL_UNIT,1110,7920,4400,0,S
AVC_RBT_ROBOT,1110,7920,4400,0,S
TG11,1210,3100,13.5,13.5,V
FG126,1210,7920,18.65,0,S
RM12,1210,3000,1,0,S
RM120,1210,3000,1.25,0,S
RM122,1210,3000,0.75,0,S
RM124,1210,3000,0.35,0,S
RM128,1210,3000,1.65,0,S
RM13,1210,3000,0.5,0,S
RM14,1210,3000,0.75,0,S
RM16,1210,3000,0.25,0,S
RM20,1210,3000,1.3,0,S
RM27,1210,3000,0.75,0,S
SG124,1210,7900,0.52,0,S
SG21,1210,7900,1.5,0,S
SG22,1210,7900,2.7,0,S
SG224,1210,7900,0.52,0,S
SG25,1210,7900,5.75,0,S
FG29,1210,7920,0.88,0,S
RM09,1210,3000,0.08,0,S
RM15,1210,3000,0.2,0,S
RM19,1210,3000,0.12,0,S
RM30,1210,3000,0.01,0,S
SG24,1210,7900,0.17,0,S
SG23,1210,7900,1.88,0,S
RM129,1210,3000,1.65,0,S
FG130,1210,7920,32,0,S
SG30,1210,7900,15,0,S
FG228,1210,7920,27.19,0,S
SP001,1210,3040,130,0,S
SP002,1210,3040,130,0,S
SP003,1210,3040,130,0,S
SP004,1210,3040,130,0,S
SP005,1210,3040,130,0,S
SP006,1210,3040,130,0,S
RM33,1210,3000,0.5,0,S
RM34,1210,3000,0.75,0,S
SG27,1210,7900,1.88,0,S
FG233,1210,7920,21,0,S
RM233-1,1210,3000,3,0,S
RM233-2,1210,3000,3,0,S
RM233-4,1210,3000,3,0,S
RM234,1210,3000,3.5,0,S
SG233,1210,7900,4.2,0,S
RM235,1210,3000,3.5,0,S
SG234,1210,7900,4.2,0,S
FG129,1210,7920,32,0,S
SG29,1210,7900,15,0,S
RMPI001,1210,3000,0.08,0,S
RMPI002,1210,3000,1,0,S
RMPI003,1210,3000,1.25,0,S
RMPI004,1210,3000,0.75,0,S
RMPI005,1210,3000,0.35,0,S
SGPI001,1210,7900,0.52,0,S
SGPI001-V00,1210,7900,0.52,0,S
QM006,1210,7900,0.88,0,S
SDBOMERLAHD,1210,3100,50,50,V
SDBOMERLAIT01,1210,3100,13.5,13.5,V
SDBOMERLAIT02,1210,3100,13.5,13.5,V
SDBOMLUMFHD,1210,3100,50,50,V
SDBOMLUMFIT01,1210,3100,13.5,13.5,V
SDBOMLUMFIT02,1210,3100,13.5,13.5,V
CM-FL-V01,1210,7920,4000,0,S
SF-FL-COMB,1210,7900,3100,0,S
SF-FL-CWEIGHT,1210,7900,110,0,S
SF-FL-ELECTRIC,1210,7900,2900,0,S
SF-FL-TIRE-CUSH,1210,7900,90,0,S
SF-FL-TIRE-PNEU,1210,7900,100,0,S
CM-MLFL-KM-VXX,1210,7920,4000,0,S
SF-FL-FORKSEAT-VXX,1210,7900,3100,0,S
CM-FL-V00,1210,7920,4000,0,S
FG-FL-MV-V00,1210,7920,4000,0,S
FG-FL-MV-V01,1210,7920,4000,0,S
FG-FL-MV-V02,1210,7920,4000,0,S
EWMS4-50,1210,7920,200,0,S
EWMS4-502,1210,3000,20,0,S
EWMS4-503,1210,3000,5,0,S
EWMS4-601,1210,3000,1,0,S
F-10A,1210,7920,42,0,S
F-10B,1210,7920,50,0,S
R-302,1210,3000,1.5,0,S
R-401,1210,3000,1,0,S
S-201,1210,7900,25,0,S
S-202,1210,7900,15,0,S
S-301,1210,7900,5,0,S
S-203,1210,7900,12.5,0,S
F-20A,1210,7920,100,0,S
R-311,1210,3000,5,0,S
R-410,1210,3000,1,0,S
R-411,1210,3000,3,0,S
R-412,1210,3000,2,0,S
S-208,1210,7900,30,0,S
S-210,1210,7900,20,0,S
S-310,1210,7900,10,0,S
S-315,1210,7900,5,0,S
SG26,1210,7900,1.88,0,S
FG1_CP,1210,7920,18.65,0,S
RM1_CP,1210,3000,0.08,0,S
RM2_CP,1210,3000,1,0,S
SG1_CP,1210,7900,0.52,0,S
FG2_CP,1210,7920,0.88,0,S
RM5_CP,1210,3000,0.08,0,S
RM7_CP,1210,3000,0.2,0,S
SG2_CP,1210,7900,0.17,0,S
RMJIT01,1210,3000,1,0,S
RMJIT02,1210,3000,1,0,S
SGJIT01,1210,7900,1.5,0,S
SGJIT02,1210,7900,1.5,0,S
FG111,1210,7920,18.65,0,S
FG111_A,1210,7920,18.65,0,S
FG111_B,1210,7920,18.65,0,S
FG111_C,1210,7920,18.65,0,S
RM27_1,1210,3000,0.75,0,S
RM1420,1210,3000,0.08,0,S
RM1430,1210,3000,1,0,S
SG2200,1210,7900,18.65,0,S
SG7100,1210,7900,0.02,0,S
SG8100,1210,7900,1.5,0,S
SG9100,1210,7900,1.5,0,S
SG1010,1210,7900,1.5,0,S
PIP01,1210,3000,0,0.12,V
FG29-1,1210,7920,3.4,0,S
FG6200,1210,7920,6.28,0,S
SG6100,1210,7900,2.37,0,S
FG6500,1210,7920,3.21,0,S
AVC_RBT_BASE_FRAME,1210,7900,100,0,S
AVC_RBT_CNTRL_CAB,1210,3100,13.5,13.5,V
AVC_RBT_D_ARM_50,1210,7900,3100,0,S
AVC_RBT_L_ARM_45,1210,7900,60,0,S
AVC_RBT_SEALING,1210,3100,13.5,13.5,V
AVC_RBT_APPL_UNIT,1210,7920,4000,0,S
AVC_RBT_BUNDLE,1210,7920,4000,0,S
AVC_RBT_CNTRL_BRD,1210,3100,13,13,V
AVC_RBT_CNTRL_UNIT,1210,7920,4000,0,S
AVC_RBT_ROBOT,1210,7920,4000,0,S
TG11,4510,3100,13.5,13.5,V
FG126,4510,7920,18.65,0,S
RM12,4510,3000,1,0,S
RM120,4510,3000,1.25,0,S
RM122,4510,3000,0.75,0,S
RM124,4510,3000,0.35,0,S
RM128,4510,3000,1.65,0,S
RM13,4510,3000,0.5,0,S
RM14,4510,3000,0.75,0,S
RM16,4510,3000,0.25,0,S
RM20,4510,3000,1.3,0,S
RM27,4510,3000,0.75,0,S
SG124,4510,7900,0.52,0,S
SG21,4510,7900,1.5,0,S
SG22,4510,7900,2.7,0,S
SG224,4510,7900,0.52,0,S
SG25,4510,7900,5.75,0,S
FG29,4510,7920,0.88,0,S
RM09,4510,3000,0.08,0,S
RM15,4510,3000,0.2,0,S
RM19,4510,3000,0.12,0,S
RM30,4510,3000,0.01,0,S
SG24,4510,7900,0.17,0,S
SG23,4510,7900,1.88,0,S
RM129,4510,3000,1.65,0,S
FG130,4510,7920,32,0,S
SG30,4510,7900,15,0,S
FG228,4510,7920,27.19,0,S
SP001,4510,3040,130,0,S
SP002,4510,3040,130,0,S
SP003,4510,3040,130,0,S
SP004,4510,3040,130,0,S
SP005,4510,3040,130,0,S
SP006,4510,3040,130,0,S
RM33,4510,3000,0.5,0,S
RM34,4510,3000,0.75,0,S
SG27,4510,7900,1.88,0,S
FG233,4510,7920,21,0,S
RM233-1,4510,3000,3,0,S
RM233-2,4510,3000,3,0,S
RM233-4,4510,3000,3,0,S
RM234,4510,3000,3.5,0,S
SG233,4510,7900,4.2,0,S
RM235,4510,3000,3.5,0,S
SG234,4510,7900,4.2,0,S
FG129,4510,7920,32,0,S
SG29,4510,7900,15,0,S
RMPI001,4510,3000,0.08,0,S
RMPI002,4510,3000,1,0,S
RMPI003,4510,3000,1.25,0,S
RMPI004,4510,3000,0.75,0,S
RMPI005,4510,3000,0.35,0,S
SGPI001,4510,7900,0.52,0,S
SGPI001-V00,4510,7900,0.52,0,S
QM006,4510,7900,0.88,0,S
SDBOMERLAHD,4510,3100,50,50,V
SDBOMERLAIT01,4510,3100,13.5,13.5,V
SDBOMERLAIT02,4510,3100,13.5,13.5,V
SDBOMLUMFHD,4510,3100,50,50,V
SDBOMLUMFIT01,4510,3100,13.5,13.5,V
SDBOMLUMFIT02,4510,3100,13.5,13.5,V
CM-FL-V01,4510,7920,4000,0,S
SF-FL-COMB,4510,7900,3100,0,S
SF-FL-CWEIGHT,4510,7900,110,0,S
SF-FL-ELECTRIC,4510,7900,2900,0,S
SF-FL-TIRE-CUSH,4510,7900,90,0,S
SF-FL-TIRE-PNEU,4510,7900,100,0,S
CM-MLFL-KM-VXX,4510,7920,4000,0,S
SF-FL-FORKSEAT-VXX,4510,7900,3100,0,S
CM-FL-V00,4510,7920,4000,0,S
FG-FL-MV-V00,4510,7920,4000,0,S
FG-FL-MV-V01,4510,7920,4000,0,S
FG-FL-MV-V02,4510,7920,4000,0,S
F-10A,4510,7920,42,0,S
F-10B,4510,7920,50,0,S
R-302,4510,3000,1.5,0,S
R-401,4510,3000,1,0,S
S-201,4510,7900,25,0,S
S-202,4510,7900,15,0,S
S-301,4510,7900,5,0,S
S-203,4510,7900,12.5,0,S
F-20A,4510,7920,100,0,S
R-311,4510,3000,5,0,S
R-410,4510,3000,1,0,S
R-411,4510,3000,3,0,S
R-412,4510,3000,2,0,S
S-208,4510,7900,30,0,S
S-210,4510,7900,20,0,S
S-310,4510,7900,10,0,S
S-315,4510,7900,5,0,S
SG26,4510,7900,1.88,0,S
FG1_CP,4510,7920,18.65,0,S
RM1_CP,4510,3000,0.08,0,S
RM2_CP,4510,3000,1,0,S
SG1_CP,4510,7900,0.52,0,S
FG2_CP,4510,7920,0.88,0,S
RM5_CP,4510,3000,0.08,0,S
RM7_CP,4510,3000,0.2,0,S
SG2_CP,4510,7900,0.17,0,S
RMJIT01,4510,3000,1,0,S
RMJIT02,4510,3000,1,0,S
SGJIT01,4510,7900,1.5,0,S
SGJIT02,4510,7900,1.5,0,S
FG111,4510,7920,18.65,0,S
FG111_A,4510,7920,18.65,0,S
FG111_B,4510,7920,18.65,0,S
FG111_C,4510,7920,18.65,0,S
RM27_1,4510,3000,0.75,0,S
RM1420,4510,3000,0.08,0,S
RM1430,4510,3000,1,0,S
SG2200,4510,7900,18.65,0,S
SG7100,4510,7900,0.02,0,S
SG8100,4510,7900,1.5,0,S
SG9100,4510,7900,1.5,0,S
SG1010,4510,7900,1.5,0,S
PIP01,4510,3000,0,0.12,V
FG29-1,4510,7920,3.4,0,S
FG6200,4510,7920,6.28,0,S
SG6100,4510,7900,2.37,0,S
FG6500,4510,7920,3.21,0,S
AVC_RBT_BASE_FRAME,4510,7900,100,0,S
AVC_RBT_CNTRL_CAB,4510,3100,13.5,13.5,V
AVC_RBT_D_ARM_50,4510,7900,3100,0,S
AVC_RBT_L_ARM_45,4510,7900,60,0,S
AVC_RBT_SEALING,4510,3100,13.5,13.5,V
AVC_RBT_APPL_UNIT,4510,7920,4000,0,S
AVC_RBT_BUNDLE,4510,7920,4000,0,S
AVC_RBT_CNTRL_BRD,4510,3100,13,13,V
AVC_RBT_CNTRL_UNIT,4510,7920,4000,0,S
AVC_RBT_ROBOT,4510,7920,4000,0,S
TG11,2410,3100,13.5,13.5,V
FG126,2410,7920,18.65,0,S
RM12,2410,3000,1,0,S
RM120,2410,3000,1.25,0,S
RM122,2410,3000,0.75,0,S
RM124,2410,3000,0.35,0,S
RM128,2410,3000,1.65,0,S
RM13,2410,3000,0.5,0,S
RM14,2410,3000,0.75,0,S
RM16,2410,3000,0.25,0,S
RM20,2410,3000,1.3,0,S
RM27,2410,3000,0.75,0,S
SG124,2410,7900,0.52,0,S
SG21,2410,7900,1.5,0,S
SG22,2410,7900,2.7,0,S
SG224,2410,7900,0.52,0,S
SG25,2410,7900,5.75,0,S
FG29,2410,7920,0.88,0,S
RM09,2410,3000,0.08,0,S
RM15,2410,3000,0.2,0,S
RM19,2410,3000,0.12,0,S
RM30,2410,3000,0.01,0,S
SG24,2410,7900,0.17,0,S
SG23,2410,7900,1.88,0,S
RM129,2410,3000,1.65,0,S
FG130,2410,7920,32,0,S
SG30,2410,7900,15,0,S
FG228,2410,7920,27.19,0,S
SP001,2410,3040,130,0,S
SP002,2410,3040,130,0,S
SP003,2410,3040,130,0,S
SP004,2410,3040,130,0,S
SP005,2410,3040,130,0,S
SP006,2410,3040,130,0,S
RM33,2410,3000,0.5,0,S
RM34,2410,3000,0.75,0,S
SG27,2410,7900,1.88,0,S
FG233,2410,7920,21,0,S
RM233-1,2410,3000,3,0,S
RM233-2,2410,3000,3,0,S
RM233-4,2410,3000,3,0,S
RM234,2410,3000,3.5,0,S
SG233,2410,7900,4.2,0,S
RM235,2410,3000,3.5,0,S
SG234,2410,7900,4.2,0,S
FG129,2410,7920,32,0,S
SG29,2410,7900,15,0,S
RMPI001,2410,3000,0.08,0,S
RMPI002,2410,3000,1,0,S
RMPI003,2410,3000,1.25,0,S
RMPI004,2410,3000,0.75,0,S
RMPI005,2410,3000,0.35,0,S
SGPI001,2410,7900,0.52,0,S
SGPI001-V00,2410,7900,0.52,0,S
QM006,2410,7900,0.88,0,S
SDBOMERLAHD,2410,3100,50,50,V
SDBOMERLAIT01,2410,3100,13.5,13.5,V
SDBOMERLAIT02,2410,3100,13.5,13.5,V
SDBOMLUMFHD,2410,3100,50,50,V
SDBOMLUMFIT01,2410,3100,13.5,13.5,V
SDBOMLUMFIT02,2410,3100,13.5,13.5,V
CM-FL-V01,2410,7920,4000,0,S
SF-FL-COMB,2410,7900,3100,0,S
SF-FL-CWEIGHT,2410,7900,110,0,S
SF-FL-ELECTRIC,2410,7900,2900,0,S
SF-FL-TIRE-CUSH,2410,7900,90,0,S
SF-FL-TIRE-PNEU,2410,7900,100,0,S
CM-MLFL-KM-VXX,2410,7920,4000,0,S
SF-FL-FORKSEAT-VXX,2410,7900,3100,0,S
CM-FL-V00,2410,7920,4000,0,S
FG-FL-MV-V00,2410,7920,4000,0,S
FG-FL-MV-V01,2410,7920,4000,0,S
FG-FL-MV-V02,2410,7920,4000,0,S
EWMS4-50,2410,7920,200,0,S
EWMS4-502,2410,3000,20,0,S
EWMS4-503,2410,3000,5,0,S
EWMS4-601,2410,3000,1,0,S
F-10A,2410,7920,42,0,S
F-10B,2410,7920,50,0,S
R-302,2410,3000,1.5,0,S
R-401,2410,3000,1,0,S
S-201,2410,7900,25,0,S
S-202,2410,7900,15,0,S
S-301,2410,7900,5,0,S
S-203,2410,7900,12.5,0,S
F-20A,2410,7920,100,0,S
R-311,2410,3000,5,0,S
R-410,2410,3000,1,0,S
R-411,2410,3000,3,0,S
R-412,2410,3000,2,0,S
S-208,2410,7900,30,0,S
S-210,2410,7900,20,0,S
S-310,2410,7900,10,0,S
S-315,2410,7900,5,0,S
SG26,2410,7900,1.88,0,S
FG1_CP,2410,7920,18.65,0,S
RM1_CP,2410,3000,0.08,0,S
RM2_CP,2410,3000,1,0,S
SG1_CP,2410,7900,0.52,0,S
FG2_CP,2410,7920,0.88,0,S
RM5_CP,2410,3000,0.08,0,S
RM7_CP,2410,3000,0.2,0,S
SG2_CP,2410,7900,0.17,0,S
RMJIT01,2410,3000,1,0,S
RMJIT02,2410,3000,1,0,S
SGJIT01,2410,7900,1.5,0,S
SGJIT02,2410,7900,1.5,0,S
FG111,2410,7920,18.65,0,S
FG111_A,2410,7920,18.65,0,S
FG111_B,2410,7920,18.65,0,S
FG111_C,2410,7920,18.65,0,S
RM27_1,2410,3000,0.75,0,S
RM1420,2410,3000,0.08,0,S
RM1430,2410,3000,1,0,S
SG2200,2410,7900,18.65,0,S
SG7100,2410,7900,0.02,0,S
SG8100,2410,7900,1.5,0,S
SG9100,2410,7900,1.5,0,S
SG1010,2410,7900,1.5,0,S
PIP01,2410,3000,0,0.12,V
FG29-1,2410,7920,3.4,0,S
FG6200,2410,7920,6.28,0,S
SG6100,2410,7900,2.37,0,S
FG6500,2410,7920,3.21,0,S
AVC_RBT_BASE_FRAME,2410,7900,100,0,S
AVC_RBT_CNTRL_CAB,2410,3100,13.5,13.5,V
AVC_RBT_D_ARM_50,2410,7900,3100,0,S
AVC_RBT_L_ARM_45,2410,7900,60,0,S
AVC_RBT_SEALING,2410,3100,13.5,13.5,V
AVC_RBT_APPL_UNIT,2410,7920,4000,0,S
AVC_RBT_BUNDLE,2410,7920,4000,0,S
AVC_RBT_CNTRL_BRD,2410,3100,13,13,V
AVC_RBT_CNTRL_UNIT,2410,7920,4000,0,S
AVC_RBT_ROBOT,2410,7920,4000,0,S
TG11,3210,3100,13.5,13.5,V
FG126,3210,7920,18.65,0,S
RM12,3210,3000,1,0,S
RM120,3210,3000,1.25,0,S
RM122,3210,3000,0.75,0,S
RM124,3210,3000,0.35,0,S
RM128,3210,3000,1.65,0,S
RM13,3210,3000,0.5,0,S
RM14,3210,3000,0.75,0,S
RM16,3210,3000,0.25,0,S
RM20,3210,3000,1.3,0,S
RM27,3210,3000,0.75,0,S
SG124,3210,7900,0.52,0,S
SG21,3210,7900,1.5,0,S
SG22,3210,7900,2.7,0,S
SG224,3210,7900,0.52,0,S
SG25,3210,7900,5.75,0,S
FG29,3210,7920,0.88,0,S
RM09,3210,3000,0.08,0,S
RM15,3210,3000,0.2,0,S
RM19,3210,3000,0.12,0,S
RM30,3210,3000,0.01,0,S
SG24,3210,7900,0.17,0,S
SG23,3210,7900,1.88,0,S
RM129,3210,3000,1.65,0,S
FG130,3210,7920,32,0,S
SG30,3210,7900,15,0,S
FG228,3210,7920,27.19,0,S
SP001,3210,3040,130,0,S
SP002,3210,3040,130,0,S
SP003,3210,3040,130,0,S
SP004,3210,3040,130,0,S
SP005,3210,3040,130,0,S
SP006,3210,3040,130,0,S
RM33,3210,3000,0.5,0,S
RM34,3210,3000,0.75,0,S
SG27,3210,7900,1.88,0,S
FG233,3210,7920,21,0,S
RM233-1,3210,3000,3,0,S
RM233-2,3210,3000,3,0,S
RM233-4,3210,3000,3,0,S
RM234,3210,3000,3.5,0,S
SG233,3210,7900,4.2,0,S
RM235,3210,3000,3.5,0,S
SG234,3210,7900,4.2,0,S
FG129,3210,7920,32,0,S
SG29,3210,7900,15,0,S
RMPI001,3210,3000,0.08,0,S
RMPI002,3210,3000,1,0,S
RMPI003,3210,3000,1.25,0,S
RMPI004,3210,3000,0.75,0,S
RMPI005,3210,3000,0.35,0,S
SGPI001,3210,7900,0.52,0,S
SGPI001-V00,3210,7900,0.52,0,S
QM006,3210,7900,0.88,0,S
SDBOMERLAHD,3210,3100,50,50,V
SDBOMERLAIT01,3210,3100,13.5,13.5,V
SDBOMERLAIT02,3210,3100,13.5,13.5,V
SDBOMLUMFHD,3210,3100,50,50,V
SDBOMLUMFIT01,3210,3100,13.5,13.5,V
SDBOMLUMFIT02,3210,3100,13.5,13.5,V
CM-FL-V01,3210,7920,4000,0,S
SF-FL-COMB,3210,7900,3100,0,S
SF-FL-CWEIGHT,3210,7900,110,0,S
SF-FL-ELECTRIC,3210,7900,2900,0,S
SF-FL-TIRE-CUSH,3210,7900,90,0,S
SF-FL-TIRE-PNEU,3210,7900,100,0,S
CM-MLFL-KM-VXX,3210,7920,4000,0,S
SF-FL-FORKSEAT-VXX,3210,7900,3100,0,S
CM-FL-V00,3210,7920,4000,0,S
FG-FL-MV-V00,3210,7920,4000,0,S
FG-FL-MV-V01,3210,7920,4000,0,S
FG-FL-MV-V02,3210,7920,4000,0,S
F-10A,3210,7920,42,0,S
F-10B,3210,7920,50,0,S
R-302,3210,3000,1.5,0,S
R-401,3210,3000,1,0,S
S-201,3210,7900,25,0,S
S-202,3210,7900,15,0,S
S-301,3210,7900,5,0,S
S-203,3210,7900,12.5,0,S
F-20A,3210,7920,100,0,S
R-311,3210,3000,5,0,S
R-410,3210,3000,1,0,S
R-411,3210,3000,3,0,S
R-412,3210,3000,2,0,S
S-208,3210,7900,30,0,S
S-210,3210,7900,20,0,S
S-310,3210,7900,10,0,S
S-315,3210,7900,5,0,S
SG26,3210,7900,1.88,0,S
FG1_CP,3210,7920,18.65,0,S
RM1_CP,3210,3000,0.08,0,S
RM2_CP,3210,3000,1,0,S
SG1_CP,3210,7900,0.52,0,S
FG2_CP,3210,7920,0.88,0,S
RM5_CP,3210,3000,0.08,0,S
RM7_CP,3210,3000,0.2,0,S
SG2_CP,3210,7900,0.17,0,S
RMJIT01,3210,3000,1,0,S
RMJIT02,3210,3000,1,0,S
SGJIT01,3210,7900,1.5,0,S
SGJIT02,3210,7900,1.5,0,S
FG111,3210,7920,18.65,0,S
FG111_A,3210,7920,18.65,0,S
FG111_B,3210,7920,18.65,0,S
FG111_C,3210,7920,18.65,0,S
RM27_1,3210,3000,0.75,0,S
RM1420,3210,3000,0.08,0,S
RM1430,3210,3000,1,0,S
SG2200,3210,7900,18.65,0,S
SG7100,3210,7900,0.02,0,S
SG8100,3210,7900,1.5,0,S
SG9100,3210,7900,1.5,0,S
SG1010,3210,7900,1.5,0,S
PIP01,3210,3000,0,12,V
FG29-1,3210,7920,3.4,0,S
FG6200,3210,7920,6.28,0,S
SG6100,3210,7900,2.37,0,S
FG6500,3210,7920,3.21,0,S
AVC_RBT_BASE_FRAME,3210,7900,100,0,S
AVC_RBT_CNTRL_CAB,3210,3100,13.5,13.5,V
AVC_RBT_D_ARM_50,3210,7900,3100,0,S
AVC_RBT_L_ARM_45,3210,7900,60,0,S
AVC_RBT_SEALING,3210,3100,13.5,13.5,V
AVC_RBT_APPL_UNIT,3210,7920,4000,0,S
AVC_RBT_BUNDLE,3210,7920,4000,0,S
AVC_RBT_CNTRL_BRD,3210,3100,13,13,V
AVC_RBT_CNTRL_UNIT,3210,7920,4000,0,S
AVC_RBT_ROBOT,3210,7920,4000,0,S
TG11,2010,3100,351,351,V
FG126,2010,7920,18.65,0,S
RM12,2010,3000,1,0,S
RM120,2010,3000,1.25,0,S
RM122,2010,3000,0.75,0,S
RM124,2010,3000,0.35,0,S
RM128,2010,3000,1.65,0,S
RM13,2010,3000,0.5,0,S
RM14,2010,3000,0.75,0,S
RM16,2010,3000,0.25,0,S
RM20,2010,3000,1.3,0,S
RM27,2010,3000,0.75,0,S
SG124,2010,7900,0.52,0,S
SG21,2010,7900,1.5,0,S
SG22,2010,7900,2.7,0,S
SG224,2010,7900,0.52,0,S
SG25,2010,7900,5.75,0,S
FG29,2010,7920,0.88,0,S
RM09,2010,3000,0.08,0,S
RM15,2010,3000,0.2,0,S
RM19,2010,3000,0.12,0,S
RM30,2010,3000,0.01,0,S
SG24,2010,7900,0.17,0,S
SG23,2010,7900,1.88,0,S
RM129,2010,3000,41.25,0,S
FG130,2010,7920,32,0,S
SG30,2010,7900,15,0,S
FG228,2010,7920,679.75,0,S
SP001,2010,3040,130,0,S
SP002,2010,3040,130,0,S
SP003,2010,3040,130,0,S
SP004,2010,3040,130,0,S
SP005,2010,3040,130,0,S
SP006,2010,3040,130,0,S
RM33,2010,3000,12.5,0,S
RM34,2010,3000,18.75,0,S
SG27,2010,7900,47,0,S
FG233,2010,7920,515.67,0,S
RM233-1,2010,3000,73.68,0,S
RM233-2,2010,3000,73.68,0,S
RM233-4,2010,3000,73.68,0,S
RM234,2010,3000,85.96,0,S
SG233,2010,7900,103.15,0,S
RM235,2010,3000,3.5,0,S
SG234,2010,7900,4.2,0,S
FG129,2010,7920,32,0,S
SG29,2010,7900,15,0,S
RMPI001,2010,3000,2,0,S
RMPI002,2010,3000,25,0,S
RMPI003,2010,3000,31.25,0,S
RMPI004,2010,3000,18.75,0,S
RMPI005,2010,3000,8.75,0,S
SGPI001,2010,7900,13,0,S
SGPI001-V00,2010,7900,22,0,S
QM006,2010,7900,2162,0,S
SDBOMERLAHD,2010,3100,1250,1250,V
SDBOMERLAIT01,2010,3100,337.5,337.5,V
SDBOMERLAIT02,2010,3100,337.5,337.5,V
SDBOMLUMFHD,2010,3100,1250,1250,V
SDBOMLUMFIT01,2010,3100,337.5,337.5,V
SDBOMLUMFIT02,2010,3100,337.5,337.5,V
CM-FL-V01,2010,7920,100000,0,S
SF-FL-COMB,2010,7900,77500,0,S
SF-FL-CWEIGHT,2010,7900,2750,0,S
SF-FL-ELECTRIC,2010,7900,72500,0,S
SF-FL-TIRE-CUSH,2010,7900,2250,0,S
SF-FL-TIRE-PNEU,2010,7900,2500,0,S
CM-MLFL-KM-VXX,2010,7920,100000,0,S
SF-FL-FORKSEAT-VXX,2010,7900,77500,0,S
CM-FL-V00,2010,7920,100000,0,S
FG-FL-MV-V00,2010,7920,4000,0,S
FG-FL-MV-V01,2010,7920,4000,0,S
FG-FL-MV-V02,2010,7920,4000,0,S
F-10A,2010,7920,103079,0,S
F-10B,2010,7920,122714,0,S
R-302,2010,3000,3681,0,S
R-401,2010,3000,2454,0,S
S-201,2010,7900,61357,0,S
S-202,2010,7900,36814,0,S
S-301,2010,7900,12271,0,S
S-203,2010,7900,12.5,0,S
F-20A,2010,7920,245477,0,S
R-311,2010,3000,12274,0,S
R-410,2010,3000,2455,0,S
R-411,2010,3000,7364,0,S
R-412,2010,3000,4910,0,S
S-208,2010,7900,73643,0,S
S-210,2010,7900,49095,0,S
S-310,2010,7900,24548,0,S
S-315,2010,7900,12274,0,S
SG26,2010,7900,1.88,0,S
FG1_CP,2010,7920,18.65,0,S
RM1_CP,2010,3000,0.08,0,S
RM2_CP,2010,3000,1,0,S
SG1_CP,2010,7900,0.52,0,S
FG2_CP,2010,7920,21.59,0,S
RM5_CP,2010,3000,1.96,0,S
RM7_CP,2010,3000,4.91,0,S
SG2_CP,2010,7900,4.17,0,S
